Player,Season,AGE,Pos_C,Pos_LW,Pos_RW,Pos_D,GP,G,A,PTS,PPG,PlusMinus,ATOI,TOI(EV),PIM,PS,EV_A,PP_A,SH_A,GW,S,S_Pct,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct,LENGTH,AAV
Corey Perry,2020,35.0,0,0,1,0,53.0,9.333333333333334,17.333333333333332,26.666666666666668,0.5031446540880503,-7.333333333333333,15.43888888888889,13.194444444444445,56.0,2.1333333333333333,7.0,2.333333333333333,0.0,0.6666666666666666,101.33333333333331,8.933333333333332,27.666666666666668,46.66666666666666,2.0,7.333333333333333,17.5,650.6666666666666,721.6666666666666,47.3,-1.9333333333333336,484.6666666666667,539.3333333333334,47.53333333333333,-1.6666666666666667,7.666666666666667,90.66666666666669,98.33333333333331,53.46666666666667,46.53333333333333,15.666666666666666,26.33333333333333,183.0,54.6,3.0,1.0,2.0,12.5,1,750000.0
Carl Soderberg,2020,34.0,1,1,0,0,76.33333333333333,18.666666666666668,21.666666666666668,40.333333333333336,0.5283842794759825,0.3333333333333333,16.900000000000002,12.916666666666666,23.33333333333333,4.033333333333334,14.0,3.6666666666666665,1.0,2.0,157.66666666666666,11.833333333333334,57.333333333333336,82.33333333333333,399.3333333333333,450.6666666666667,46.633333333333326,925.3333333333334,1029.0,47.23333333333333,-1.8,676.6666666666666,750.6666666666666,47.333333333333336,-1.5666666666666669,8.733333333333334,92.06666666666666,100.8,38.76666666666667,61.23333333333333,39.333333333333336,21.33333333333333,263.3333333333333,60.06666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,33.333333333333336,1,1000000.0
Slater Koekkoek,2020,26.0,0,0,0,1,36.0,2.333333333333333,5.666666666666667,8.0,0.2222222222222222,3.6666666666666665,14.605555555555554,13.527777777777777,24.666666666666668,1.5666666666666669,2.333333333333333,0.0,0.0,0.6666666666666666,42.0,5.666666666666667,43.333333333333336,51.333333333333336,0.0,0.0,0.0,474.0,463.0,50.26666666666667,0.0,354.0,335.3333333333333,51.16666666666666,1.5,9.366666666666667,91.8,101.2,49.13333333333333,50.86666666666667,5.333333333333333,13.333333333333334,86.66666666666667,50.16666666666666,0.0,0.0,0.0,0.0,1,850000.0
Anthony Cirelli,2020,22.0,1,0,0,0,56.0,13.333333333333334,18.0,31.33333333333333,0.5595238095238095,21.33333333333333,15.516666666666666,12.655555555555557,23.33333333333333,3.5666666666666664,11.0,0.3333333333333333,2.0,2.6666666666666665,87.33333333333333,16.266666666666666,34.0,66.66666666666667,344.0,349.0,48.4,701.6666666666666,617.0,53.333333333333336,1.9666666666666663,521.3333333333334,469.0,52.9,1.7666666666666666,11.633333333333333,93.7,105.33333333333331,46.73333333333333,53.26666666666667,35.666666666666664,14.333333333333334,150.33333333333334,59.53333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,3,4800000.0
Mathieu Joseph,2020,23.0,1,1,1,0,53.5,8.5,8.0,16.5,0.308411214953271,1.5,11.441666666666666,10.516666666666666,21.0,1.35,8.5,0.0,0.0,0.5,65.0,12.55,12.0,88.0,7.0,17.0,29.0,506.5,479.5,51.35,-0.75,375.5,377.0,49.95,-1.85,8.75,91.1,99.9,50.7,49.3,22.5,18.0,117.0,53.6,0.0,0.0,0.0,0.0,2,737500.0
Erik Haula,2020,29.0,1,1,0,0,46.333333333333336,14.333333333333334,14.333333333333334,28.666666666666668,0.6187050359712231,-4.666666666666667,16.594444444444445,13.644444444444446,23.0,2.9333333333333336,9.0,5.333333333333333,0.0,2.0,97.66666666666669,12.433333333333332,21.0,41.0,316.0,292.0,51.96666666666667,643.3333333333334,598.6666666666666,54.36666666666667,0.3333333333333333,469.6666666666667,448.0,53.8,0.3666666666666665,8.6,90.36666666666667,98.93333333333334,54.13333333333333,45.86666666666667,25.666666666666668,24.0,172.66666666666666,52.86666666666667,2.333333333333333,0.6666666666666666,1.6666666666666667,25.0,1,1750000.0
Mikael Granlund,2020,28.0,1,0,1,0,73.0,18.0,32.333333333333336,50.333333333333336,0.6894977168949772,0.3333333333333333,18.311111111111117,14.588888888888889,23.33333333333333,4.766666666666667,12.333333333333334,4.333333333333333,1.3333333333333333,3.6666666666666665,170.66666666666666,10.833333333333334,46.66666666666666,45.0,90.33333333333331,97.33333333333331,49.56666666666666,1075.0,1021.3333333333334,51.3,2.433333333333333,819.0,752.0,52.16666666666666,2.3666666666666667,8.333333333333334,90.9,99.2,50.3,49.7,34.666666666666664,34.333333333333336,293.0,58.46666666666667,1.0,0.3333333333333333,0.6666666666666666,16.666666666666668,1,3750000.0
Michael Frolik,2020,32.0,0,1,1,0,64.0,10.666666666666666,13.666666666666666,24.33333333333333,0.3802083333333333,-2.333333333333333,14.238888888888887,12.655555555555557,26.666666666666668,1.9,8.666666666666666,0.0,2.0,2.0,123.0,8.9,26.33333333333333,45.66666666666666,17.333333333333332,26.33333333333333,36.2,867.6666666666666,730.6666666666666,53.56666666666666,1.5333333333333332,654.0,556.3333333333334,53.16666666666666,1.6000000000000003,6.633333333333333,91.06666666666666,97.7,48.4,51.6,36.0,34.333333333333336,211.0,57.36666666666667,0.0,0.0,0.0,0.0,1,750000.0
Alexander Volkov,2020,22.0,0,1,1,0,9.0,0.0,1.0,1.0,0.1111111111111111,-6.0,10.266666666666667,10.266666666666667,6.0,-0.3,0.0,0.0,0.0,0.0,7.0,0.0,2.0,10.0,1.0,3.0,25.0,73.0,71.0,50.7,-3.5,49.0,57.0,46.2,-8.7,3.0,82.9,86.0,55.9,44.1,4.0,2.0,13.0,53.8,0.0,0.0,0.0,0.0,1,700000.0
Conor Sheary,2020,28.0,0,1,1,0,73.33333333333333,14.0,15.0,29.0,0.3954545454545455,-7.0,13.888888888888888,12.488888888888887,10.666666666666666,2.466666666666667,11.666666666666666,2.333333333333333,0.0,2.6666666666666665,130.33333333333334,10.666666666666666,28.666666666666668,28.666666666666668,8.0,8.333333333333334,39.1,897.3333333333334,854.0,51.16666666666666,0.3333333333333333,683.0,652.0,51.0,0.0999999999999999,7.8,90.5,98.33333333333331,58.73333333333333,41.266666666666666,30.0,28.666666666666668,219.66666666666663,59.53333333333333,1.0,0.3333333333333333,0.6666666666666666,11.1,1,735000.0
Erik Cernak,2020,23.0,0,0,0,1,62.5,5.0,9.0,14.0,0.224,18.0,19.1,16.175,58.5,3.75,4.5,0.5,0.0,1.0,116.0,4.35,88.0,185.0,0.0,0.0,0.0,920.5,906.5,50.4,-2.0,703.0,686.5,50.6,-1.0,10.5,92.15,102.65,47.05,52.95,14.5,23.5,196.0,59.1,0.0,0.0,0.0,0.0,3,2950000.0
Jan Rutta,2020,29.0,0,0,0,1,42.333333333333336,3.0,8.666666666666666,11.666666666666666,0.2755905511811023,3.0,16.8,14.977777777777776,18.0,2.2333333333333334,2.333333333333333,0.6666666666666666,0.0,0.3333333333333333,52.0,5.2,38.333333333333336,22.33333333333333,0.0,0.0,0.0,642.3333333333334,615.6666666666666,51.53333333333333,-0.6666666666666666,457.6666666666667,482.0,49.26666666666667,-2.5333333333333337,10.366666666666667,91.36666666666667,101.73333333333332,49.53333333333333,50.46666666666667,5.0,19.0,110.66666666666669,48.76666666666667,0.0,0.0,0.0,0.0,2,1300000.0
Drake Caggiula,2020,26.0,0,1,1,0,54.0,11.333333333333334,8.0,19.33333333333333,0.3580246913580246,-7.0,13.266666666666666,12.02777777777778,32.333333333333336,1.5666666666666669,9.333333333333334,1.3333333333333333,0.6666666666666666,1.0,85.33333333333333,13.7,25.0,121.0,10.333333333333334,26.33333333333333,28.866666666666664,618.3333333333334,656.0,48.63333333333333,-0.8666666666666667,460.6666666666667,492.6666666666667,48.4,-0.8333333333333334,8.966666666666667,90.16666666666669,99.16666666666669,52.56666666666666,47.43333333333334,21.33333333333333,18.33333333333333,138.0,62.76666666666667,0.0,0.0,0.0,0.0,1,700000.0
Anthony Duclair,2020,24.0,0,1,1,0,65.33333333333333,17.666666666666668,14.333333333333334,32.0,0.489795918367347,-4.0,14.083333333333334,11.71111111111111,16.0,3.4333333333333336,12.0,5.0,0.6666666666666666,2.333333333333333,137.66666666666666,12.733333333333334,32.666666666666664,43.66666666666666,2.0,5.666666666666667,37.766666666666666,749.3333333333334,790.0,48.86666666666667,0.3333333333333333,552.3333333333334,597.6666666666666,48.1,-0.7333333333333334,8.6,91.33333333333331,99.93333333333334,55.56666666666666,44.43333333333334,24.0,27.666666666666668,236.66666666666663,57.76666666666667,2.6666666666666665,0.0,2.6666666666666665,0.0,1,1700000.0
Philippe Myers,2020,23.0,0,0,0,1,35.5,2.5,6.5,9.0,0.2535211267605634,6.0,16.233333333333334,15.425,16.0,2.1,2.5,0.0,0.0,0.0,51.5,4.55,26.0,61.0,0.0,0.0,0.0,513.5,499.0,50.2,2.9,379.5,386.0,48.4,0.65,9.45,91.3,100.75,53.85,46.150000000000006,14.0,22.5,122.5,40.55,0.0,0.0,0.0,0.0,3,2550000.0
Mikhail Sergachev,2020,22.0,0,0,0,1,74.66666666666667,8.333333333333334,27.0,35.333333333333336,0.4732142857142857,12.666666666666666,17.883333333333336,15.572222222222225,41.333333333333336,5.8,5.333333333333333,2.6666666666666665,0.3333333333333333,1.6666666666666667,129.0,6.533333333333334,85.33333333333333,97.66666666666669,0.3333333333333333,0.3333333333333333,16.666666666666668,1193.0,1031.3333333333333,53.63333333333333,2.566666666666667,878.6666666666666,783.3333333333334,52.833333333333336,1.9333333333333331,9.366666666666667,91.93333333333334,101.3,59.56666666666666,40.43333333333333,19.0,49.66666666666666,291.3333333333333,44.4,0.6666666666666666,0.3333333333333333,0.3333333333333333,33.333333333333336,3,4800000.0
Jake DeBrusk,2020,23.0,0,1,0,0,67.66666666666667,20.666666666666668,19.33333333333333,40.0,0.5911330049261083,4.666666666666667,15.52777777777778,12.983333333333334,17.0,4.633333333333334,15.0,5.666666666666667,0.0,4.666666666666667,153.33333333333334,13.433333333333332,21.666666666666668,50.0,10.0,21.33333333333333,33.0,872.0,742.6666666666666,53.96666666666667,2.333333333333333,666.3333333333334,577.0,53.6,1.6,8.9,92.06666666666666,100.96666666666664,64.60000000000001,35.4,33.0,23.0,255.33333333333331,60.0,0.0,0.0,0.0,0.0,2,3675000.0
Roope Hintz,2020,23.0,1,1,0,0,59.0,14.0,13.5,27.5,0.4661016949152542,-4.0,14.4,12.125,20.0,2.9000000000000004,10.0,3.0,1.0,4.0,109.5,12.45,32.0,80.0,194.5,178.0,52.1,659.0,682.5,49.1,-0.25,482.5,498.0,49.25,0.35,7.15,91.55,98.65,52.65,47.35,28.0,28.5,186.5,58.85,1.0,0.0,1.0,0.0,3,3150000.0
MacKenzie Weegar,2020,26.0,0,0,0,1,56.333333333333336,4.333333333333333,9.333333333333334,13.666666666666666,0.2426035502958579,2.6666666666666665,17.216666666666665,15.633333333333333,43.0,2.733333333333333,4.333333333333333,0.0,0.0,1.0,71.33333333333333,5.866666666666667,81.0,103.66666666666669,0.3333333333333333,0.0,33.333333333333336,806.3333333333334,753.3333333333334,51.7,2.966666666666667,612.3333333333334,539.0,53.16666666666666,4.166666666666667,7.800000000000001,91.9,99.7,53.03333333333333,46.96666666666667,28.0,50.0,140.33333333333334,50.833333333333336,0.0,0.0,0.0,0.0,3,3250000.0
Brendan Lemieux,2020,24.0,0,1,1,0,43.66666666666666,6.333333333333333,5.666666666666667,12.0,0.2748091603053435,-2.0,9.95,9.0,80.0,0.9333333333333336,5.333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,53.0,13.866666666666664,28.0,101.66666666666669,8.333333333333334,14.666666666666666,23.9,355.3333333333333,456.6666666666667,45.13333333333333,-1.5333333333333332,276.3333333333333,331.0,46.5,-0.3666666666666667,9.766666666666667,93.56666666666666,103.33333333333331,45.8,54.2,9.666666666666666,15.333333333333334,95.66666666666669,57.63333333333333,0.0,0.0,0.0,0.0,2,1550000.0
Vladislav Gavrikov,2020,24.0,0,0,0,1,69.0,5.0,13.0,18.0,0.2608695652173913,1.0,18.98333333333333,17.166666666666668,18.0,4.3,5.0,0.0,0.0,1.0,81.0,6.2,92.0,79.0,0.0,0.0,0.0,1078.0,1120.0,49.0,0.4,845.0,812.0,51.0,0.9,7.5,92.1,99.6,41.7,58.3,16.0,33.0,159.0,50.9,0.0,0.0,0.0,0.0,3,2800000.0
Ryan Strome,2020,26.0,1,0,1,0,77.66666666666667,16.666666666666668,26.0,42.66666666666666,0.5493562231759656,4.666666666666667,16.788888888888888,13.283333333333331,48.333333333333336,3.9,13.666666666666666,3.0,0.0,2.6666666666666665,137.0,12.6,28.33333333333333,54.66666666666666,386.0,441.3333333333333,46.46666666666667,978.3333333333334,1026.6666666666667,48.79999999999999,0.9333333333333336,742.0,771.3333333333334,49.03333333333333,0.5333333333333333,9.266666666666666,92.06666666666666,101.36666666666667,52.5,47.5,35.0,50.66666666666666,227.0,60.2,0.0,0.0,0.0,0.0,2,4500000.0
Ryan Pulock,2020,25.0,0,0,0,1,72.66666666666667,9.666666666666666,25.0,34.666666666666664,0.4770642201834861,8.333333333333334,21.055555555555557,17.994444444444444,16.666666666666668,6.533333333333334,6.0,3.6666666666666665,0.0,2.0,175.66666666666666,5.5,124.33333333333331,122.0,0.0,0.0,0.0,1179.6666666666667,1328.6666666666667,47.06666666666666,-0.0333333333333332,872.0,956.6666666666666,47.7,0.8999999999999999,9.866666666666667,91.7,101.56666666666666,45.26666666666667,54.73333333333333,25.0,55.66666666666666,347.3333333333333,50.63333333333333,0.0,0.0,0.0,0.0,2,5000000.0
Anthony Mantha,2020,25.0,0,1,1,0,63.333333333333336,21.666666666666668,23.0,44.66666666666666,0.7052631578947368,-5.333333333333333,18.01111111111111,15.383333333333333,38.66666666666666,4.766666666666667,14.333333333333334,7.333333333333333,0.0,2.0,175.0,12.3,28.0,69.0,18.33333333333333,28.33333333333333,39.6,975.6666666666666,848.0,53.63333333333333,8.466666666666667,747.0,658.0,53.4,8.233333333333333,8.6,89.56666666666666,98.16666666666669,56.9,43.1,31.666666666666668,52.333333333333336,300.6666666666667,58.2,0.3333333333333333,0.0,0.3333333333333333,0.0,4,5700000.0
Dominik Kahun,2020,24.0,1,1,1,0,69.0,12.5,21.5,34.0,0.4927536231884058,9.0,13.716666666666669,12.6,7.0,3.25,11.5,1.0,0.0,2.0,112.0,11.65,24.5,9.0,25.5,35.0,42.2,821.5,824.5,49.95,-0.55,616.5,628.0,49.6,-0.4,10.2,91.6,101.8,54.0,46.0,25.0,16.5,169.5,67.2,1.0,0.5,0.5,25.0,1,975000.0
Warren Foegele,2020,24.0,0,1,1,0,49.0,8.333333333333334,7.666666666666667,16.0,0.3265306122448979,-1.6666666666666667,12.716666666666669,11.161111111111111,18.0,1.3666666666666665,7.333333333333333,0.0,1.0,1.3333333333333333,80.33333333333333,17.599999999999998,12.333333333333334,65.0,9.333333333333334,10.666666666666666,31.26666666666667,591.3333333333334,501.0,56.46666666666666,2.2333333333333334,445.3333333333333,393.0,56.2,2.266666666666666,11.866666666666664,93.86666666666667,105.73333333333332,50.56666666666666,49.43333333333334,25.33333333333333,20.33333333333333,137.66666666666666,63.6,0.0,0.0,0.0,0.0,1,2150000.0
Victor Olofsson,2020,24.0,0,1,1,0,30.0,11.0,12.0,23.0,0.7666666666666667,0.0,18.2,15.491666666666667,4.0,2.6,4.5,6.5,0.0,2.0,74.0,12.6,9.5,6.0,0.5,0.5,25.0,435.0,412.5,55.1,4.0,339.0,328.0,55.05,5.05,8.3,91.55,99.85,59.4,40.6,6.5,14.5,133.5,54.75,0.5,0.0,0.5,0.0,2,3050000.0
Patrick Maroon,2020,32.0,0,1,1,0,70.66666666666667,12.0,19.33333333333333,31.33333333333333,0.4433962264150943,0.6666666666666666,14.372222222222222,12.361111111111112,69.33333333333333,2.733333333333333,10.666666666666666,1.3333333333333333,0.0,2.6666666666666665,113.0,10.633333333333333,11.333333333333334,129.66666666666666,6.333333333333333,6.333333333333333,50.833333333333336,880.3333333333334,803.0,52.06666666666666,0.8666666666666667,663.3333333333334,604.6666666666666,52.0,0.6,8.5,91.43333333333334,99.9,52.76666666666667,47.23333333333333,20.33333333333333,25.0,191.33333333333331,59.9,0.0,0.0,0.0,0.0,2,900000.0
Sami Niku,2020,23.0,0,0,0,1,16.0,0.6666666666666666,2.6666666666666665,3.333333333333333,0.2083333333333333,-0.6666666666666666,15.1,14.866666666666667,4.666666666666667,0.5,0.6666666666666666,0.0,0.0,0.0,16.0,18.433333333333334,17.333333333333332,8.666666666666666,0.0,0.0,0.0,189.0,241.66666666666663,44.36666666666667,-1.933333333333333,140.33333333333334,187.0,45.0,-2.1,13.5,87.93333333333334,101.5,52.8,47.2,2.0,7.333333333333333,30.666666666666668,56.93333333333334,0.0,0.0,0.0,0.0,2,725000.0
Luke Schenn,2020,30.0,0,0,0,1,38.333333333333336,0.6666666666666666,3.333333333333333,4.0,0.1043478260869565,-10.0,14.244444444444444,12.594444444444443,24.666666666666668,0.3666666666666667,0.6666666666666666,0.0,0.0,0.3333333333333333,40.0,1.6333333333333335,55.0,135.66666666666666,0.0,0.0,0.0,448.6666666666667,534.6666666666666,45.9,-4.666666666666667,320.6666666666667,396.6666666666667,44.86666666666667,-5.1,6.066666666666666,90.23333333333332,96.26666666666668,47.63333333333333,52.36666666666667,7.0,16.666666666666668,92.33333333333331,46.63333333333333,0.0,0.0,0.0,0.0,1,800000.0
Alex Galchenyuk,2020,26.0,1,1,1,0,71.0,15.333333333333334,23.33333333333333,38.66666666666666,0.5446009389671361,-18.33333333333333,14.755555555555556,12.1,24.0,3.3666666666666667,8.666666666666666,6.666666666666667,0.0,2.0,152.66666666666666,10.033333333333331,29.33333333333333,49.0,101.33333333333331,115.66666666666669,47.26666666666667,830.6666666666666,875.3333333333334,48.53333333333333,-1.3666666666666665,595.6666666666666,649.6666666666666,47.8,-2.766666666666667,6.666666666666667,91.23333333333332,97.86666666666667,57.06666666666666,42.93333333333334,20.666666666666668,38.66666666666666,270.3333333333333,57.333333333333336,3.333333333333333,1.3333333333333333,2.0,33.333333333333336,1,1050000.0
Jansen Harkins,2020,23.0,1,1,0,0,29.0,2.0,5.0,7.0,0.2413793103448276,-2.0,10.616666666666667,10.533333333333331,5.0,0.3,2.0,0.0,0.0,0.0,29.0,6.9,10.0,8.0,0.0,5.0,0.0,260.0,289.0,47.4,-1.1,192.0,229.0,45.6,-2.3,7.5,92.1,99.6,53.7,46.3,7.0,7.0,44.0,65.9,0.0,0.0,0.0,0.0,2,725000.0
Haydn Fleury,2020,23.0,0,0,0,1,44.0,1.3333333333333333,6.333333333333333,7.666666666666667,0.1742424242424242,0.0,14.333333333333334,13.6,8.0,1.6333333333333335,1.3333333333333333,0.0,0.0,0.0,56.0,2.066666666666667,53.333333333333336,52.66666666666666,0.0,0.0,0.0,624.6666666666666,576.3333333333334,52.03333333333333,-2.433333333333333,454.3333333333333,436.3333333333333,51.76666666666667,-2.5,8.1,92.13333333333333,100.2,54.96666666666667,45.03333333333333,13.666666666666666,22.0,123.66666666666669,44.43333333333334,0.0,0.0,0.0,0.0,2,1300000.0
Tyler Bertuzzi,2020,25.0,0,1,1,0,64.0,16.333333333333332,23.33333333333333,39.66666666666666,0.6197916666666666,-6.333333333333333,16.744444444444444,14.5,38.333333333333336,3.766666666666667,14.0,2.333333333333333,0.0,2.0,114.33333333333331,13.566666666666668,35.666666666666664,66.66666666666667,5.0,9.666666666666666,37.5,867.0,904.0,48.63333333333333,1.8666666666666665,657.0,697.3333333333334,48.5,1.8333333333333333,9.7,90.36666666666667,100.03333333333336,47.333333333333336,52.66666666666666,24.0,38.0,208.0,54.96666666666667,1.0,0.0,1.0,0.0,1,3500000.0
Devon Toews,2020,26.0,0,0,0,1,58.0,5.5,17.5,23.0,0.396551724137931,4.0,19.20833333333333,16.858333333333334,10.0,4.4,4.5,1.0,0.0,1.5,101.5,5.550000000000001,52.5,39.5,0.0,0.5,0.0,938.0,879.5,51.9,6.35,692.0,645.5,52.1,5.9,7.95,92.4,100.35,56.7,43.3,23.0,42.5,207.5,49.5,0.5,0.0,0.5,0.0,4,4100000.0
Chris Tierney,2020,25.0,1,0,0,0,78.0,12.333333333333334,29.33333333333333,41.66666666666666,0.5341880341880342,-9.333333333333334,16.73888888888889,13.577777777777778,18.0,2.9333333333333336,9.0,1.3333333333333333,2.0,1.6666666666666667,112.0,11.0,45.333333333333336,33.333333333333336,513.3333333333334,492.3333333333333,51.03333333333333,978.0,1120.0,46.7,-1.9333333333333331,737.3333333333334,833.3333333333334,46.96666666666667,-2.3666666666666667,9.3,90.16666666666669,99.46666666666664,45.73333333333333,54.26666666666667,45.0,52.66666666666666,185.66666666666663,60.3,1.6666666666666667,0.3333333333333333,1.3333333333333333,6.666666666666667,2,3500000.0
Sam Reinhart,2020,24.0,1,0,1,0,77.66666666666667,23.0,32.0,55.0,0.7081545064377682,-16.333333333333332,18.89444444444445,15.5,20.666666666666668,5.166666666666667,16.666666666666668,6.333333333333333,0.0,2.6666666666666665,170.66666666666666,13.6,38.66666666666666,40.66666666666666,42.333333333333336,71.33333333333333,36.9,1180.3333333333333,1088.6666666666667,52.03333333333333,4.4,923.0,858.3333333333334,51.8,4.433333333333334,8.299999999999999,89.96666666666665,98.26666666666668,58.9,41.1,29.666666666666668,36.0,298.0,57.2,4.333333333333333,1.3333333333333333,3.0,27.766666666666666,1,5200000.0
Josh Leivo,2020,27.0,0,1,1,0,42.66666666666666,7.333333333333333,8.333333333333334,15.666666666666666,0.3671875,1.6666666666666667,13.205555555555556,11.072222222222225,14.0,1.4,6.333333333333333,1.0,0.0,0.6666666666666666,81.66666666666667,7.8,12.0,21.0,10.333333333333334,12.0,54.03333333333333,503.6666666666667,453.0,51.43333333333334,3.466666666666667,369.3333333333333,346.6666666666667,50.96666666666667,3.633333333333333,7.766666666666667,92.03333333333336,99.8,45.333333333333336,54.66666666666666,19.0,17.666666666666668,153.66666666666666,54.53333333333333,1.6666666666666667,0.6666666666666666,1.0,27.766666666666666,1,875000.0
