,Player,Season,AGE,Pos_C,Pos_LW,Pos_RW,Pos_D,Pos_G,GP,G,A,PTS,PlusMinus,ATOI,TOI(EV),PIM,PS,EV_A,PP_A,SH_A,GW,S,S_Pct,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct,GS,W,L,TplusOTL,GA,SA,SV,SV_Pct,GAA,SUT,GPS,MIN,QS,RBS,TYPE,LENGTH,AAV
189,Anton Khudobin,2020,34,0,0,0,0,1,34.0,0.0,1.6666666666666667,1.6666666666666667,,,,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.333333333333334,2.6666666666666665,11.666666666666666,82.56666666666666,30.666666666666668,16.0,10.333333333333334,5.333333333333333,77.66666666666667,996.6666666666666,919.0,0.922,2.4499999999999997,1.0,6.833333333333333,1892.6666666666667,19.333333333333332,3.0,Standard,3,3333333
190,Matthew Benning,2020,26,0,0,0,1,0,62.0,4.0,11.333333333333334,15.333333333333334,8.0,15.155555555555557,13.722222222222221,32.333333333333336,3.4,4.0,0.0,0.0,0.6666666666666666,81.0,4.433333333333333,58.333333333333336,112.0,0.0,0.0,0.0,815.6666666666666,819.0,49.36666666666667,0.7666666666666667,610.3333333333334,618.6666666666666,49.36666666666667,0.5,9.533333333333333,92.39999999999999,101.96666666666665,51.6,48.4,13.333333333333334,43.0,166.33333333333334,48.53333333333333,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,1000000
191,Buddy Robinson,2020,28,0,0,1,0,0,5.0,1.0,0.0,1.0,0.0,12.233333333333333,9.766666666666667,7.0,0.1,1.0,0.0,0.0,0.0,6.0,16.7,5.0,14.0,0.0,0.0,0.0,49.0,57.0,46.2,-2.8,38.0,39.0,49.4,3.2,3.8,96.2,100.0,45.9,54.1,2.0,1.0,14.0,42.9,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,700000
192,Mason Appleton,2020,24,1,0,1,0,0,41.0,4.0,5.0,9.0,0.0,9.683333333333334,9.008333333333333,12.0,0.6000000000000001,3.5,0.0,0.5,0.5,42.0,9.7,12.0,24.0,2.5,4.5,19.25,331.5,342.0,49.150000000000006,0.25,249.0,259.0,48.95,1.1,8.6,92.65,101.30000000000001,50.25,49.75,7.5,7.5,72.5,57.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,900000
193,Kyle Turris,2020,30,1,0,0,0,0,64.33333333333333,10.666666666666666,24.333333333333332,35.0,1.3333333333333333,15.91111111111111,13.305555555555557,27.0,2.9333333333333336,6.333333333333333,4.333333333333333,0.0,1.6666666666666667,103.66666666666667,10.066666666666666,25.0,21.0,325.3333333333333,322.3333333333333,49.93333333333334,914.6666666666666,832.3333333333334,52.1,1.4666666666666668,687.0,624.6666666666666,52.03333333333334,1.0333333333333332,7.633333333333333,91.93333333333334,99.59999999999998,62.333333333333336,37.666666666666664,26.0,29.333333333333332,193.33333333333334,53.666666666666664,7.333333333333333,2.3333333333333335,5.0,22.066666666666666,,,,,,,,,,,,,,,Standard,2,1650000
194,Cam Talbot,2020,32,0,0,0,0,1,42.666666666666664,0.0,0.6666666666666666,0.6666666666666666,,,,9.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.666666666666667,2.6666666666666665,4.0,47.166666666666664,40.333333333333336,18.0,19.333333333333332,2.3333333333333335,119.66666666666667,1271.0,1151.3333333333333,0.9063333333333333,3.016666666666667,1.3333333333333333,6.366666666666667,2357.0,17.333333333333332,7.666666666666667,Standard,3,3666667
195,Bobby Ryan,2020,33,0,1,1,0,0,54.666666666666664,10.333333333333334,17.333333333333332,27.666666666666668,-12.666666666666666,15.216666666666667,12.550000000000002,23.666666666666668,1.9333333333333336,7.666666666666667,2.6666666666666665,0.0,0.6666666666666666,105.0,10.266666666666667,38.0,71.66666666666667,7.666666666666667,10.0,48.43333333333334,698.3333333333334,752.3333333333334,49.46666666666667,2.8000000000000003,508.0,553.0,49.0,1.6333333333333335,8.700000000000001,90.36666666666667,99.06666666666666,53.0,47.0,28.666666666666668,34.333333333333336,210.33333333333334,48.6,2.3333333333333335,0.3333333333333333,2.0,8.333333333333334,,,,,,,,,,,,,,,Standard,1,1000000
196,Radko Gudas,2020,30,0,0,0,1,0,70.0,2.6666666666666665,14.333333333333334,17.0,7.0,17.23888888888889,14.644444444444446,62.0,3.266666666666667,2.6666666666666665,0.0,0.0,0.3333333333333333,122.66666666666667,2.1666666666666665,110.33333333333333,196.33333333333334,0.0,0.0,0.0,1002.0,977.0,50.73333333333333,0.6999999999999998,743.6666666666666,715.3333333333334,51.0,0.6666666666666666,8.933333333333334,91.39999999999999,100.3,45.43333333333333,54.56666666666667,17.666666666666668,47.666666666666664,245.66666666666666,49.86666666666667,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,3,2500000
197,Mark Borowiecki,2020,30,0,0,0,1,0,52.666666666666664,3.6666666666666665,7.666666666666667,11.333333333333334,-5.666666666666667,16.05,14.316666666666668,70.33333333333333,1.8333333333333333,3.3333333333333335,0.0,0.3333333333333333,0.0,62.666666666666664,5.766666666666667,98.0,212.33333333333334,0.0,0.3333333333333333,0.0,654.3333333333334,816.6666666666666,44.56666666666666,-2.766666666666667,513.0,579.0,47.03333333333333,-0.09999999999999994,8.299999999999999,90.8,99.10000000000001,38.800000000000004,61.199999999999996,11.666666666666666,24.333333333333332,132.0,47.96666666666666,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,2000000
198,Tyler Ennis,2020,30,1,1,1,0,0,64.66666666666667,12.0,13.666666666666666,25.666666666666668,-4.333333333333333,12.205555555555556,10.705555555555556,11.333333333333334,2.2666666666666666,9.0,3.0,0.0,1.6666666666666667,118.33333333333333,10.633333333333333,24.333333333333332,65.33333333333333,3.6666666666666665,5.666666666666667,57.23333333333333,637.0,692.3333333333334,47.63333333333333,-0.9333333333333332,482.6666666666667,526.6666666666666,47.53333333333333,-1.0333333333333332,8.133333333333333,91.90000000000002,100.03333333333335,46.1,53.9,25.0,17.0,199.0,60.43333333333334,1.6666666666666667,0.3333333333333333,1.3333333333333333,11.1,,,,,,,,,,,,,,,Standard,1,1000000
199,Matt Murray,2020,26,0,0,0,0,1,45.666666666666664,0.0,0.6666666666666666,0.6666666666666666,,,,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.6666666666666667,5.333333333333333,74.10000000000001,44.333333333333336,25.333333333333332,13.666666666666666,4.666666666666667,123.0,1357.3333333333333,1234.3333333333333,0.9083333333333333,2.8266666666666667,2.0,7.366666666666666,2617.0,21.333333333333332,8.0,Standard,4,6250000
200,Henrik Lundqvist,2020,38,0,0,0,0,1,48.333333333333336,0.0,1.6666666666666667,1.6666666666666667,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.333333333333334,6.333333333333333,9.0,55.56666666666667,46.333333333333336,18.0,20.333333333333332,6.666666666666667,138.66666666666666,1539.3333333333333,1400.6666666666667,0.9090000000000001,3.0700000000000003,1.0,8.466666666666667,2729.6666666666665,25.0,6.666666666666667,35+,1,1500000
201,Malcolm Subban,2020,26,0,0,0,0,1,21.333333333333332,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.333333333333333,0.3333333333333333,6.0,88.89999999999999,19.333333333333332,10.0,7.0,2.3333333333333335,58.333333333333336,590.6666666666666,532.3333333333334,0.9006666666666666,2.926666666666667,0.3333333333333333,2.6999999999999997,1197.0,7.666666666666667,4.0,Standard,2,850000
202,Zemgus Girgensons,2020,26,1,1,0,0,0,70.66666666666667,8.0,9.333333333333334,17.333333333333332,-8.0,13.711111111111114,11.566666666666668,17.666666666666668,0.8333333333333334,7.0,0.0,1.0,0.3333333333333333,92.0,8.9,27.0,129.33333333333334,27.0,41.333333333333336,39.4,660.6666666666666,700.3333333333334,48.53333333333333,-0.39999999999999997,508.0,548.6666666666666,48.1,-0.6333333333333334,6.933333333333333,91.66666666666667,98.63333333333333,34.300000000000004,65.7,17.333333333333332,11.333333333333334,148.0,61.800000000000004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,3,2200000
203,Josh Anderson,2020,26,0,0,1,0,0,57.0,15.666666666666666,11.333333333333334,27.0,5.333333333333333,17.038888888888888,14.133333333333333,39.666666666666664,2.966666666666667,13.666666666666666,1.3333333333333333,0.6666666666666666,3.3333333333333335,160.33333333333334,7.8,25.666666666666668,130.33333333333334,15.0,24.666666666666668,36.766666666666666,833.0,799.0,50.23333333333333,0.06666666666666658,635.0,594.0,51.166666666666664,-0.7333333333333334,8.033333333333333,91.33333333333333,99.33333333333333,53.03333333333333,46.96666666666667,32.0,17.0,266.3333333333333,61.166666666666664,0.3333333333333333,0.3333333333333333,0.0,33.333333333333336,,,,,,,,,,,,,,,Standard,7,5500000
204,Sam Lafferty,2020,25,1,1,0,0,0,50.0,6.0,7.0,13.0,5.0,9.616666666666667,8.95,23.0,1.3,6.0,0.0,0.0,1.0,56.0,10.7,17.0,95.0,117.0,119.0,49.6,351.0,386.0,47.6,-3.5,272.0,295.0,48.0,-3.5,7.9,95.0,103.0,36.3,63.7,17.0,12.0,85.0,65.9,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,750000
205,Adam Erne,2020,25,0,1,1,0,0,48.0,4.0,5.666666666666667,9.666666666666666,-5.0,10.827777777777778,10.200000000000001,26.333333333333332,0.3,3.3333333333333335,0.6666666666666666,0.0,1.3333333333333333,54.0,7.833333333333333,19.666666666666668,112.66666666666667,12.0,9.333333333333334,56.96666666666667,391.6666666666667,433.6666666666667,48.53333333333333,-1.2666666666666666,298.0,328.3333333333333,48.96666666666666,-0.4333333333333333,7.6000000000000005,90.89999999999999,98.5,47.400000000000006,52.599999999999994,8.333333333333334,13.0,96.66666666666667,56.833333333333336,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,997500
206,Max Domi,2020,25,1,1,0,0,0,78.33333333333333,18.0,35.666666666666664,53.666666666666664,3.3333333333333335,17.06111111111111,14.427777777777777,62.666666666666664,5.233333333333333,16.0,2.0,0.0,1.6666666666666667,177.33333333333334,9.766666666666667,26.666666666666668,44.666666666666664,339.0,393.0,46.23333333333333,1186.0,1134.3333333333333,51.199999999999996,-1.5666666666666664,860.6666666666666,862.6666666666666,49.96666666666667,-2.1,10.5,90.60000000000001,101.13333333333333,53.46666666666667,46.53333333333333,43.0,65.33333333333333,333.0,53.1,0.6666666666666666,0.0,0.6666666666666666,0.0,,,,,,,,,,,,,,,Standard,2,5300000
207,Jesse Puljujarvi,2020,22,0,0,1,0,0,55.5,8.0,6.5,14.5,-7.5,12.658333333333333,12.0,15.0,0.85,7.0,1.0,0.0,1.0,94.5,8.15,24.5,56.5,1.0,2.5,25.0,643.0,662.0,48.5,-0.6000000000000001,481.5,488.5,48.9,-0.30000000000000004,6.65,91.25,97.9,48.55,51.45,23.5,34.5,172.0,52.95,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,1175000
208,Chandler Stephenson,2020,26,1,1,0,0,0,65.33333333333333,7.333333333333333,11.0,18.333333333333332,8.0,12.766666666666666,11.033333333333333,8.0,1.4333333333333336,6.0,0.3333333333333333,1.0,1.6666666666666667,48.333333333333336,15.233333333333334,32.666666666666664,38.666666666666664,106.66666666666667,120.66666666666667,49.86666666666667,629.0,676.3333333333334,47.73333333333333,-2.8666666666666667,478.0,494.6666666666667,48.6,-1.9000000000000001,8.766666666666667,93.16666666666667,101.96666666666665,46.4,53.6,26.333333333333332,16.333333333333332,85.66666666666667,56.53333333333333,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,4,2750000
209,Mitchell Stephens,2020,23,1,0,0,0,0,38.0,3.0,3.0,6.0,-9.0,10.783333333333333,9.433333333333334,10.0,-0.2,3.0,0.0,0.0,0.0,43.0,7.0,9.0,36.0,187.0,169.0,52.5,334.0,292.0,53.4,1.2,256.0,233.0,52.4,1.0,7.3,87.9,95.2,43.5,56.5,6.0,4.0,82.0,52.4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,737500
210,Dylan DeMelo,2020,27,0,0,0,1,0,66.33333333333333,1.3333333333333333,16.0,17.333333333333332,0.6666666666666666,17.877777777777776,15.861111111111109,34.333333333333336,3.0333333333333337,1.3333333333333333,0.0,0.0,0.0,83.33333333333333,1.2333333333333334,92.33333333333333,100.33333333333333,0.0,0.0,0.0,1023.3333333333334,1034.3333333333333,50.13333333333333,3.3000000000000003,778.0,742.0,51.6,4.366666666666667,9.299999999999999,90.23333333333335,99.5,49.833333333333336,50.166666666666664,12.666666666666666,37.666666666666664,167.33333333333334,49.633333333333326,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,4,3000000
211,Brenden Dillon,2020,29,0,0,0,1,0,77.33333333333333,2.3333333333333335,17.0,19.333333333333332,3.3333333333333335,18.17222222222222,16.36111111111111,75.0,3.8000000000000003,2.0,0.0,0.3333333333333333,0.0,72.33333333333333,2.933333333333333,86.33333333333333,197.33333333333334,0.0,0.0,0.0,1257.6666666666667,1107.6666666666667,53.133333333333326,2.1666666666666665,939.0,814.6666666666666,53.43333333333334,2.4666666666666663,8.766666666666666,90.06666666666666,98.83333333333333,50.333333333333336,49.666666666666664,14.333333333333334,31.0,175.33333333333334,40.96666666666667,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,4,3900000
212,Zack MacEwen,2020,23,1,0,1,0,0,10.5,2.5,1.0,3.5,1.0,8.4,7.85,12.5,0.45,2.5,0.0,0.0,0.0,9.5,14.7,3.0,22.5,0.5,1.0,25.0,77.5,100.0,46.45,-3.1,59.0,75.0,45.25,-4.2,13.399999999999999,80.05,93.45,38.8,61.25,2.0,6.0,17.5,52.4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,825000
213,Jason Spezza,2020,37,1,0,1,0,0,70.66666666666667,8.333333333333334,17.666666666666668,26.0,-9.333333333333334,12.366666666666667,10.472222222222221,19.666666666666668,1.7666666666666668,5.666666666666667,2.6666666666666665,0.0,1.3333333333333333,110.66666666666667,8.233333333333333,25.0,15.0,367.3333333333333,283.3333333333333,56.0,732.0,686.0,51.5,1.4000000000000001,524.6666666666666,506.3333333333333,50.76666666666667,0.5333333333333333,7.333333333333333,90.96666666666665,98.33333333333333,52.46666666666666,47.53333333333334,19.333333333333332,40.666666666666664,207.33333333333334,53.93333333333334,3.0,1.0,2.0,25.0,,,,,,,,,,,,,,,35+,1,700000
214,Ilya Lyubushkin,2020,26,0,0,0,1,0,46.0,0.0,4.0,4.0,-2.5,13.958333333333332,13.608333333333334,15.5,1.1,0.0,0.0,0.0,0.0,34.0,0.0,57.0,150.5,0.0,0.0,0.0,573.5,612.0,48.2,-0.7000000000000001,429.5,451.5,48.65,-0.35,6.85,92.75,99.6,50.05,49.95,9.5,21.0,77.0,43.900000000000006,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,1000000
215,Kyle Capobianco,2020,22,0,0,0,1,0,4.0,0.3333333333333333,0.0,0.3333333333333333,-1.3333333333333333,14.799999999999999,13.922222222222222,0.6666666666666666,0.033333333333333326,0.3333333333333333,0.0,0.0,0.0,3.6666666666666665,3.3333333333333335,4.333333333333333,6.333333333333333,0.0,0.0,0.0,47.0,53.333333333333336,41.96666666666667,-8.033333333333333,31.333333333333332,40.333333333333336,38.199999999999996,-11.4,10.633333333333333,87.76666666666667,98.39999999999999,52.599999999999994,47.43333333333334,0.6666666666666666,1.6666666666666667,7.666666666666667,28.633333333333336,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,775000
216,Tage Thompson,2020,22,0,0,1,0,0,35.666666666666664,3.3333333333333335,3.6666666666666665,7.0,-11.333333333333334,10.344444444444443,9.68888888888889,10.666666666666666,-0.03333333333333333,3.0,0.3333333333333333,0.0,0.0,54.333333333333336,4.0,6.0,35.666666666666664,3.6666666666666665,6.333333333333333,20.0,356.0,378.3333333333333,50.366666666666674,-0.4666666666666668,269.3333333333333,292.6666666666667,50.53333333333333,0.6666666666666666,3.0,94.06666666666666,97.10000000000001,54.9,45.1,15.0,14.333333333333334,106.66666666666667,33.800000000000004,1.0,0.3333333333333333,0.6666666666666666,11.1,,,,,,,,,,,,,,,Standard,3,1400000
217,Justin Braun,2020,33,0,0,0,1,0,73.66666666666667,3.3333333333333335,19.333333333333332,22.666666666666668,-3.0,19.633333333333333,17.211111111111112,27.0,3.6333333333333333,3.3333333333333335,0.0,0.0,0.0,96.66666666666667,3.5,118.66666666666667,118.33333333333333,0.0,0.0,0.0,1126.0,1213.3333333333333,48.5,-5.7,831.3333333333334,866.0,49.1,-4.8999999999999995,8.299999999999999,90.56666666666666,98.89999999999999,43.70000000000001,56.29999999999999,25.333333333333332,39.0,207.0,46.833333333333336,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,1800000
218,Carson Soucy,2020,25,0,0,0,1,0,29.0,3.5,3.5,7.0,7.0,15.241666666666667,14.225,10.0,1.95,3.0,0.0,0.5,0.5,32.5,5.75,26.5,36.5,0.0,0.0,0.0,333.5,375.5,46.5,-5.15,255.5,277.5,45.900000000000006,-5.699999999999999,5.5,92.35,97.8,45.650000000000006,54.349999999999994,9.0,8.0,58.5,67.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,3,2750000
219,Nico Sturm,2020,25,1,0,0,0,0,4.0,0.0,1.0,1.0,1.0,12.341666666666667,11.658333333333333,0.0,0.1,0.0,0.0,0.0,0.0,4.5,0.0,3.5,4.5,15.5,17.5,41.25,41.0,37.0,52.7,7.699999999999999,29.5,25.0,54.05,10.75,5.35,98.0,103.35,52.3,47.7,0.5,0.5,6.0,68.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,725000
220,Andrej Sekera,2020,34,0,0,0,1,0,39.0,0.6666666666666666,6.0,6.666666666666667,-1.0,16.938888888888886,14.777777777777779,8.666666666666666,1.4333333333333336,0.3333333333333333,0.0,0.3333333333333333,0.0,42.333333333333336,1.0666666666666667,46.0,26.0,0.0,0.0,0.0,522.3333333333334,552.0,49.03333333333333,0.8666666666666666,386.0,410.3333333333333,48.699999999999996,0.5333333333333333,6.533333333333332,91.86666666666667,98.43333333333332,49.76666666666667,50.23333333333333,8.333333333333334,27.0,96.66666666666667,42.96666666666666,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,1500000
221,Brian Elliott,2020,35,0,0,0,0,1,37.0,0.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,5.0,9.0,59.05,34.5,19.5,9.0,5.5,96.0,1012.0,916.0,0.904,2.765,1.5,5.0,2098.0,17.0,7.0,35+,1,1500000
222,Tristan Jarry,2020,25,0,0,0,0,1,29.5,0.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,1.5,6.0,62.5,27.0,17.0,9.0,1.5,70.5,836.0,765.5,0.9144999999999999,2.6,2.5,5.1,1645.0,16.5,3.5,Standard,3,3500000
223,Robin Lehner,2020,28,0,0,0,0,1,45.0,0.0,0.3333333333333333,0.3333333333333333,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.333333333333334,5.333333333333333,5.0,48.166666666666664,42.333333333333336,19.333333333333332,16.333333333333332,6.333333333333333,111.66666666666667,1372.6666666666667,1261.0,0.9193333333333333,2.6766666666666663,3.3333333333333335,8.833333333333334,2507.6666666666665,23.0,5.333333333333333,Standard,5,5000000
224,Laurent Brossoit,2020,27,0,0,0,0,1,20.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.5,4.5,56.35,17.0,9.5,6.5,1.5,51.5,582.0,530.5,0.91,2.9,0.5,3.4000000000000004,1076.5,9.5,1.5,Standard,1,1500000
225,Denis Malgin,2020,23,1,0,1,0,0,48.333333333333336,7.333333333333333,9.333333333333334,16.666666666666668,-5.0,12.905555555555557,11.738888888888889,11.333333333333334,1.1666666666666665,6.666666666666667,0.6666666666666666,0.0,1.0,65.0,10.833333333333334,20.333333333333332,41.0,51.0,74.66666666666667,40.53333333333333,565.6666666666666,527.6666666666666,51.866666666666674,2.5,420.6666666666667,406.6666666666667,50.9,0.8999999999999999,7.5,89.89999999999999,97.43333333333334,56.300000000000004,43.699999999999996,24.333333333333332,17.666666666666668,118.66666666666667,54.46666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,,,Standard,1,700000
226,Robert Hagg,2020,25,0,0,0,1,0,67.0,3.6666666666666665,10.333333333333334,14.0,5.333333333333333,16.894444444444442,15.233333333333333,41.666666666666664,3.033333333333333,3.3333333333333335,0.3333333333333333,0.0,0.3333333333333333,71.0,5.7,112.33333333333333,210.66666666666666,0.0,0.0,0.0,871.3333333333334,1090.0,44.5,-7.466666666666668,659.3333333333334,793.3333333333334,45.4,-6.466666666666666,9.9,93.03333333333335,102.89999999999999,44.166666666666664,55.833333333333336,6.0,35.333333333333336,159.33333333333334,43.699999999999996,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,1600000
227,Sam Gagner,2020,30,1,0,1,0,0,49.333333333333336,7.333333333333333,11.666666666666666,19.0,-11.333333333333334,14.350000000000001,12.716666666666667,20.333333333333332,1.1333333333333335,5.333333333333333,2.0,0.0,1.0,103.66666666666667,7.5,15.0,32.333333333333336,108.0,119.0,47.26666666666667,601.6666666666666,609.0,50.73333333333333,3.4333333333333336,461.3333333333333,458.3333333333333,51.26666666666666,4.566666666666666,6.3999999999999995,90.10000000000001,96.5,51.166666666666664,48.833333333333336,11.333333333333334,21.0,173.33333333333334,59.366666666666674,2.6666666666666665,0.6666666666666666,2.0,19.433333333333334,,,,,,,,,,,,,,,Standard,1,850000
228,Jeff Petry,2020,33,0,0,0,1,0,78.33333333333333,12.0,30.666666666666668,42.666666666666664,-15.0,23.42222222222222,18.544444444444444,27.333333333333332,6.1000000000000005,7.666666666666667,4.0,0.3333333333333333,3.0,169.33333333333334,7.1000000000000005,113.33333333333333,178.0,0.0,0.6666666666666666,0.0,1605.0,1327.3333333333333,54.833333333333336,2.8666666666666667,1160.6666666666667,992.6666666666666,53.96666666666666,2.2666666666666666,7.766666666666666,88.93333333333334,96.73333333333333,50.96666666666667,49.03333333333333,36.666666666666664,106.33333333333333,380.6666666666667,44.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,4,6250000
229,Yakov Trenin,2020,23,1,1,0,0,0,21.0,2.0,4.0,6.0,1.0,9.733333333333333,9.7,9.0,0.5,2.0,0.0,0.0,0.0,25.0,8.0,9.0,46.0,3.0,1.0,75.0,195.0,194.0,50.1,1.0,137.0,124.0,52.5,2.2,10.0,90.2,100.2,42.2,57.8,7.0,3.0,45.0,55.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,725000
