Player,Season,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
Dustin Boyd,2009,23,TOT,C,78,11,13,24,6,19,2.5,11,0,0,3,10,2,1,112,9.8,954,12:14:00,42,80,244,228,51.7,754,747,50.2,-3.5,548,556,49.6,-3.2,6.4,94.9,101.3,52,48,12:07:00,10:47:00,37,26,171,65.5,1,0,1,0.0
Dustin Boyd,2009,23,CGY,C,60,8,11,19,5,15,2,8,0,0,2,8,2,1,80,10,734,12:14:00,34,60,183,184,49.9,754,747,50.2,-3.5,548,556,49.6,-3.2,6.4,94.9,101.3,52,48,12:07:00,10:47:00,37,26,171,65.5,1,0,1,0.0
Dustin Boyd,2009,23,NSH,C,18,3,2,5,1,4,0.5,3,0,0,1,2,0,0,32,9.4,219,12:11:00,8,20,61,44,58.1,754,747,50.2,-3.5,548,556,49.6,-3.2,6.4,94.9,101.3,52,48,12:07:00,10:47:00,37,26,171,65.5,1,0,1,0.0
Brad Boyes,2009,27,STL,C,82,14,28,42,1,26,3.9,12,2,0,3,20,8,0,197,7.1,1377,16:47:00,18,76,138,173,44.4,1078,1031,51.1,-0.4,822,805,50.5,-0.9,9.4,91.1,100.5,51.9,48.1,16:47:00,13:31:00,46,31,373,52.5,12,7,5,58.3
Brian Boyle,2009,25,NYR,C,71,4,2,6,-6,47,-0.1,4,0,0,1,1,1,0,73,5.5,598,08:25:00,41,143,125,198,38.7,401,464,46.4,-5.6,307,346,47,-4.9,6.5,91.7,98.2,39.2,60.8,08:25:00,06:47:00,20,5,126,57.9,0,0,0,0.0
Dan Boyle,2009,33,SJS,D,76,15,43,58,6,70,9.9,9,6,0,3,20,23,0,180,8.3,1992,1900-01-01 02:13:00,130,51,0,3,0,1506,1278,54.1,3.1,1135,989,53.4,3.8,10.1,90.5,100.6,52.3,47.7,1900-01-01 01:50:00,19:00:00,42,63,390,46.2,9,2,7,22.2
Nick Boynton,2009,31,TOT,D,49,1,7,8,5,71,2,0,1,0,0,6,1,0,50,2,815,16:38:00,59,64,0,0,,608,631,49.1,0.3,462,497,48.2,-1.3,8.3,93.3,101.6,51.6,48.4,16:38:00,14:14:00,14,21,112,44.6,0,0,0,0.0
Nick Boynton,2009,31,ANA,D,42,1,6,7,1,59,1.5,0,1,0,0,5,1,0,39,2.6,704,16:45:00,54,61,0,0,,608,631,49.1,0.3,462,497,48.2,-1.3,8.3,93.3,101.6,51.6,48.4,16:38:00,14:14:00,14,21,112,44.6,0,0,0,0.0
Nick Boynton,2009,31,CHI,D,7,0,1,1,4,12,0.5,0,0,0,0,1,0,0,11,0,112,15:56:00,5,3,0,0,,608,631,49.1,0.3,462,497,48.2,-1.3,8.3,93.3,101.6,51.6,48.4,16:38:00,14:14:00,14,21,112,44.6,0,0,0,0.0
Tyler Bozak,2009,23,TOR,C,37,8,19,27,-5,6,2.2,6,2,0,1,16,3,0,51,15.7,712,19:14:00,15,52,358,290,55.2,527,502,51.2,-1.3,382,374,50.5,-3,9.6,89.1,98.7,57.9,42.1,19:14:00,14:07:00,26,10,93,54.8,1,0,1,0.0
Matt Bradley,2009,31,WSH,RW,77,10,14,24,6,47,1.9,9,0,1,5,14,0,0,98,10.2,849,11:02:00,19,112,11,17,39.3,696,621,52.8,-1.1,484,454,51.6,-1,8.4,92.6,101,48.8,51.2,10:54:00,09:33:00,27,8,193,50.8,2,0,2,0.0
Donald Brashear,2009,38,NYR,LW,36,0,1,1,-9,73,-0.6,0,0,0,0,1,0,0,18,0,225,06:15:00,9,43,0,0,,166,229,42,-12.4,120,165,42.1,-12.1,2.5,91.2,93.7,52.7,47.3,06:15:00,06:13:00,6,6,30,60,0,0,0,0.0
Derick Brassard,2009,22,CBJ,C,79,9,27,36,-17,48,2,5,4,0,0,21,6,0,125,7.2,1180,14:57:00,11,97,210,293,41.7,799,861,48.1,-1.8,611,680,47.3,-2.7,9.1,89.3,98.4,64,36,14:43:00,12:02:00,21,14,227,55.1,1,0,1,0.0
Tim Brent,2009,25,TOR,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,13:21:00,0,4,4,4,50,7,13,35,,5,10,33.3,,0,100,100,57.1,42.9,13:21:00,13:21:00,0,0,3,100,0,0,0,0.0
Eric Brewer,2009,30,STL,D,59,8,7,15,-17,46,2.6,8,0,0,0,4,3,0,84,9.5,1265,21:27:00,98,76,0,0,,906,940,49.1,-4.4,690,720,48.9,-3.7,6.7,90.6,97.3,51.5,48.5,21:27:00,17:23:00,18,27,184,45.7,0,0,0,0.0
Daniel Briere,2009,32,PHI,C,75,26,27,53,-2,71,6.5,18,8,0,1,18,9,0,193,13.5,1244,16:35:00,17,53,53,67,44.2,1160,990,54,1.4,879,756,53.8,0,7.8,91.4,99.3,56.7,43.3,16:35:00,13:28:00,31,21,317,60.6,6,2,4,33.3
Rod Brind'Amour,2009,39,CAR,C,80,9,10,19,-29,36,0,7,2,0,2,7,3,0,95,9.5,1017,12:43:00,31,82,490,348,58.5,737,699,51.3,1.7,542,529,50.6,2.1,5.9,87.1,93,52.9,47.1,12:28:00,09:56:00,27,28,164,57.9,1,0,1,0.0
Kyle Brodziak,2009,25,MIN,C,82,9,23,32,-3,22,2.3,9,0,0,3,20,3,0,140,6.4,1257,15:20:00,52,69,484,517,48.4,855,989,46.4,-4.7,663,736,47.4,-3.3,8.9,91.6,100.5,39.3,60.7,15:20:00,12:44:00,48,31,244,57.4,1,0,1,0.0
Sheldon Brookbank,2009,29,ANA,D,66,0,9,9,10,114,2.5,0,0,0,0,9,0,0,60,0,987,14:58:00,59,89,0,0,,725,853,45.9,-3.9,572,690,45.3,-4.3,9.2,94.1,103.3,53.7,46.3,14:58:00,13:48:00,10,19,120,50,0,0,0,0.0
Troy Brouwer,2009,24,CHI,RW,78,22,18,40,9,66,4.6,14,7,1,7,12,6,0,116,19,1277,16:22:00,46,189,5,4,55.6,955,776,55.2,-4.9,701,559,55.6,-5.8,8.8,91.3,100.1,53.4,46.6,16:22:00,12:48:00,37,20,200,57.5,5,1,4,20.0
Dustin Brown,2009,25,LAK,RW,82,24,32,56,-6,41,5.6,17,7,0,3,22,10,0,248,9.7,1579,19:15:00,25,283,17,22,43.6,1013,1050,49.1,-3,791,811,49.4,-3.5,7.9,91.6,99.5,56,44,19:01:00,14:18:00,39,63,437,56.1,11,2,9,18.2
Mike Brown,2009,24,ANA,RW,75,6,1,7,1,106,0.3,5,0,1,2,1,0,0,82,7.3,626,08:21:00,17,124,0,7,0,413,556,42.6,-6.2,330,445,42.6,-6.2,6.7,94.8,101.5,60.3,39.7,08:21:00,07:14:00,9,10,133,61.7,0,0,0,0.0
Gilbert Brule,2009,23,EDM,C,65,17,20,37,-8,38,3.9,15,2,0,3,17,3,0,121,14,925,14:14:00,25,112,144,130,52.6,699,787,47,2.5,542,603,47.3,1.8,9.6,89.4,99,47.3,52.7,0.5833333333333334,12:29:00,25,39,192,62,5,3,2,60.0
Andrew Brunette,2009,36,MIN,LW,82,25,36,61,-5,12,6.9,13,12,0,3,23,13,0,129,19.4,1396,17:02:00,20,33,5,5,50,1006,909,52.5,5,756,703,51.8,4,9.3,90.6,99.9,54.7,45.3,17:02:00,13:40:00,15,29,192,67.2,0,0,0,0.0
Fabian Brunnstrom,2009,24,DAL,LW,44,2,9,11,-3,10,0.4,2,0,0,0,8,1,0,38,5.3,469,10:40:00,5,44,1,2,33.3,317,385,45.2,-5,239,288,45.4,-4.8,7.5,92,99.5,54.1,45.9,10:40:00,09:41:00,20,17,65,58.5,0,0,0,0.0
Adam Burish,2009,27,CHI,C,13,1,3,4,2,14,0.4,1,0,0,0,3,0,0,9,11.1,114,08:46:00,9,9,7,14,33.3,105,112,48.4,-9.4,81,82,49.7,-8.7,9.8,93.4,103.3,52.9,47.1,08:46:00,08:38:00,2,2,19,47.4,0,0,0,0.0
Brent Burns,2009,24,MIN,D,47,3,17,20,-15,32,2.5,1,2,0,0,8,9,0,104,2.9,1052,22:22:00,44,97,0,0,,722,739,49.4,-0.2,538,569,48.6,-0.5,7.5,90.8,98.3,49.5,50.5,22:22:00,16:57:00,17,32,212,49.1,3,1,2,33.3
Alexandre Burrows,2009,28,VAN,LW,82,35,32,67,34,121,9.5,26,4,5,3,28,2,2,209,16.7,1465,17:52:00,54,97,14,20,41.2,1189,999,54.3,5.3,895,771,53.7,4.7,12,91.5,103.5,56.8,43.2,17:52:00,13:52:00,68,23,325,64.3,1,1,0,100.0
Bobby Butler,2009,22,OTT,LW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0,17,08:21:00,0,1,0,0,,12,13,48,-9.5,11,10,52.4,-3.9,0,90,90,42.9,57.1,08:21:00,08:21:00,1,1,4,50,0,0,0,0.0
Chris Butler,2009,23,BUF,D,59,1,20,21,-15,22,2.6,1,0,0,0,8,12,0,61,1.6,1181,20:01:00,66,48,0,0,,826,829,49.9,-2.6,636,654,49.3,-3.1,6.4,91.4,97.8,51.8,48.2,19:38:00,14:56:00,10,37,159,37.7,0,0,0,0.0
Dane Byers,2009,23,NYR,LW,5,1,0,1,1,31,0.2,1,0,0,0,0,0,0,3,33.3,32,06:21:00,0,4,0,0,,25,24,51,3.4,18,20,47.4,-2.2,8.3,100,108.3,53.3,46.7,06:21:00,06:20:00,0,0,4,75,0,0,0,0.0
Dustin Byfuglien,2009,24,CHI,D,82,17,17,34,-7,94,6.1,11,6,0,3,12,5,0,211,8.1,1346,16:25:00,38,215,1,1,50,1061,881,54.6,-5.8,807,639,55.8,-6.3,6.2,91,97.2,54.7,45.3,16:25:00,13:37:00,48,27,350,60.3,3,0,3,0.0
Kyle Calder,2009,31,ANA,LW,14,0,2,2,-7,8,-0.4,0,0,0,0,1,1,0,20,0,198,14:07:00,4,17,1,3,25,136,143,48.7,0.9,114,112,50.4,3.2,3.6,88.3,91.9,62.8,37.2,14:07:00,11:52:00,2,3,30,66.7,0,0,0,0.0
Joe Callahan,2009,27,SJS,D,1,0,1,1,1,0,0.2,0,0,0,0,1,0,0,0,,10,09:34:00,4,1,0,0,,3,13,18.8,,3,8,27.3,,50,100,150,28.6,71.4,09:34:00,09:34:00,0,0,0,,0,0,0,0.0
Ryan Callahan,2009,24,NYR,RW,77,19,18,37,-12,48,3.2,10,9,0,3,6,11,1,204,9.3,1494,19:24:00,81,285,17,18,48.6,951,974,49.4,-1.5,701,696,50.2,0,6.3,92,98.4,43.9,56.1,19:24:00,13:23:00,52,14,367,55.3,1,0,1,0.0
Mike Cammalleri,2009,27,MTL,C,65,26,24,50,7,16,6.5,22,4,0,4,13,11,0,218,11.9,1269,19:31:00,27,18,26,25,51,1048,1086,49.1,-0.8,737,788,48.3,-2.7,10.3,92.1,102.4,47.8,52.2,19:31:00,16:28:00,34,46,376,58,8,2,6,25.0
Brian Campbell,2009,30,CHI,D,68,7,31,38,18,18,7.7,4,3,0,2,22,8,1,131,5.3,1579,23:13:00,79,37,0,0,,1326,912,59.2,0.4,1006,664,60.2,-0.4,8.4,90.1,98.5,58.7,41.3,23:12:00,19:40:00,23,38,267,49.1,0,0,0,0.0
Gregory Campbell,2009,26,FLA,C,60,2,15,17,-5,53,0.2,2,0,0,1,15,0,0,84,2.4,924,15:24:00,72,158,158,183,46.3,585,802,42.2,-5.5,456,563,44.7,-2.9,6.8,93,99.8,40.1,59.9,15:24:00,12:37:00,11,5,140,60,0,0,0,0.0
Chris Campoli,2009,25,OTT,D,67,4,14,18,-3,16,3.5,3,1,0,1,12,2,0,71,5.6,1196,17:51:00,78,98,0,1,0,872,780,52.8,-0.4,649,569,53.3,-1.3,7.5,90.5,98,57.8,42.2,17:38:00,15:02:00,18,26,147,47.6,0,0,0,0.0
Luca Caputi,2009,21,TOT,LW,23,2,6,8,-1,12,0.4,2,0,0,0,6,0,0,36,5.6,325,14:08:00,5,29,10,13,43.5,288,288,50,-5.1,212,216,49.5,-5.1,6.6,93,99.6,54.6,45.4,14:08:00,11:56:00,8,2,63,57.1,0,0,0,0.0
Luca Caputi,2009,21,TOR,LW,19,1,5,6,0,10,0.2,1,0,0,0,5,0,0,32,3.1,278,14:38:00,4,20,10,13,43.5,288,288,50,-5.1,212,216,49.5,-5.1,6.6,93,99.6,54.6,45.4,14:08:00,11:56:00,8,2,63,57.1,0,0,0,0.0
Luca Caputi,2009,21,PIT,LW,4,1,1,2,-1,2,0.2,1,0,0,0,1,0,0,4,25,47,11:46:00,1,9,0,0,,288,288,50,-5.1,212,216,49.5,-5.1,6.6,93,99.6,54.6,45.4,14:08:00,11:56:00,8,2,63,57.1,0,0,0,0.0
Daniel Carcillo,2009,25,PHI,LW,76,12,10,22,5,207,2.5,11,1,0,1,9,1,0,105,11.4,855,11:15:00,17,194,1,2,33.3,672,722,48.2,-4.6,506,504,50.1,-3.8,8.1,93.2,101.3,47,53,11:15:00,10:55:00,24,27,165,63.6,0,0,0,0.0
Matt Carkner,2009,29,OTT,D,81,2,9,11,0,190,2.9,2,0,0,0,9,0,0,87,2.3,1370,16:55:00,125,125,0,0,,1043,975,51.7,-2,781,697,52.8,-1.7,8,90.2,98.2,55.3,44.7,16:43:00,14:23:00,19,42,161,53.4,0,0,0,0.0
Mathieu Carle,2009,22,MTL,D,3,0,0,0,1,4,0.1,0,0,0,0,0,0,0,2,0,43,14:28:00,4,3,0,0,,41,30,57.7,-1.9,31,21,59.6,-2.1,5,100,105,83.3,16.7,14:28:00,13:40:00,0,6,4,50,0,0,0,0.0
Matt Carle,2009,25,PHI,D,80,6,29,35,19,16,8.2,4,2,0,1,17,12,0,137,4.4,1871,23:23:00,137,35,0,0,,1463,1323,52.5,0.8,1097,949,53.6,0.9,9.1,92.4,101.5,48.5,51.5,23:23:00,18:48:00,34,64,277,49.5,0,0,0,0.0
John Carlson,2009,20,WSH,D,22,1,5,6,11,8,1.6,1,0,0,0,5,0,0,21,4.8,335,15:15:00,32,29,0,0,,357,310,53.5,-2.6,265,218,54.9,1.8,11.9,92.8,104.7,46.8,53.2,15:15:00,14:50:00,10,19,60,35,0,0,0,0.0
Brett Carson,2009,24,CAR,D,54,2,10,12,5,12,2.8,2,0,0,0,8,2,0,42,4.8,938,17:22:00,89,77,0,0,,735,819,47.3,0.5,534,607,46.8,0.5,9.6,92.8,102.4,53.8,46.2,17:22:00,15:17:00,6,16,108,38.9,0,0,0,0.0
Jeff Carter,2009,25,PHI,C,74,33,28,61,2,38,8,20,11,2,6,17,11,0,319,10.3,1428,19:18:00,34,60,688,626,52.4,1166,1044,52.8,1,893,790,53.1,0.3,8.1,92,100.1,53.7,46.3,19:18:00,14:18:00,43,26,585,54.5,1,0,1,0.0
Ryan Carter,2009,26,ANA,C,38,4,5,9,0,31,0.7,4,0,0,1,4,0,1,38,10.5,374,09:51:00,6,51,116,105,52.5,253,341,42.6,-3.2,205,282,42.1,-2.6,9,92.7,101.7,55.6,44.4,09:51:00,08:38:00,3,3,62,61.3,0,0,0,0.0
Zdeno Chara,2009,32,BOS,D,80,7,37,44,19,87,10.2,3,4,0,1,24,12,1,242,2.9,2030,1900-01-01 01:22:00,102,149,1,1,50,1545,1251,55.3,2.9,1158,945,55.1,2.7,7.7,93.4,101.1,49.9,50.1,1900-01-01 01:01:00,19:13:00,27,65,436,54.6,4,1,3,25.0
Jonathan Cheechoo,2009,29,OTT,RW,61,5,9,14,-13,20,0.3,5,0,0,0,9,0,0,117,4.3,729,11:57:00,18,77,4,6,40,638,524,54.9,2.9,494,374,56.9,3.9,6.6,87.3,93.9,53.3,46.7,11:49:00,10:42:00,16,16,191,60.2,0,0,0,0.0
Chris Chelios*,2009,48,ATL,D,7,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,5,0,78,11:10:00,7,8,0,0,,73,52,58.4,10.4,47,41,53.4,6.7,0,93.3,93.3,54.8,45.2,11:10:00,09:49:00,2,5,12,41.7,0,0,0,0.0
Jason Chimera,2009,30,TOT,LW,78,15,19,34,-1,98,3,14,1,0,1,19,0,0,160,9.4,1068,13:42:00,16,78,22,18,55,819,846,49.2,-3.7,632,643,49.6,-2.4,9.3,90.7,100,46.1,53.9,13:32:00,12:16:00,16,24,233,67.8,1,0,1,0.0
Jason Chimera,2009,30,WSH,LW,39,7,10,17,6,51,1.7,7,0,0,0,10,0,0,68,10.3,492,12:36:00,10,50,7,10,41.2,819,846,49.2,-3.7,632,643,49.6,-2.4,9.3,90.7,100,46.1,53.9,13:32:00,12:16:00,16,24,233,67.8,1,0,1,0.0
Jason Chimera,2009,30,CBJ,LW,39,8,9,17,-7,47,1.4,7,1,0,1,9,0,0,92,8.7,576,14:47:00,6,28,15,8,65.2,819,846,49.2,-3.7,632,643,49.6,-2.4,9.3,90.7,100,46.1,53.9,13:32:00,12:16:00,16,24,233,67.8,1,0,1,0.0
Kyle Chipchura,2009,23,TOT,C,74,6,6,12,-12,72,-0.1,5,0,1,1,5,0,1,54,11.1,850,11:29:00,28,63,378,398,48.7,576,685,45.7,-5,429,517,45.3,-5,5.7,91.6,97.2,46.9,53.1,11:29:00,09:20:00,23,27,91,59.3,0,0,0,0.0
Kyle Chipchura,2009,23,ANA,C,55,6,6,12,-2,56,0.6,5,0,1,1,5,0,1,43,14,686,12:29:00,25,55,321,349,47.9,576,685,45.7,-5,429,517,45.3,-5,5.7,91.6,97.2,46.9,53.1,11:29:00,09:20:00,23,27,91,59.3,0,0,0,0.0
Kyle Chipchura,2009,23,MTL,C,19,0,0,0,-10,16,-0.7,0,0,0,0,0,0,0,11,0,164,08:38:00,3,8,57,49,53.8,576,685,45.7,-5,429,517,45.3,-5,5.7,91.6,97.2,46.9,53.1,11:29:00,09:20:00,23,27,91,59.3,0,0,0,0.0
Taylor Chorney,2009,22,EDM,D,42,0,3,3,-21,12,-0.7,0,0,0,0,2,1,0,35,0,730,17:24:00,72,36,0,0,,450,720,38.5,-7.4,348,557,38.5,-7.7,6.3,91,97.3,39.4,60.6,17:24:00,14:54:00,10,31,73,47.9,0,0,0,0.0
Erik Christensen,2009,26,TOT,C,58,8,18,26,11,26,2.8,7,1,0,1,15,3,0,86,9.3,861,14:51:00,16,52,329,345,48.8,658,695,48.6,-0.4,490,548,47.2,-2.7,9.4,94.6,103.9,55.6,44.4,14:50:00,12:54:00,22,10,172,50,4,1,3,25.0
Erik Christensen,2009,26,NYR,C,49,8,18,26,14,24,3.1,7,1,0,1,15,3,0,77,10.4,758,15:28:00,13,46,308,315,49.4,658,695,48.6,-0.4,490,548,47.2,-2.7,9.4,94.6,103.9,55.6,44.4,14:50:00,12:54:00,22,10,172,50,4,1,3,25.0
Erik Christensen,2009,26,ANA,C,9,0,0,0,-3,2,-0.3,0,0,0,0,0,0,0,9,0,103,11:27:00,3,6,21,30,41.2,658,695,48.6,-0.4,490,548,47.2,-2.7,9.4,94.6,103.9,55.6,44.4,14:50:00,12:54:00,22,10,172,50,4,1,3,25.0
Brett Clark,2009,33,COL,D,64,3,17,20,6,28,3.8,1,2,0,1,12,5,0,75,4,1225,19:08:00,162,55,0,0,,762,901,45.8,1.5,578,623,48.1,2.7,8.9,92.4,101.4,52.4,47.6,19:08:00,14:40:00,20,28,161,46.6,0,0,0,0.0
Chris Clark,2009,33,TOT,RW,74,7,13,20,-12,48,0.6,7,0,0,1,9,4,0,105,6.7,878,11:52:00,17,90,7,13,35,676,736,47.9,-3.6,498,554,47.3,-3,6.8,91.4,98.2,45.2,54.8,11:41:00,10:51:00,13,6,169,62.1,1,1,0,100.0
Chris Clark,2009,33,WSH,RW,38,4,11,15,-4,27,0.8,4,0,0,1,7,4,0,59,6.8,443,11:39:00,12,36,3,7,30,676,736,47.9,-3.6,498,554,47.3,-3,6.8,91.4,98.2,45.2,54.8,11:41:00,10:51:00,13,6,169,62.1,1,1,0,100.0
Chris Clark,2009,33,CBJ,RW,36,3,2,5,-8,21,-0.3,3,0,0,0,2,0,0,46,6.5,436,12:06:00,5,54,4,6,40,676,736,47.9,-3.6,498,554,47.3,-3,6.8,91.4,98.2,45.2,54.8,11:41:00,10:51:00,13,6,169,62.1,1,1,0,100.0
David Clarkson,2009,25,NJD,RW,46,11,13,24,3,85,2.9,8,3,0,2,10,3,0,106,10.4,664,14:27:00,13,99,6,14,30,383,446,46.2,-5.6,296,334,47,-6,10.9,91.9,102.8,52.3,47.7,14:27:00,12:04:00,11,17,179,59.2,1,1,0,100.0
Dan Cleary,2009,31,DET,LW,64,15,19,34,-3,29,3.4,13,2,0,2,14,5,0,140,10.7,1103,17:14:00,25,119,59,60,49.6,925,740,55.6,2,692,582,54.3,1.1,8,90.4,98.3,56.9,43.1,16:56:00,13:27:00,20,26,223,62.3,4,0,4,0.0
Marc-Andre Cliche,2009,22,LAK,RW,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,7,07:23:00,1,1,4,2,66.7,5,4,55.6,,5,2,71.4,,33.3,100,133.3,0,100,07:23:00,06:20:00,0,0,0,,0,0,0,0.0
Grant Clitsome,2009,24,CBJ,D,11,1,2,3,0,6,0.6,1,0,0,0,2,0,0,7,14.3,162,14:44:00,7,30,0,0,,120,116,50.8,6.2,92,97,48.7,5,11.3,86.8,98.1,49.4,50.6,14:44:00,13:10:00,0,2,22,31.8,0,0,0,0.0
Ryane Clowe,2009,27,SJS,LW,82,19,38,57,0,131,5.6,17,2,0,2,25,13,0,189,10.1,1408,17:10:00,33,157,35,38,47.9,1284,1165,52.4,1,964,885,52.1,1.5,8.3,91.8,100.1,49.8,50.2,16:56:00,14:36:00,39,61,329,57.4,9,3,6,33.3
Rich Clune,2009,22,LAK,LW,14,0,2,2,1,26,0.1,0,0,0,0,2,0,0,7,0,102,07:17:00,1,23,2,3,40,83,102,44.9,-6.1,60,79,43.2,-9.1,4.9,97.7,102.6,45.9,54.1,07:17:00,07:15:00,1,2,9,77.8,0,0,0,0.0
Cal Clutterbuck,2009,22,MIN,RW,74,13,8,21,-8,52,1.7,10,1,2,1,8,0,0,136,9.6,1057,14:17:00,29,318,3,7,30,736,836,46.8,-4.7,554,627,46.9,-5.1,6.9,92.1,99,42.3,57.7,14:16:00,12:09:00,14,16,246,55.3,1,0,1,0.0
Braydon Coburn,2009,24,PHI,D,81,5,14,19,-6,54,4.1,4,1,0,0,12,2,0,122,4.1,1712,21:08:00,109,118,0,0,,1387,1206,53.5,1.8,1043,899,53.7,0.9,7.5,91,98.5,50.7,49.3,21:08:00,16:42:00,22,45,290,42.1,0,0,0,0.0
Andrew Cogliano,2009,22,EDM,C,82,10,18,28,-5,31,1.9,9,1,0,1,16,2,0,139,7.2,1162,14:11:00,28,76,160,211,43.1,915,1080,45.9,0.1,680,819,45.4,-1.4,8.7,92.2,100.8,48.2,51.8,14:02:00,12:24:00,32,52,237,57.8,0,0,0,0.0
Carlo Colaiacovo,2009,27,STL,D,67,7,25,32,8,60,6.3,2,4,1,1,21,3,1,74,9.5,1159,17:18:00,52,52,1,0,100,954,727,56.8,6.7,737,571,56.3,6.1,9.2,90.3,99.5,61.1,38.9,17:18:00,14:02:00,12,29,172,43,0,0,0,0.0
Erik Cole,2009,31,CAR,LW,40,11,5,16,-9,29,1.4,9,2,0,1,5,0,0,81,13.6,656,16:23:00,20,94,4,11,26.7,491,599,45,-5.8,368,451,44.9,-3.8,8.2,90.4,98.6,51.4,48.6,16:22:00,13:33:00,17,9,147,55.1,0,0,0,0.0
Blake Comeau,2009,23,NYI,RW,61,17,18,35,-2,40,3.8,16,0,1,2,12,3,3,133,12.8,940,15:25:00,31,111,10,11,47.6,721,760,48.7,-0.3,538,536,50.1,0.2,9.4,88.9,98.4,47.7,52.3,15:09:00,12:21:00,39,29,214,62.6,0,0,0,0.0
Mike Commodore,2009,30,CBJ,D,57,2,9,11,-9,62,1.8,2,0,0,1,8,1,0,54,3.7,1083,19:00:00,87,128,0,0,,713,852,45.6,-6,548,668,45.1,-5.9,9,90.8,99.7,43,57,18:59:00,15:53:00,8,16,119,45.4,0,0,0,0.0
Mike Comrie,2009,29,EDM,C,43,13,8,21,-9,30,2.3,8,5,0,0,3,5,0,97,13.4,612,14:14:00,28,18,25,22,53.2,407,492,45.3,1,319,353,47.5,3.6,7.2,90.1,97.3,46.4,53.6,0.5833333333333334,11:01:00,15,22,142,66.9,4,1,3,25.0
Tim Conboy,2009,27,CAR,D,12,0,0,0,-5,24,-0.4,0,0,0,0,0,0,0,5,0,52,04:18:00,2,9,0,0,,31,48,39.2,-15.7,18,37,32.7,-20.5,0,78.3,78.3,60,40,03:52:00,03:49:00,2,0,9,55.6,0,0,0,0.0
Chris Conner,2009,26,PIT,RW,8,2,1,3,-1,0,0.4,2,0,0,1,1,0,0,11,18.2,77,09:36:00,4,6,0,1,0,77,78,49.7,-6.6,56,57,49.6,-6.7,6.7,89.5,96.1,60,40,09:36:00,09:32:00,2,0,20,55,0,0,0,0.0
Tim Connolly,2009,28,BUF,C,73,17,48,65,10,28,6.9,9,7,1,5,27,20,1,206,8.3,1359,18:37:00,46,23,349,398,46.7,941,954,49.7,-0.8,722,734,49.6,-0.6,8.6,92.4,101.1,56.8,43.2,18:21:00,13:01:00,22,48,330,61.5,7,1,6,14.3
Craig Conroy,2009,38,CGY,C,63,3,12,15,-6,25,0.3,3,0,0,1,12,0,0,52,5.8,855,13:34:00,41,43,453,426,51.5,643,626,50.7,-1.6,465,454,50.6,-0.6,5.3,91.7,97,47.9,52.1,13:34:00,11:03:00,26,32,100,52,0,0,0,0.0
Matt Cooke,2009,31,PIT,LW,79,15,15,30,17,106,3.4,13,2,0,1,13,1,1,105,14.3,1168,14:47:00,53,180,13,11,54.2,876,772,53.2,-0.9,647,587,52.4,-3.4,10.3,92.2,102.6,46.2,53.8,14:36:00,11:08:00,28,28,192,54.7,0,0,0,0.0
Matthew Corrente,2009,21,NJD,D,12,0,0,0,0,24,0.1,0,0,0,0,0,0,0,6,0,106,08:51:00,6,11,0,0,,92,69,57.1,6.7,64,47,57.7,5.8,4,95,99,53.2,46.8,08:51:00,08:36:00,2,4,16,37.5,0,0,0,0.0
Joe Corvo,2009,32,TOT,D,52,6,12,18,-10,12,2.4,1,5,0,0,8,4,0,99,6.1,1212,23:18:00,65,34,0,0,,930,751,55.3,2.3,683,600,53.2,1.9,6.8,90.5,97.3,54.8,45.2,22:45:00,16:39:00,23,20,232,42.2,0,0,0,0.0
Joe Corvo,2009,32,CAR,D,34,4,8,12,-6,10,2,0,4,0,0,6,2,0,76,5.3,857,1900-01-01 01:13:00,41,19,0,0,,930,751,55.3,2.3,683,600,53.2,1.9,6.8,90.5,97.3,54.8,45.2,22:45:00,16:39:00,23,20,232,42.2,0,0,0,0.0
Joe Corvo,2009,32,WSH,D,18,2,4,6,-4,2,0.4,1,1,0,0,2,2,0,23,8.7,354,19:41:00,24,15,0,0,,930,751,55.3,2.3,683,600,53.2,1.9,6.8,90.5,97.3,54.8,45.2,22:45:00,16:39:00,23,20,232,42.2,0,0,0,0.0
Riley Cote,2009,27,PHI,LW,15,0,0,0,0,24,-0.1,0,0,0,0,0,0,0,7,0,45,03:02:00,0,13,0,0,,38,31,55.1,-1.2,27,21,56.3,-0.7,0,100,100,81,19,03:02:00,03:01:00,3,0,7,100,0,0,0,0.0
