,Player,Season,Age,Tm,Pos,GP,G,A,PTS,PlusMinus,PIM,PS,EV_A,PP_A,SH_A,GW,EV_A,PP_A,SH_A,S,S_Pct,TOI,ATOI,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TOI/60,TOI(EV),TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
528,Milan Michalek,2014,30,OTT,LW,66,13,21,34,3,33,3.5,7,5,1,1,16,5,0,130,10.0,1080,16:22:00,40,64,11,12,47.8,761,799,48.8,-1.9,541,610,47.0,-2.2,8.7,92.7,101.4,45.9,54.1,16:22:00,12:39:00,23,12,235,55.3,2,1,1,50.0
529,Zbynek Michalek,2014,32,TOT,D,68,4,8,12,-3,18,3.4,4,0,0,0,8,0,0,86,4.7,1412,20:46:00,160,85,0,0,0.0,1109,1035,51.7,2.5,806,769,51.2,2.1,7.7,90.4,98.0,42.5,57.5,20:45:00,17:50:00,16,26,189,45.5,0,0,0,0.0
530,Andrew Miller,2014,26,EDM,C,9,1,5,6,-2,0,0.5,1,0,0,0,5,0,0,14,7.1,124,13:45:00,6,7,1,1,50.0,117,134,46.6,-5.1,100,102,49.5,-4.4,7.2,87.7,94.9,42.4,57.6,13:45:00,13:44:00,3,6,21,61.9,0,0,0,0.0
531,Drew Miller,2014,30,DET,LW,82,5,8,13,-3,25,0.1,4,0,1,0,7,1,0,98,5.1,1102,13:26:00,99,119,6,13,31.6,547,759,41.9,-14.4,418,575,42.1,-12.9,7.3,93.6,100.9,34.7,65.3,13:26:00,10:12:00,24,11,150,65.3,0,0,0,0.0
532,J.T. Miller,2014,21,NYR,C,58,10,13,23,5,23,2.6,8,2,0,3,12,1,0,92,10.9,737,12:42:00,28,89,93,112,45.4,672,641,51.2,1.7,511,475,51.8,2.1,9.4,91.8,101.2,52.3,47.7,12:42:00,11:45:00,27,23,155,59.4,1,0,1,0.0
533,Kevan Miller,2014,27,BOS,D,41,2,5,7,20,15,3.4,2,0,0,1,5,0,0,37,5.4,739,18:02:00,60,87,0,0,0.0,534,547,49.4,-3.6,400,396,50.3,-2.1,9.8,95.7,105.5,52.0,48.0,18:02:00,15:09:00,7,15,87,42.5,0,0,0,0.0
534,John Mitchell,2014,30,COL,C,68,11,15,26,-9,32,2.0,7,3,1,1,14,1,0,105,10.5,1078,15:51:00,56,143,374,361,50.9,758,1035,42.3,-1.7,550,723,43.2,-2.1,8.5,91.3,99.8,44.3,55.7,15:51:00,13:58:00,38,18,203,51.7,2,0,2,0.0
535,Torrey Mitchell,2014,30,TOT,C,65,6,8,14,-8,34,0.5,6,0,0,2,8,0,0,55,10.9,923,14:12:00,61,58,399,415,49.0,539,845,38.9,-0.1,403,586,40.7,1.0,8.6,92.3,100.9,36.8,63.2,14:10:00,12:00:00,25,23,95,57.9,0,0,0,0.0
536,Willie Mitchell,2014,37,FLA,D,66,3,5,8,1,25,2.7,3,0,0,0,4,0,1,78,3.8,1431,21:41:00,144,99,0,0,0.0,1069,1107,49.1,-4.3,799,836,48.9,-4.4,8.1,91.9,100.0,39.0,61.0,21:41:00,18:12:00,17,34,183,42.6,1,0,1,0.0
537,Travis Moen,2014,32,TOT,LW,44,3,6,9,0,18,0.6,3,0,0,0,6,0,0,34,8.8,413,09:23:00,24,62,0,4,0.0,284,370,43.4,-6.4,218,259,45.7,-4.8,8.9,91.4,100.3,39.1,60.9,09:23:00,08:38:00,7,7,54,61.1,0,0,0,0.0
538,Sean Monahan,2014,20,CGY,C,81,31,31,62,8,12,7.9,20,10,1,8,21,9,1,191,16.2,1589,19:37:00,42,39,902,917,49.6,1161,1355,46.1,2.0,821,962,46.0,-0.1,10.0,92.4,102.4,47.4,52.6,19:37:00,15:47:00,81,52,344,55.5,6,2,4,33.3
539,Dominic Moore,2014,34,NYR,C,82,10,17,27,5,28,2.3,8,0,2,3,16,1,0,116,8.6,1132,13:49:00,45,54,581,486,54.5,789,900,46.7,-3.9,594,674,46.8,-3.8,8.2,92.8,101.0,27.0,73.0,13:49:00,11:38:00,30,19,203,57.1,1,0,1,0.0
540,John Moore,2014,24,TOT,D,57,2,9,11,-4,30,1.8,2,0,0,0,5,4,0,77,2.6,929,16:18:00,52,77,0,0,0.0,782,772,50.3,1.7,577,599,49.1,1.1,7.0,93.3,100.2,57.8,42.2,16:18:00,14:37:00,7,23,181,42.5,0,0,0,0.0
541,Jeremy Morin,2014,23,TOT,RW,43,2,4,6,1,28,0.2,2,0,0,0,4,0,0,73,2.7,439,10:12:00,5,45,2,3,40.0,398,353,53.0,1.5,308,273,53.0,2.7,5.7,93.2,98.8,52.8,47.2,10:12:00,09:58:00,14,9,109,67.0,0,0,0,0.0
542,Travis Morin,2014,31,DAL,C,6,0,0,0,1,0,-0.1,0,0,0,0,0,0,0,10,0.0,73,12:06:00,0,3,28,32,46.7,78,46,62.9,6.7,47,29,61.8,6.1,3.0,100.0,103.0,65.9,34.1,12:06:00,10:47:00,2,1,21,47.6,0,0,0,0.0
543,Brenden Morrow,2014,36,TBL,LW,70,3,5,8,-1,64,-0.1,3,0,0,0,5,0,0,28,10.7,653,09:20:00,16,113,0,0,0.0,528,480,52.4,-0.4,385,340,53.1,0.1,6.7,91.7,98.4,42.6,57.4,09:20:00,09:05:00,11,20,60,46.7,1,0,1,0.0
544,Joseph Morrow,2014,22,BOS,D,15,1,0,1,3,4,0.7,1,0,0,0,0,0,0,20,5.0,250,16:41:00,22,18,0,0,0.0,205,206,49.9,-4.4,137,151,47.6,-4.9,6.5,97.3,103.8,48.9,51.1,16:41:00,15:51:00,2,3,48,41.7,0,0,0,0.0
545,Dave Moss,2014,33,ARI,RW,60,4,8,12,-18,24,-0.1,3,1,0,0,6,1,1,96,4.2,775,12:55:00,36,115,6,7,46.2,635,648,49.5,0.8,469,468,50.1,2.3,3.9,90.7,94.6,39.9,60.1,12:55:00,11:07:00,18,10,166,57.8,0,0,0,0.0
546,Kael Mouillierat,2014,27,NYI,LW,6,1,1,2,-3,8,0.1,1,0,0,0,1,0,0,1,100.0,52,08:41:00,3,8,16,18,47.1,42,53,44.2,-8.2,27,37,42.2,-11.9,12.5,79.2,91.7,55.0,45.0,08:41:00,08:39:00,4,0,4,25.0,0,0,0,0.0
547,Matt Moulson,2014,31,BUF,LW,77,13,28,41,-11,4,3.6,10,3,0,2,20,8,0,156,8.3,1362,17:41:00,49,34,13,9,59.1,868,1256,40.9,4.6,678,915,42.6,5.3,8.1,92.2,100.3,46.4,53.6,17:40:00,14:40:00,26,21,253,61.7,10,2,8,20.0
548,Chris Mueller,2014,28,NYR,C,7,1,1,2,-1,0,0.2,0,1,0,0,1,0,0,10,10.0,73,10:27:00,1,3,38,26,59.4,55,58,48.7,-1.7,37,43,46.3,-4.6,10.7,88.5,99.2,40.7,59.3,10:27:00,08:34:00,1,2,17,58.8,0,0,0,0.0
549,Mirco Mueller,2014,19,SJS,D,39,1,3,4,-8,10,0.4,1,0,0,0,3,0,0,31,3.2,661,16:58:00,58,49,0,0,0.0,594,587,50.3,-2.0,422,417,50.3,-1.2,6.0,91.0,96.9,48.7,51.3,16:58:00,15:46:00,19,21,69,44.9,0,0,0,0.0
550,Connor Murphy,2014,21,ARI,D,73,4,3,7,-27,42,0.6,4,0,0,0,3,0,0,72,5.6,1226,16:48:00,142,137,0,1,0.0,914,1118,45.0,-4.6,656,836,44.0,-5.4,6.2,90.9,97.0,51.5,48.5,16:48:00,14:56:00,8,25,160,45.0,0,0,0,0.0
551,Ryan Murphy,2014,21,CAR,D,37,4,9,13,-11,8,2.2,1,3,0,1,7,2,0,61,6.6,677,18:17:00,37,20,0,0,0.0,542,545,49.9,-2.0,384,409,48.4,-3.8,6.5,89.6,96.1,60.7,39.3,18:17:00,16:05:00,20,30,127,48.0,1,0,1,0.0
552,Ryan Murray,2014,21,CBJ,D,12,1,2,3,1,8,0.7,0,1,0,0,2,0,0,8,12.5,227,18:55:00,11,5,0,0,0.0,170,167,50.4,2.1,139,129,51.9,3.7,7.3,91.5,98.8,49.7,50.3,18:55:00,16:25:00,5,2,17,47.1,0,0,0,0.0
553,David Musil,2014,21,EDM,D,4,0,2,2,-2,2,0.1,0,0,0,0,2,0,0,3,0.0,79,19:48:00,8,5,0,0,0.0,71,86,45.2,0.7,48,65,42.5,-4.3,12.9,87.5,100.4,47.5,52.5,19:48:00,18:15:00,1,2,7,42.9,0,0,0,0.0
554,Jake Muzzin,2014,25,LAK,D,76,10,31,41,-4,22,7.1,6,4,0,3,20,10,1,173,5.8,1725,22:42:00,108,186,0,0,0.0,1528,1121,57.7,4.2,1121,846,57.0,4.2,6.8,90.3,97.1,56.9,43.1,22:42:00,19:06:00,18,68,379,45.6,0,0,0,0.0
555,Tyler Myers,2014,24,TOT,D,71,7,21,28,-6,77,5.5,5,2,0,0,15,4,2,124,5.6,1749,1900-01-01 00:38:00,132,65,0,0,0.0,946,1435,39.7,-3.7,718,1024,41.2,-2.0,9.6,92.1,101.7,41.0,59.0,1900-01-01 00:38:00,18:52:00,44,54,220,56.4,0,0,0,0.0
556,Vladislav Namestnikov,2014,22,TBL,C,43,9,7,16,1,13,1.9,8,1,0,3,6,1,0,46,19.6,516,12:00:00,13,41,67,84,44.4,373,383,49.3,-2.3,276,286,49.1,-3.4,9.4,91.3,100.7,52.1,47.9,0.5,10:46:00,16,9,72,63.9,0,0,0,0.0
557,Rick Nash,2014,30,NYR,LW,79,42,27,69,29,36,11.4,32,6,4,8,20,6,1,304,13.8,1379,17:27:00,33,45,2,2,50.0,1039,1004,50.9,1.5,793,749,51.4,2.2,10.5,92.5,103.0,54.9,45.1,17:27:00,13:25:00,74,42,493,61.5,5,2,3,40.0
558,Riley Nash,2014,25,CAR,C,68,8,17,25,-10,12,1.9,7,1,0,0,12,5,0,94,8.5,1109,16:19:00,46,88,488,470,50.9,826,752,52.3,0.7,586,549,51.6,0.6,6.2,90.5,96.7,52.1,47.9,16:18:00,12:42:00,52,29,171,54.4,1,0,1,0.0
559,James Neal,2014,27,NSH,LW,67,23,14,37,12,57,5.2,20,3,0,6,13,1,0,221,10.4,1212,18:05:00,30,71,7,10,41.2,1183,883,57.3,6.2,848,652,56.5,4.6,9.3,90.7,100.0,65.5,34.5,18:04:00,15:02:00,37,31,428,51.6,4,1,3,25.0
560,Chris Neil,2014,35,OTT,RW,38,4,3,7,5,78,0.8,3,1,0,0,3,0,0,23,17.4,370,09:44:00,11,136,3,2,60.0,276,331,45.5,-4.0,198,255,43.7,-3.6,8.5,96.2,104.7,43.6,56.4,09:44:00,09:34:00,4,2,47,48.9,0,0,0,0.0
561,Brock Nelson,2014,23,NYI,C,82,20,22,42,6,24,4.9,10,10,0,3,17,5,0,190,10.5,1302,15:53:00,52,99,354,445,44.3,1065,925,53.5,0.6,802,637,55.7,1.9,7.7,91.2,99.0,44.7,55.3,15:53:00,12:04:00,53,37,319,59.6,3,0,3,0.0
562,Patrik Nemeth,2014,22,DAL,D,22,0,3,3,0,6,0.5,0,0,0,0,3,0,0,16,0.0,357,16:13:00,21,28,0,0,0.0,342,296,53.6,-1.0,240,216,52.6,-2.3,7.7,91.8,99.5,57.1,42.9,16:13:00,14:59:00,3,8,41,39.0,0,0,0,0.0
563,Nikita Nesterov,2014,21,TBL,D,27,2,5,7,6,16,1.7,1,1,0,0,4,1,0,44,4.5,433,16:03:00,18,43,0,0,0.0,422,358,54.1,5.0,328,286,53.4,2.7,10.5,90.7,101.1,51.6,48.4,16:03:00,15:21:00,16,14,92,51.1,0,0,0,0.0
564,Andrej Nestrasil,2014,23,TOT,C,54,7,13,20,-1,8,2.0,5,2,0,0,10,3,0,82,8.5,721,13:21:00,17,54,55,39,58.5,673,515,56.6,3.5,494,383,56.3,4.0,6.3,92.1,98.4,57.5,42.5,13:21:00,0.5,31,13,148,55.4,0,0,0,0.0
565,Valeri Nichushkin,2014,19,DAL,RW,8,0,1,1,-5,2,-0.3,0,0,0,0,1,0,0,6,0.0,110,13:46:00,1,7,0,0,0.0,88,92,48.9,-3.7,67,67,50.0,-4.8,7.0,83.7,90.7,58.8,41.2,13:46:00,13:09:00,5,6,19,31.6,0,0,0,0.0
566,Nino Niederreiter,2014,22,MIN,RW,80,24,13,37,2,28,5.1,17,6,1,5,11,2,0,149,16.1,1164,14:33:00,32,155,2,5,28.6,915,829,52.5,2.3,678,593,53.3,1.9,8.8,90.9,99.7,42.1,57.9,14:32:00,12:28:00,28,16,272,54.4,2,0,2,0.0
567,Frans Nielsen,2014,30,NYI,C,78,14,29,43,8,12,4.4,9,4,1,4,13,14,2,157,8.9,1293,16:35:00,80,48,506,543,48.2,972,878,52.5,-0.6,696,591,54.1,-0.2,8.2,92.2,100.4,47.0,53.0,16:35:00,11:51:00,56,38,310,50.6,11,5,6,45.5
568,Matthew Nieto,2014,22,SJS,LW,72,10,17,27,-12,20,1.8,9,1,0,1,13,3,1,135,7.4,1098,15:15:00,38,24,0,1,0.0,1006,911,52.5,1.0,737,662,52.7,1.9,7.1,90.0,97.1,49.9,50.1,15:15:00,13:10:00,38,36,221,61.1,1,0,1,0.0
569,Nikita Nikitin,2014,28,EDM,D,42,4,6,10,-12,12,1.5,2,2,0,1,5,1,0,80,5.0,825,19:38:00,49,21,0,0,0.0,603,627,49.0,-0.7,446,453,49.6,0.4,6.6,89.0,95.6,51.2,48.8,19:38:00,16:11:00,17,35,149,53.7,0,0,0,0.0
570,Matt Niskanen,2014,28,WSH,D,82,4,27,31,7,47,6.0,2,2,0,0,18,8,1,117,3.4,1833,22:21:00,106,143,0,0,0.0,1413,1300,52.1,1.2,1013,935,52.0,0.8,8.3,92.7,101.0,51.4,48.6,22:21:00,18:51:00,34,76,286,41.3,1,0,1,0.0
571,Stefan Noesen,2014,21,ANA,RW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,7,06:54:00,1,0,0,0,0.0,4,5,44.4,-16.0,3,4,42.9,-16.8,0.0,100.0,100.0,0.0,100.0,06:54:00,06:54:00,0,0,1,0.0,0,0,0,0.0
572,Jordan Nolan,2014,25,LAK,C,60,6,3,9,-6,54,0.4,6,0,0,1,3,0,0,44,13.6,598,09:58:00,11,102,1,5,16.7,476,499,48.8,-7.4,343,380,47.4,-7.8,5.8,92.9,98.8,52.4,47.6,09:57:00,09:53:00,11,16,89,49.4,0,0,0,0.0
573,Joakim Nordstrom,2014,22,CHI,C,38,0,3,3,-5,4,-0.6,0,0,0,0,3,0,0,42,0.0,417,10:58:00,17,73,2,8,20.0,337,342,49.6,-3.5,254,246,50.8,-1.5,3.2,93.9,97.0,14.5,85.5,10:58:00,10:13:00,12,3,87,48.3,0,0,0,0.0
574,Ryan Nugent-Hopkins,2014,21,EDM,C,76,24,32,56,-12,25,6.2,22,2,0,2,19,12,1,189,12.7,1569,20:38:00,37,92,620,727,46.0,1161,1156,50.1,2.7,807,867,48.2,0.7,9.7,88.9,98.6,62.9,37.1,20:38:00,16:17:00,54,43,359,52.6,5,1,4,20.0
575,Darnell Nurse,2014,19,EDM,D,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,2,0.0,34,17:00:00,0,5,0,0,0.0,33,26,55.9,4.1,26,23,53.1,3.7,9.1,73.3,82.4,80.0,20.0,0.7083333333333334,16:24:00,0,0,4,50.0,0,0,0,0.0
576,Gustav Nyquist,2014,25,DET,C,82,27,27,54,-11,26,6.4,13,14,0,4,17,10,0,195,13.8,1366,16:39:00,31,43,1,8,11.1,1031,885,53.8,0.4,743,704,51.3,-1.3,8.2,90.3,98.5,61.2,38.8,16:39:00,13:38:00,34,32,341,57.2,14,8,6,57.1
577,Eric Nystrom,2014,31,NSH,LW,60,7,5,12,0,15,0.8,6,0,1,1,5,0,0,60,11.7,792,13:12:00,29,104,4,8,33.3,458,630,42.1,-13.0,333,436,43.3,-11.9,7.7,93.5,101.2,17.6,82.4,13:12:00,10:52:00,9,11,97,61.9,0,0,0,0.0
578,Liam O'Brien,2014,20,WSH,C,13,1,1,2,4,23,0.3,1,0,0,0,1,0,0,16,6.3,98,07:33:00,0,35,1,1,50.0,87,74,54.0,3.6,62,54,53.4,2.1,7.7,100.0,107.7,61.3,38.7,07:33:00,07:33:00,3,1,22,72.7,0,0,0,0.0
579,Shane O'Brien,2014,31,FLA,D,9,0,1,1,-4,5,-0.1,0,0,0,0,1,0,0,4,0.0,121,13:29:00,12,36,0,0,0.0,79,114,40.9,-6.6,61,81,43.0,-4.4,6.1,87.0,93.2,56.0,44.0,13:29:00,12:45:00,0,3,5,80.0,0,0,0,0.0
580,Eric O'Dell,2014,24,WPG,C,11,0,1,1,0,19,0.0,0,0,0,0,1,0,0,6,0.0,82,07:26:00,0,14,18,23,43.9,63,47,57.3,7.3,45,37,54.9,6.4,6.9,92.9,99.8,72.2,27.8,07:26:00,07:19:00,8,4,15,40.0,0,0,0,0.0
581,Ryan O'Reilly,2014,23,COL,C,82,17,38,55,-5,12,5.2,14,2,1,1,27,10,1,171,9.9,1617,19:43:00,48,38,713,621,53.4,1116,1249,47.2,4.7,823,903,47.7,4.4,9.5,90.4,99.9,44.5,55.5,19:43:00,15:05:00,98,26,273,62.6,6,3,3,50.0
582,Johnny Oduya,2014,33,CHI,D,76,2,8,10,5,26,3.3,2,0,0,0,8,0,0,76,2.6,1542,20:17:00,123,69,0,0,0.0,1300,1226,51.5,-4.4,937,880,51.6,-2.7,6.7,93.5,100.2,51.0,49.0,20:17:00,18:19:00,22,44,199,38.2,0,0,0,0.0
583,Jordan Oesterle,2014,22,EDM,D,6,0,1,1,-4,0,-0.1,0,0,0,0,1,0,0,7,0.0,88,14:42:00,3,2,0,0,0.0,72,73,49.7,3.3,53,54,49.5,3.8,2.6,88.2,90.8,60.0,40.0,14:42:00,13:35:00,2,1,16,43.8,0,0,0,0.0
584,Kyle Okposo,2014,26,NYI,RW,60,18,33,51,-8,12,5.3,12,6,0,2,21,12,0,195,9.2,1173,19:33:00,23,53,80,81,49.7,1032,856,54.7,2.2,759,620,55.0,0.9,7.4,89.7,97.1,66.1,33.9,19:33:00,15:32:00,30,45,349,55.9,10,5,5,50.0
585,Jamie Oleksiak,2014,22,DAL,D,36,1,7,8,0,8,1.2,1,0,0,0,7,0,0,36,2.8,482,13:24:00,46,82,0,0,0.0,422,438,49.1,-3.0,315,323,49.4,-3.5,10.7,88.9,99.6,54.1,45.9,13:24:00,12:16:00,9,22,61,59.0,0,0,0,0.0
586,Steven Oleksy,2014,28,WSH,D,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,12,12:11:00,0,2,0,0,0.0,9,11,45.0,-1.4,5,8,38.5,-7.7,0.0,80.0,80.0,66.7,33.3,12:11:00,12:11:00,0,0,2,50.0,0,0,0,0.0
587,Dylan Olsen,2014,24,FLA,D,44,2,6,8,-7,20,1.2,2,0,0,0,5,1,0,44,4.5,700,15:54:00,52,77,0,0,0.0,514,550,48.3,-4.7,398,416,48.9,-4.4,7.2,91.4,98.6,48.7,51.3,15:54:00,13:23:00,9,9,91,48.4,1,1,0,100.0
588,Brooks Orpik,2014,34,WSH,D,78,0,19,19,5,66,3.9,0,0,0,0,19,0,0,66,0.0,1700,21:48:00,192,306,0,0,0.0,1384,1453,48.8,-3.9,1005,1029,49.4,-3.1,9.6,91.2,100.8,48.2,51.8,21:47:00,18:45:00,11,37,168,39.3,1,1,0,100.0
589,Colton Orr,2014,32,TOR,RW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,6,06:06:00,0,0,0,0,0.0,0,5,0.0,-46.7,0,2,0.0,-47.1,0.0,100.0,0.0,0.0,100.0,06:06:00,06:06:00,0,0,0,0.0,0,0,0,0.0
590,T.J. Oshie,2014,28,STL,RW,72,19,36,55,17,51,6.7,16,3,0,4,26,10,0,162,11.7,1356,18:50:00,39,99,3,10,23.1,1070,977,52.3,0.4,829,708,53.9,0.8,10.9,90.9,101.8,45.3,54.7,18:50:00,15:09:00,48,31,289,56.1,11,4,7,36.4
591,Steve Ott,2014,32,STL,C,78,3,9,12,-8,86,-0.2,3,0,0,0,9,0,0,49,6.1,907,11:38:00,14,182,159,121,56.8,584,665,46.8,-6.9,436,484,47.4,-7.6,5.1,93.2,98.3,42.0,58.0,11:38:00,09:58:00,21,8,104,46.2,0,0,0,0.0
592,Xavier Ouellet,2014,21,DET,D,21,2,1,3,4,2,1.2,2,0,0,0,1,0,0,27,7.4,344,16:23:00,13,11,0,0,0.0,303,229,57.0,4.2,229,167,57.8,7.8,9.0,92.6,101.7,61.3,38.7,16:23:00,15:42:00,2,8,66,40.9,0,0,0,0.0
593,Alex Ovechkin,2014,29,WSH,LW,81,53,28,81,10,58,12.6,28,25,0,11,19,9,0,395,13.4,1646,20:20:00,32,259,2,3,40.0,1456,1195,54.9,5.5,1056,868,54.9,5.3,9.3,91.1,100.4,59.7,40.3,20:20:00,16:23:00,45,58,722,54.4,8,2,6,25.0
594,Magnus Paajarvi,2014,23,STL,LW,10,0,1,1,-2,6,-0.1,0,0,0,0,0,1,0,9,0.0,98,09:48:00,0,8,1,0,100.0,79,69,53.4,0.3,55,53,50.9,-2.6,2.3,91.9,94.2,45.7,54.3,09:48:00,09:29:00,0,1,16,56.3,0,0,0,0.0
595,Max Pacioretty,2014,26,MTL,LW,80,37,30,67,38,32,10.9,27,7,3,10,24,4,2,302,12.3,1552,19:24:00,38,106,2,7,22.2,1264,1179,51.7,5.0,903,838,51.9,4.8,10.5,94.4,104.9,59.4,40.6,19:23:00,15:14:00,43,43,537,56.2,3,2,1,66.7
596,Jean-Gabriel Pageau,2014,22,OTT,C,50,10,9,19,4,9,2.2,8,0,2,2,9,0,0,97,10.3,709,14:11:00,20,158,335,344,49.3,565,530,51.6,0.1,418,393,51.5,1.5,7.2,93.1,100.3,43.5,56.5,14:11:00,12:03:00,19,13,147,66.0,0,0,0,0.0
597,Daniel Paille,2014,30,BOS,LW,71,6,7,13,-9,12,0.3,5,0,1,1,6,0,1,66,9.1,817,11:31:00,34,77,2,5,28.6,552,663,45.4,-8.3,412,498,45.3,-7.2,4.0,93.7,97.6,48.0,52.0,11:31:00,10:03:00,29,26,117,56.4,0,0,0,0.0
598,Iiro Pakarinen,2014,23,EDM,RW,17,1,2,3,-4,2,0.0,1,0,0,0,0,2,0,34,2.9,172,10:08:00,3,51,1,0,100.0,132,142,48.2,0.8,101,110,47.9,0.6,1.4,93.9,95.3,60.7,39.3,10:08:00,09:14:00,0,2,53,64.2,1,0,1,0.0
599,Ondrej Palat,2014,23,TBL,LW,75,16,47,63,31,24,7.8,12,3,1,5,38,8,1,139,11.5,1307,17:26:00,50,125,10,25,28.6,1055,855,55.2,3.6,809,652,55.4,3.2,12.2,91.7,103.8,56.6,43.4,17:26:00,13:14:00,44,44,270,51.9,2,0,2,0.0
600,Michael Paliotta,2014,21,CHI,D,1,0,1,1,0,0,0.1,0,0,0,0,1,0,0,2,0.0,13,12:45:00,2,0,0,0,0.0,11,11,50.0,0.0,9,8,52.9,0.0,20.0,85.7,105.7,50.0,50.0,12:45:00,12:45:00,0,0,3,66.7,0,0,0,0.0
601,Kyle Palmieri,2014,23,ANA,RW,57,14,15,29,-2,37,3.3,9,5,0,4,9,6,0,112,12.5,804,14:06:00,24,97,6,6,50.0,670,639,51.2,0.4,500,482,50.9,-0.3,8.8,91.7,100.4,49.8,50.2,14:06:00,12:17:00,15,27,214,52.3,1,0,1,0.0
602,Richard Panik,2014,23,TOR,RW,76,11,6,17,-8,49,1.4,9,2,0,1,6,0,0,87,12.6,885,11:39:00,57,101,2,5,28.6,678,729,48.2,2.0,495,537,48.0,1.8,7.4,91.1,98.5,46.3,53.7,11:39:00,10:23:00,30,20,152,57.2,0,0,0,0.0
603,Cedric Paquette,2014,21,TBL,C,64,12,7,19,4,51,2.0,10,0,2,3,7,0,0,91,13.2,871,13:37:00,55,117,106,120,46.9,618,609,50.4,-3.4,475,433,52.3,-1.4,6.2,93.3,99.4,47.2,52.8,13:37:00,11:24:00,24,21,147,59.9,0,0,0,0.0
604,Adam Pardy,2014,30,WPG,D,55,0,9,9,9,40,2.4,0,0,0,0,8,0,1,29,0.0,826,15:01:00,61,75,0,0,0.0,587,557,51.3,-1.5,425,423,50.1,-1.5,8.8,92.7,101.4,54.9,45.1,15:01:00,12:20:00,10,37,82,36.6,0,0,0,0.0
605,P.A. Parenteau,2014,31,MTL,RW,56,8,14,22,0,30,2.0,5,3,0,1,13,1,0,97,8.2,839,14:59:00,19,32,10,16,38.5,650,631,50.7,2.8,447,421,51.5,3.7,8.5,92.0,100.5,59.2,40.8,14:59:00,12:44:00,18,13,177,54.8,7,4,3,57.1
606,Zach Parise,2014,30,MIN,LW,74,33,29,62,21,41,9.4,22,11,0,3,24,5,0,259,12.7,1420,19:11:00,56,86,2,10,16.7,1228,1095,52.9,4.0,907,779,53.8,3.3,9.3,92.2,101.6,62.2,37.8,19:10:00,15:25:00,47,24,407,63.9,7,2,5,28.6
607,David Pastrnak,2014,18,BOS,RW,46,10,17,27,12,8,3.6,8,2,0,3,16,1,0,93,10.8,643,13:58:00,11,20,5,12,29.4,635,505,55.7,6.5,469,406,53.6,4.6,9.1,94.4,103.6,69.6,30.4,13:58:00,12:10:00,25,30,176,53.4,4,0,4,0.0
608,Greg Pateryn,2014,24,MTL,D,17,0,0,0,0,6,0.2,0,0,0,0,0,0,0,10,0.0,215,12:39:00,18,48,0,0,0.0,176,170,50.9,4.7,129,122,51.4,4.0,6.3,93.6,99.9,45.6,54.4,12:39:00,12:02:00,0,10,21,47.6,0,0,0,0.0
609,Joe Pavelski,2014,30,SJS,C,82,37,33,70,12,29,9.7,18,19,0,5,21,12,0,261,14.2,1650,20:08:00,82,92,604,508,54.3,1407,1061,57.0,8.3,1014,745,57.6,9.4,8.9,91.6,100.5,51.5,48.5,20:08:00,15:15:00,55,62,419,58.9,9,2,7,22.2
610,Tanner Pearson,2014,22,LAK,LW,42,12,4,16,14,14,2.8,11,1,0,3,4,0,0,68,17.6,558,13:18:00,9,46,5,2,71.4,524,417,55.7,1.9,410,338,54.8,2.1,9.1,94.8,103.9,55.4,44.6,13:18:00,11:15:00,18,14,131,51.9,0,0,0,0.0
611,Anthony Peluso,2014,25,WPG,RW,49,1,1,2,-3,86,-0.3,1,0,0,0,1,0,0,23,4.3,288,05:53:00,6,104,0,1,0.0,217,222,49.4,-4.3,160,178,47.3,-5.7,6.8,92.5,99.3,47.0,53.0,05:53:00,05:49:00,4,11,42,54.8,0,0,0,0.0
612,Stuart Percy,2014,21,TOR,D,9,0,3,3,-4,2,0.2,0,0,0,0,1,2,0,13,0.0,163,18:05:00,13,14,0,0,0.0,107,139,43.5,-5.4,80,96,45.5,-2.2,6.8,87.1,93.9,33.3,66.7,18:05:00,14:52:00,7,12,24,54.2,0,0,0,0.0
613,Mathieu Perreault,2014,27,WPG,C,62,18,23,41,7,38,5.3,13,5,0,2,16,7,0,129,14.0,1008,16:15:00,13,75,224,210,51.6,825,614,57.3,5.6,607,468,56.5,5.5,8.2,91.5,99.7,50.3,49.7,16:14:00,13:05:00,42,20,221,58.4,5,1,4,20.0
614,David Perron,2014,26,TOT,LW,81,17,24,41,-25,62,3.2,14,3,0,2,18,6,0,196,8.7,1404,17:20:00,21,171,3,9,25.0,1184,963,55.1,4.3,873,720,54.8,4.4,6.9,88.3,95.3,61.7,38.3,17:20:00,14:40:00,35,35,323,60.7,0,0,0,0.0
