,Player,Season,Age,Tm,Pos,GP,G,A,PTS,PlusMinus,PIM,PS,EV_A,PP_A,SH_A,GW,EV_A,PP_A,SH_A,S,S_Pct,TOI,ATOI,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TOI/60,TOI(EV),TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
306,Andy Greene,2019,37,TOT,D,63,2,12,14,1,16,3.2,2,0,0,0,9,1,2,60,3.3,1231,19:33:00,155,30,0,0,0.0,828,1038,44.4,-3.8,632,752,45.7,-3.1,7.9,91.8,99.7,40.8,59.2,19:33:00,15:58:00,16,41,124,48.4,0.0,0.0,0.0,0.0
307,Jordan Greenway,2019,22,MIN,LW,67,8,20,28,2,54,2.0,8,0,0,1,17,3,0,93,8.6,949,14:10:00,44,95,15,12,55.6,812,779,51.0,2.1,611,576,51.5,2.4,8.5,92.0,100.5,46.3,53.7,14:10:00,12:48:00,41,30,162,57.4,0.0,0.0,0.0,0.0
308,Noah Gregor,2019,21,SJS,C,28,3,2,5,-5,8,0.2,2,1,0,0,1,1,0,33,9.1,282,10:04:00,6,50,6,13,31.6,258,267,49.1,-4.3,182,208,46.7,-7.1,9.2,88.8,98.0,56.9,43.1,10:04:00,09:22:00,6,7,64,51.6,0.0,0.0,0.0,0.0
309,Rocco Grimaldi,2019,26,NSH,C,66,10,21,31,10,10,3.1,10,0,0,1,21,0,0,122,8.2,835,12:39:00,14,23,1,5,16.7,864,806,51.7,1.4,677,608,52.7,1.7,8.9,92.7,101.6,50.6,49.4,12:39:00,12:22:00,27,20,193,63.2,2.0,1.0,1.0,50.0
310,Jordan Gross,2019,24,ARI,D,2,0,1,1,2,0,0.3,0,0,0,0,1,0,0,3,0.0,32,16:11:00,1,0,0,0,0.0,32,46,41.0,-16.1,26,41,38.8,-20.3,20.0,90.0,110.0,52.4,47.6,16:11:00,15:39:00,1,2,5,60.0,0.0,0.0,0.0,0.0
311,Carl Grundstrom,2019,22,LAK,RW,13,0,4,4,2,8,0.2,0,0,0,0,4,0,0,16,0.0,166,12:46:00,4,29,0,0,0.0,174,142,55.1,1.5,126,106,54.3,1.8,10.7,91.1,101.9,51.0,49.0,12:46:00,12:19:00,0,4,37,43.2,0.0,0.0,0.0,0.0
312,Matt Grzelcyk,2019,26,BOS,D,68,4,17,21,15,34,4.7,3,1,0,1,10,6,1,112,3.6,1228,18:04:00,67,56,0,0,0.0,963,899,51.7,1.8,755,665,53.2,3.7,8.2,94.2,102.4,54.4,45.6,18:04:00,15:17:00,22,39,209,53.6,0.0,0.0,0.0,0.0
313,Radko Gudas,2019,29,WSH,D,63,2,13,15,15,40,3.2,2,0,0,1,13,0,0,90,2.2,1054,16:44:00,75,164,0,0,0.0,833,791,51.3,-1.2,614,605,50.4,-2.3,11.0,90.6,101.6,48.1,51.9,16:43:00,13:48:00,23,34,189,47.6,0.0,0.0,0.0,0.0
314,Erik Gudbranson,2019,28,TOT,D,51,4,5,9,0,95,2.4,4,0,0,0,4,0,1,78,5.1,988,19:22:00,58,89,0,0,0.0,800,813,49.6,0.8,622,623,50.0,1.6,8.3,91.4,99.7,41.0,59.0,19:22:00,16:46:00,0,33,163,47.9,0.0,0.0,0.0,0.0
315,Jake Guentzel,2019,25,PIT,C,39,20,23,43,11,14,5.5,14,6,0,4,19,4,0,127,15.7,805,20:38:00,19,46,22,24,47.8,730,578,55.8,5.2,580,422,57.9,7.6,10.7,89.8,100.4,62.0,38.0,20:38:00,17:09:00,21,12,196,64.8,2.0,1.0,1.0,50.0
316,Brendan Guhle,2019,22,ANA,D,30,4,4,8,-2,10,1.6,4,0,0,1,4,0,0,39,10.3,512,17:04:00,43,21,0,0,0.0,354,443,44.4,-3.6,270,318,45.9,-2.4,7.4,90.2,97.7,50.9,49.1,17:04:00,15:31:00,6,25,90,43.3,0.0,0.0,0.0,0.0
317,Carl Gunnarsson,2019,33,STL,D,36,2,5,7,8,16,2.0,2,0,0,0,4,0,1,31,6.5,568,15:47:00,51,27,0,0,0.0,398,448,47.0,-3.6,301,341,46.9,-3.9,9.1,93.9,103.0,48.0,52.0,15:46:00,13:40:00,3,14,51,60.8,0.0,0.0,0.0,0.0
318,Denis Gurianov,2019,22,DAL,RW,64,20,9,29,5,13,4.0,13,7,0,4,4,5,0,132,15.2,831,12:59:00,18,63,0,0,0.0,669,681,49.6,0.1,501,500,50.0,0.9,8.2,93.3,101.5,59.4,40.6,12:59:00,11:03:00,26,25,250,52.8,1.0,1.0,0.0,100.0
319,Nikita Gusev,2019,27,NJD,LW,66,13,31,44,-15,12,3.8,8,5,0,2,21,10,0,158,8.2,970,14:42:00,7,12,1,2,33.3,779,817,48.8,4.2,598,617,49.2,3.7,8.3,89.6,97.9,49.4,50.6,14:42:00,0.5,22,40,270,58.5,9.0,6.0,3.0,66.7
320,David Gustafsson,2019,19,WPG,C,22,1,0,1,-2,0,-0.1,1,0,0,1,0,0,0,4,25.0,135,06:09:00,6,5,34,29,54.0,65,147,30.7,-20.2,47,110,29.9,-19.3,6.9,94.8,101.7,37.5,62.5,06:09:00,06:05:00,0,1,10,40.0,0.0,0.0,0.0,0.0
321,Erik Gustafsson,2019,27,TOT,D,66,6,23,29,-9,27,3.9,4,2,0,0,16,7,0,103,5.8,1345,20:23:00,58,86,0,0,0.0,1089,1147,48.7,0.0,794,881,47.4,-1.0,10.1,90.7,100.8,55.9,44.1,20:23:00,17:22:00,21,58,253,40.7,0.0,0.0,0.0,0.0
322,Gaetan Haas,2019,28,EDM,F,58,5,5,10,-1,6,0.6,5,0,0,0,4,1,0,54,9.3,562,09:42:00,28,58,172,236,42.2,447,477,48.4,1.1,322,338,48.8,1.1,6.0,93.2,99.2,47.5,52.5,09:42:00,09:05:00,22,22,94,57.4,0.0,0.0,0.0,0.0
323,Brandon Hagel,2019,21,CHI,LW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,12,11:48:00,1,1,0,0,0.0,13,12,52.0,-2.3,10,8,55.6,-6.6,10.0,87.5,97.5,50.0,50.0,11:48:00,11:48:00,1,0,5,80.0,0.0,0.0,0.0,0.0
324,Carl Hagelin,2019,31,WSH,LW,58,8,17,25,12,16,2.3,7,0,1,2,15,0,2,107,7.5,831,14:19:00,19,24,13,15,46.4,640,548,53.9,2.2,482,421,53.4,1.6,9.9,91.9,101.8,48.4,51.6,14:19:00,11:16:00,24,24,154,69.5,0.0,0.0,0.0,0.0
325,Robert Hagg,2019,24,PHI,D,49,3,10,13,14,30,3.3,2,1,0,0,10,0,0,38,7.9,764,15:36:00,79,136,0,0,0.0,549,679,44.7,-8.8,416,497,45.6,-7.8,10.5,94.6,105.0,48.8,51.2,15:36:00,14:23:00,6,31,98,38.8,0.0,0.0,0.0,0.0
326,Nicolas Hague,2019,21,VEG,D,38,1,10,11,0,32,1.7,0,1,0,0,7,3,0,54,1.9,611,16:05:00,26,69,0,0,0.0,570,441,56.4,2.9,413,347,54.3,0.8,10.5,87.4,97.9,64.0,36.0,16:05:00,15:04:00,13,10,136,39.7,0.0,0.0,0.0,0.0
327,Ron Hainsey,2019,38,OTT,D,64,1,11,12,10,12,3.1,1,0,0,1,8,0,3,43,2.3,1324,20:41:00,102,51,0,0,0.0,960,1072,47.2,-2.1,718,805,47.1,-2.7,9.3,92.3,101.7,48.0,52.0,20:40:00,16:58:00,9,56,109,39.4,0.0,0.0,0.0,0.0
328,Libor Hajek,2019,21,NYR,D,28,0,5,5,-4,12,0.4,0,0,0,0,5,0,0,23,0.0,448,15:59:00,44,24,0,0,0.0,304,492,38.2,-7.0,244,373,39.5,-6.1,9.7,91.5,101.3,42.7,57.3,15:59:00,14:55:00,8,17,48,47.9,0.0,0.0,0.0,0.0
329,Jani Hakanpaa,2019,27,ANA,D,5,1,0,1,1,2,0.4,1,0,0,0,0,0,0,4,25.0,91,18:07:00,7,15,0,0,0.0,55,57,49.1,4.3,36,39,48.0,2.3,8.7,93.3,102.0,48.8,51.2,18:07:00,16:23:00,0,1,13,30.8,0.0,0.0,0.0,0.0
330,Micheal Haley,2019,33,NYR,C,22,1,0,1,-7,50,-0.3,1,0,0,0,0,0,0,9,11.1,122,05:32:00,6,36,7,5,58.3,78,122,39.0,-8.6,63,89,41.4,-6.5,2.4,87.5,89.9,54.5,45.5,05:32:00,05:28:00,1,5,14,64.3,0.0,0.0,0.0,0.0
331,Taylor Hall,2019,28,TOT,LW,65,16,36,52,-14,34,4.6,12,4,0,1,22,14,0,232,6.9,1246,19:10:00,29,47,20,31,39.2,965,1003,49.0,1.5,750,781,49.0,1.2,8.5,89.9,98.4,52.5,47.5,19:10:00,15:28:00,41,52,387,59.9,5.0,1.0,4.0,20.0
332,Dan Hamhuis,2019,37,NSH,D,60,0,8,8,6,35,1.7,0,0,0,0,8,0,0,44,0.0,871,14:31:00,53,64,0,0,0.0,665,652,50.5,-0.8,514,479,51.8,0.1,7.6,92.4,100.0,48.6,51.4,14:31:00,11:56:00,9,34,101,43.6,0.0,0.0,0.0,0.0
333,Dougie Hamilton,2019,26,CAR,D,47,14,26,40,30,32,8.6,12,2,0,3,15,10,1,170,8.2,1094,23:17:00,63,52,0,0,0.0,936,686,57.7,4.5,734,528,58.2,6.0,10.0,92.6,102.6,51.6,48.4,23:17:00,17:40:00,22,40,339,50.1,2.0,1.0,1.0,50.0
334,Travis Hamonic,2019,29,CGY,D,50,3,9,12,-3,27,2.5,3,0,0,0,9,0,0,83,3.6,1060,21:12:00,110,39,0,0,0.0,887,928,48.9,-2.4,657,724,47.6,-3.0,9.0,90.8,99.8,45.6,54.4,21:10:00,17:40:00,21,36,168,49.4,0.0,0.0,0.0,0.0
335,Noah Hanifin,2019,23,CGY,D,70,5,17,22,-12,12,3.5,4,1,0,0,13,4,0,132,3.8,1482,21:10:00,89,82,0,0,0.0,1263,1223,50.8,0.6,944,981,49.0,-0.9,8.0,90.9,98.9,48.6,51.4,21:10:00,17:54:00,38,63,269,49.1,0.0,0.0,0.0,0.0
336,Joel Hanley,2019,28,DAL,D,8,0,2,2,0,6,0.3,0,0,0,0,2,0,0,4,0.0,91,11:21:00,8,3,0,0,0.0,71,74,49.0,-2.4,56,53,51.4,-1.8,7.0,89.2,96.2,51.1,48.9,11:21:00,11:07:00,0,5,10,40.0,0.0,0.0,0.0,0.0
337,Jansen Harkins,2019,22,WPG,C,29,2,5,7,-2,5,0.3,2,0,0,0,5,0,0,29,6.9,308,10:37:00,10,8,0,5,0.0,260,289,47.4,-1.1,192,229,45.6,-2.3,7.5,92.1,99.6,53.7,46.3,10:37:00,10:32:00,7,7,44,65.9,0.0,0.0,0.0,0.0
338,Scott Harrington,2019,26,CBJ,D,39,1,7,8,-3,16,1.5,1,0,0,0,7,0,0,37,2.7,544,13:57:00,48,46,0,0,0.0,430,495,46.5,-2.4,346,359,49.1,-1.2,4.9,93.5,98.5,50.3,49.7,13:57:00,13:03:00,5,9,73,50.7,0.0,0.0,0.0,0.0
339,Ryan Hartman,2019,25,MIN,RW,69,9,11,20,4,69,1.6,8,1,0,1,11,0,0,114,7.9,846,12:15:00,54,44,83,69,54.6,735,672,52.2,3.5,556,497,52.8,3.9,9.0,91.1,100.1,46.8,53.2,12:15:00,10:57:00,34,14,189,60.3,1.0,0.0,1.0,0.0
340,Garnet Hathaway,2019,28,WSH,RW,66,9,7,16,6,79,1.5,9,0,0,1,6,0,1,80,11.3,711,10:47:00,46,189,9,20,31.0,606,530,53.3,1.4,447,384,53.8,1.9,7.4,93.1,100.5,49.6,50.4,10:47:00,09:20:00,21,16,139,57.6,0.0,0.0,0.0,0.0
341,Erik Haula,2019,28,TOT,LW,48,12,12,24,1,22,2.4,8,4,0,2,8,4,0,92,13.0,760,15:50:00,15,27,381,323,54.1,554,558,49.8,-3.7,435,431,50.2,-2.2,9.6,91.6,101.2,47.9,52.1,15:49:00,12:43:00,21,29,154,59.7,1.0,0.0,1.0,0.0
342,Jayce Hawryluk,2019,24,TOT,C,26,3,7,10,1,16,0.9,3,0,0,0,7,0,0,26,11.5,288,11:06:00,9,65,4,8,33.3,258,230,52.9,1.5,189,176,51.8,1.0,8.1,91.3,99.5,47.7,52.3,11:06:00,10:37:00,11,12,39,66.7,0.0,0.0,0.0,0.0
343,John Hayden,2019,24,NJD,C,43,3,1,4,-2,77,0.0,3,0,0,1,1,0,0,39,7.7,418,09:43:00,27,87,4,15,21.1,273,438,38.4,-10.1,200,324,38.2,-11.2,7.7,94.4,102.1,29.1,70.9,09:43:00,09:12:00,13,7,68,57.4,0.0,0.0,0.0,0.0
344,Kevin Hayes,2019,27,PHI,RW,69,23,18,41,-6,34,4.1,15,4,4,5,15,3,0,175,13.1,1223,17:44:00,22,88,415,411,50.2,866,869,49.9,-1.9,653,669,49.4,-2.3,8.9,89.6,98.5,46.0,54.0,17:44:00,14:01:00,43,34,281,62.3,3.0,0.0,3.0,0.0
345,Barrett Hayton,2019,19,ARI,C,20,1,3,4,2,14,0.3,1,0,0,1,3,0,0,27,3.7,223,11:09:00,3,14,23,38,37.7,204,232,46.8,-0.5,155,190,44.9,-2.0,6.9,95.7,102.6,59.4,40.6,11:09:00,10:39:00,8,4,44,61.4,0.0,0.0,0.0,0.0
346,Victor Hedman,2019,29,TBL,D,66,11,44,55,27,31,9.5,7,4,0,3,26,18,0,155,7.1,1588,1900-01-01 00:04:00,98,73,0,0,0.0,1175,1059,52.6,0.7,913,815,52.8,2.1,12.7,91.9,104.5,53.6,46.4,1900-01-01 00:04:00,18:14:00,47,40,306,50.7,3.0,0.0,3.0,0.0
347,Tim Heed,2019,29,SJS,D,38,1,4,5,-10,2,0.6,1,0,0,0,3,1,0,44,2.3,494,13:00:00,30,16,0,1,0.0,432,373,53.7,5.1,313,276,53.1,4.9,4.4,89.3,93.7,54.5,45.5,13:00:00,11:26:00,10,17,94,46.8,0.0,0.0,0.0,0.0
348,Danton Heinen,2019,24,TOT,C,67,10,16,26,-2,10,2.1,7,3,0,2,13,3,0,109,9.2,969,14:28:00,34,35,5,8,38.5,707,775,47.7,-3.2,511,578,46.9,-4.2,8.0,92.5,100.5,55.1,44.9,14:28:00,12:08:00,19,30,184,59.2,0.0,0.0,0.0,0.0
349,Ville Heinola,2019,18,WPG,D,8,1,4,5,3,4,1.0,1,0,0,0,3,1,0,10,10.0,145,18:04:00,5,3,0,0,0.0,117,121,49.2,-0.9,88,100,46.8,-1.9,12.9,93.3,106.2,59.5,40.5,18:04:00,17:05:00,3,15,18,55.6,0.0,0.0,0.0,0.0
350,Miro Heiskanen,2019,20,DAL,D,68,8,27,35,14,12,7.8,8,0,0,0,20,7,0,163,4.9,1616,23:46:00,84,40,0,0,0.0,1249,1217,50.6,2.0,914,896,50.5,2.0,8.7,93.5,102.2,51.5,48.5,23:44:00,19:14:00,42,79,333,48.9,0.0,0.0,0.0,0.0
351,Darren Helm,2019,33,DET,C,68,9,7,16,-6,37,1.1,8,0,1,0,6,0,1,102,8.8,934,13:44:00,26,88,15,13,53.6,681,736,48.1,2.0,520,553,48.5,2.5,4.9,92.6,97.5,40.2,59.8,13:44:00,11:53:00,24,30,154,66.2,0.0,0.0,0.0,0.0
352,Adam Henrique,2019,29,ANA,C,71,26,17,43,-3,22,5.2,21,5,0,1,13,4,0,169,15.4,1198,16:52:00,32,75,512,419,55.0,988,907,52.1,5.5,744,699,51.6,4.6,9.6,89.3,98.9,50.0,50.0,16:52:00,13:38:00,26,32,281,60.5,0.0,0.0,0.0,0.0
353,Tomas Hertl,2019,26,SJS,C,48,16,20,36,-18,16,3.3,12,2,2,1,15,5,0,117,13.7,885,18:27:00,25,29,433,357,54.8,693,617,52.9,4.0,500,465,51.8,3.7,10.0,84.6,94.7,49.1,50.9,18:27:00,13:52:00,25,18,198,59.1,1.0,0.0,1.0,0.0
354,Joe Hicketts,2019,23,DET,D,6,0,2,2,-5,2,0.0,0,0,0,0,2,0,0,6,0.0,110,18:17:00,13,14,0,0,0.0,67,75,47.2,-3.9,54,54,50.0,-0.5,7.9,82.1,89.9,56.3,43.8,18:17:00,15:56:00,2,3,12,50.0,0.0,0.0,0.0,0.0
355,Matthew Highmore,2019,23,CHI,LW,36,2,4,6,-1,6,0.2,2,0,0,0,4,0,0,35,5.7,353,09:49:00,9,38,1,3,25.0,258,288,47.3,-2.4,185,228,44.8,-4.8,8.5,93.3,101.9,43.5,56.5,09:49:00,09:22:00,15,9,61,57.4,0.0,0.0,0.0,0.0
356,Vinnie Hinostroza,2019,25,ARI,C,68,5,17,22,1,14,1.5,5,0,0,0,15,1,1,132,3.8,891,13:06:00,26,51,26,35,42.6,806,822,49.5,1.3,594,626,48.7,0.2,6.9,92.8,99.7,42.5,57.5,13:06:00,12:03:00,30,20,209,63.2,2.0,0.0,2.0,0.0
357,Roope Hintz,2019,23,DAL,LW,60,19,14,33,3,16,4.2,14,3,2,5,3,11,0,120,15.8,885,14:45:00,28,73,172,173,49.9,697,719,49.2,0.1,510,539,48.6,0.0,8.1,92.7,100.7,56.4,43.6,14:44:00,12:18:00,23,34,208,57.7,0.0,0.0,0.0,0.0
358,Taro Hirose,2019,23,DET,LW,26,2,5,7,-12,6,0.0,2,0,0,0,0,5,0,21,9.5,326,12:33:00,16,13,0,5,0.0,201,255,44.1,-3.6,156,189,45.2,-2.6,3.4,89.9,93.4,49.2,50.8,12:33:00,10:04:00,6,20,39,53.8,0.0,0.0,0.0,0.0
359,Nico Hischier,2019,21,NJD,C,58,14,22,36,-16,12,2.9,11,2,1,1,13,8,1,123,11.4,1048,18:04:00,37,48,507,473,51.7,732,823,47.1,0.5,572,613,48.3,1.3,9.0,89.4,98.4,50.0,50.0,18:03:00,14:10:00,42,28,197,62.4,1.0,0.0,1.0,0.0
360,Niklas Hjalmarsson,2019,32,ARI,D,27,1,4,5,-2,14,1.1,1,0,0,0,3,0,1,18,5.6,507,18:46:00,45,20,0,0,0.0,391,475,45.2,-6.0,294,351,45.6,-4.9,5.6,93.8,99.3,46.1,53.9,18:46:00,15:54:00,11,20,39,46.2,0.0,0.0,0.0,0.0
361,Mike Hoffman,2019,30,FLA,C,69,29,30,59,-5,28,6.6,18,11,0,3,20,10,0,214,13.6,1162,16:50:00,22,33,7,8,46.7,865,807,51.7,2.8,638,622,50.6,0.9,10.3,89.4,99.6,60.9,39.1,16:50:00,13:02:00,31,52,414,51.7,3.0,1.0,2.0,33.3
362,Nick Holden,2019,32,VEG,D,61,6,8,14,-1,13,2.8,5,1,0,0,7,0,1,101,5.9,1150,18:51:00,74,129,0,0,0.0,1048,810,56.4,1.9,805,626,56.3,1.4,6.9,89.8,96.8,54.9,45.1,18:51:00,16:52:00,26,35,204,49.5,0.0,0.0,0.0,0.0
363,Justin Holl,2019,28,TOR,D,68,2,16,18,13,43,3.5,2,0,0,0,16,0,0,89,2.2,1259,18:31:00,83,89,0,0,0.0,1087,1033,51.3,-1.0,844,772,52.2,1.3,9.0,91.7,100.7,43.2,56.8,18:31:00,16:23:00,21,59,185,48.1,0.0,0.0,0.0,0.0
364,Korbinian Holzer,2019,31,TOT,D,49,1,3,4,-2,37,1.2,1,0,0,0,2,0,1,39,2.6,786,16:02:00,96,97,0,0,0.0,515,740,41.0,-8.5,385,545,41.4,-8.2,6.8,93.7,100.5,44.5,55.5,16:02:00,14:10:00,2,28,75,52.0,0.0,0.0,0.0,0.0
365,Patric Hornqvist,2019,33,PIT,RW,52,17,15,32,9,36,3.9,14,3,0,2,11,4,0,168,10.1,828,15:56:00,41,107,2,4,33.3,563,592,48.7,-2.4,447,444,50.2,-1.3,10.3,92.3,102.6,53.9,46.1,15:56:00,12:35:00,12,8,234,71.8,0.0,0.0,0.0,0.0
366,Bo Horvat,2019,24,VAN,C,69,22,31,53,-15,21,4.6,10,12,0,2,27,4,0,178,12.4,1362,19:44:00,66,55,850,633,57.3,1077,1090,49.7,1.9,800,801,50.0,1.3,9.1,89.0,98.1,44.0,56.0,19:44:00,15:24:00,28,27,274,65.0,3.0,1.0,2.0,33.3
367,Brett Howden,2019,21,NYR,C,70,9,10,19,-11,28,0.6,8,1,0,2,7,1,2,64,14.1,920,13:09:00,67,69,251,270,48.2,593,869,40.6,-7.8,435,636,40.6,-8.5,8.1,91.3,99.3,46.4,53.6,13:09:00,10:48:00,25,25,98,65.3,0.0,0.0,0.0,0.0
368,Filip Hronek,2019,22,DET,D,65,9,22,31,-38,46,3.6,8,1,0,0,13,9,0,125,7.2,1553,23:54:00,74,105,0,0,0.0,983,1103,47.1,1.6,747,862,46.4,0.6,8.4,87.9,96.3,45.1,54.9,23:54:00,18:07:00,18,76,257,48.6,0.0,0.0,0.0,0.0
369,Jonathan Huberdeau,2019,26,FLA,LW,69,23,55,78,5,30,8.0,18,5,0,3,31,24,0,152,15.1,1295,18:46:00,26,51,24,37,39.3,1008,946,51.6,2.7,781,740,51.3,2.0,12.1,88.6,100.7,58.2,41.8,18:46:00,14:58:00,42,70,276,55.1,3.0,0.0,3.0,0.0
370,Charles Hudon,2019,25,MTL,LW,15,1,1,2,-9,0,-0.3,1,0,0,1,1,0,0,22,4.5,173,11:32:00,2,25,1,3,25.0,139,130,51.7,-6.1,99,100,49.7,-6.1,1.4,88.3,89.7,55.3,44.7,11:32:00,10:17:00,5,2,42,52.4,0.0,0.0,0.0,0.0
371,Cameron Hughes,2019,23,BOS,C,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,0.0,10,09:53:00,2,1,0,0,0.0,5,9,35.7,-5.2,4,4,50.0,10.6,0.0,66.7,66.7,12.5,87.5,09:53:00,09:18:00,0,0,1,0.0,0.0,0.0,0.0,0.0
372,Jack Hughes,2019,18,NJD,C,61,7,14,21,-26,10,0.4,3,4,0,2,9,5,0,123,5.7,968,15:52:00,21,12,167,295,36.1,662,782,45.8,1.1,511,598,46.1,0.3,5.0,90.9,95.9,59.2,40.8,15:52:00,12:36:00,42,53,208,59.1,9.0,2.0,7.0,22.2
373,Quinn Hughes,2019,20,VAN,D,68,8,45,53,-10,22,6.5,5,3,0,2,23,22,0,126,6.3,1488,21:53:00,46,7,0,0,0.0,1225,1085,53.0,7.1,921,829,52.6,5.6,9.7,88.7,98.4,59.1,40.9,21:53:00,17:47:00,35,60,312,40.4,0.0,0.0,0.0,0.0
374,Brad Hunt,2019,31,MIN,D,59,8,11,19,-7,6,2.8,5,3,0,0,4,7,0,106,7.5,893,15:08:00,39,12,0,0,0.0,714,718,49.9,0.7,541,525,50.8,1.8,7.9,90.3,98.2,52.4,47.6,15:08:00,12:38:00,15,14,183,57.9,0.0,0.0,0.0,0.0
375,Dryden Hunt,2019,24,FLA,LW,21,0,4,4,0,24,0.0,0,0,0,0,4,0,0,33,0.0,220,10:30:00,7,37,0,0,0.0,193,194,49.9,-1.4,155,142,52.2,0.6,5.8,92.0,97.8,27.2,72.8,10:30:00,10:12:00,4,4,48,68.8,0.0,0.0,0.0,0.0
376,Ben Hutton,2019,26,LAK,D,65,4,12,16,5,14,4.0,4,0,0,1,12,0,0,114,3.5,1187,18:16:00,76,51,0,0,0.0,1166,935,55.5,3.6,869,717,54.8,3.0,7.3,91.3,98.6,46.9,53.1,18:16:00,16:43:00,12,41,224,50.9,0.0,0.0,0.0,0.0
377,Zach Hyman,2019,27,TOR,C,51,21,16,37,13,23,4.5,17,3,1,1,13,3,0,106,19.8,974,19:06:00,23,52,70,90,43.8,885,790,52.8,1.9,668,601,52.6,2.3,12.0,90.3,102.3,51.6,48.4,19:06:00,16:05:00,32,16,189,56.1,0.0,0.0,0.0,0.0
378,Alex Iafallo,2019,26,LAK,C,70,17,26,43,1,14,4.2,11,6,0,3,23,3,0,142,12.0,1325,18:56:00,47,49,11,12,47.8,1000,927,51.9,-1.8,759,706,51.8,-1.3,9.3,90.1,99.4,50.3,49.7,18:56:00,14:59:00,18,11,231,61.5,0.0,0.0,0.0,0.0
379,Matt Irwin,2019,32,TOT,D,36,0,3,3,-15,15,-0.5,0,0,0,0,3,0,0,58,0.0,521,14:28:00,54,80,0,0,0.0,461,473,49.4,-2.2,362,352,50.7,-1.0,5.6,89.0,94.6,48.5,51.5,14:28:00,13:17:00,8,13,125,46.4,0.0,0.0,0.0,0.0
380,Joshua Jacobs,2019,23,NJD,D,2,0,0,0,1,2,0.1,0,0,0,0,0,0,0,3,0.0,33,16:36:00,4,3,0,0,0.0,23,37,38.3,-6.8,16,23,41.0,-3.1,8.3,100.0,108.3,41.7,58.3,16:36:00,16:15:00,1,0,4,75.0,0.0,0.0,0.0,0.0
381,Mark Jankowski,2019,25,CGY,C,56,5,2,7,-12,14,-0.2,5,0,0,0,2,0,0,38,13.2,621,11:06:00,33,14,191,235,44.8,449,486,48.0,-3.6,338,375,47.4,-3.4,4.3,91.4,95.7,40.8,59.2,11:06:00,08:42:00,32,20,81,46.9,0.0,0.0,0.0,0.0
382,Mattias Janmark,2019,27,DAL,C,62,6,15,21,-5,12,1.3,4,1,1,0,10,4,1,86,7.0,906,14:37:00,37,22,30,39,43.5,703,690,50.5,1.0,527,513,50.7,1.9,6.0,92.0,98.0,53.5,46.5,14:37:00,12:18:00,27,31,152,57.2,0.0,0.0,0.0,0.0
383,Calle Jarnkrok,2019,28,NSH,C,64,15,19,34,4,14,3.3,11,2,2,1,12,7,0,136,11.0,1020,15:56:00,27,28,33,37,47.1,789,737,51.7,0.7,599,556,51.9,0.0,7.7,92.7,100.4,55.0,45.0,15:56:00,12:27:00,19,11,231,58.9,1.0,0.0,1.0,0.0
384,Christian Jaros,2019,23,OTT,D,13,0,3,3,-2,6,0.3,0,0,0,0,2,0,1,5,0.0,137,10:31:00,12,14,0,0,0.0,88,101,46.6,-2.6,63,76,45.3,-3.6,11.6,90.9,102.5,59.3,40.7,10:31:00,09:46:00,1,5,16,31.3,0.0,0.0,0.0,0.0
385,Boone Jenner,2019,26,CBJ,C,70,11,13,24,-14,36,1.2,9,2,0,1,10,2,1,179,6.1,1268,18:07:00,80,109,644,523,55.2,948,1084,46.7,-3.0,736,782,48.5,-2.8,6.0,91.6,97.7,45.9,54.1,18:07:00,14:17:00,24,28,271,66.1,1.0,0.0,1.0,0.0
386,Nick Jensen,2019,29,WSH,D,68,0,8,8,1,13,1.3,0,0,0,0,7,1,0,61,0.0,1212,17:49:00,71,59,0,0,0.0,959,926,50.9,-1.7,717,697,50.7,-1.8,7.7,91.9,99.6,49.1,50.9,17:49:00,15:20:00,26,48,148,41.2,0.0,0.0,0.0,0.0
387,Ryan Johansen,2019,27,NSH,C,68,14,22,36,-5,45,2.8,10,3,1,2,16,6,0,101,13.9,1160,17:03:00,34,39,549,483,53.2,930,871,51.6,1.2,696,653,51.6,0.2,8.9,90.7,99.6,52.3,47.7,17:03:00,13:19:00,38,24,158,63.9,5.0,0.0,5.0,0.0
388,Marcus Johansson,2019,29,BUF,C,60,9,21,30,-12,20,1.9,8,1,0,1,16,5,0,87,10.3,1029,17:09:00,22,39,197,294,40.1,727,771,48.5,-0.4,559,610,47.8,-0.7,8.4,89.6,98.0,45.2,54.8,17:09:00,14:20:00,15,24,153,56.9,1.0,0.0,1.0,0.0
389,Stephen Johns,2019,27,DAL,D,17,2,3,5,0,10,1.1,2,0,0,0,3,0,0,30,6.7,300,17:40:00,20,50,0,0,0.0,260,253,50.7,-0.7,183,187,49.5,-2.0,8.5,92.9,101.3,53.0,47.0,17:40:00,16:55:00,5,11,65,46.2,0.0,0.0,0.0,0.0
