Season,Player,Age_x,Tm_x,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,Age_y,Tm_y,Pos_y,GP_y,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
2010,Sean Avery,30,NYR,C,76,3,21,24,-4,174,1.4,3,0,0,1,20,1,0,137,2.2,854,11:14:00,24,115,15,9,62.5,30,NYR,C,76,757,767,49.7,-2.2,577,547,51.3,-2.2,6.4,92.6,99,52.3,47.7,11:14:00,10:44:00,19,19,227,60.4,0,0,0,0.0
2010,Anton Babchuk,26,TOT,D,82,11,24,35,14,32,7.3,4,6,1,2,16,7,1,132,8.3,1340,16:21:00,154,19,0,0,,26,TOT,D,82,1100,1036,51.5,-0.4,802,707,53.1,1.8,8.9,92.1,101,61.8,38.2,16:07:00,12:54:00,19,42,308,42.9,0,0,0,0.0
2010,Anton Babchuk,26,CGY,D,65,8,19,27,18,20,6.1,2,5,1,1,13,6,0,87,9.2,1016,15:37:00,129,17,0,0,,26,TOT,D,82,1100,1036,51.5,-0.4,802,707,53.1,1.8,8.9,92.1,101,61.8,38.2,16:07:00,12:54:00,19,42,308,42.9,0,0,0,0.0
2010,Anton Babchuk,26,CAR,D,17,3,5,8,-4,12,1.2,2,1,0,1,3,1,1,45,6.7,325,19:07:00,25,2,0,0,,26,TOT,D,82,1100,1036,51.5,-0.4,802,707,53.1,1.8,8.9,92.1,101,61.8,38.2,16:07:00,12:54:00,19,42,308,42.9,0,0,0,0.0
2010,David Backes,26,STL,RW,82,31,31,62,32,93,8.8,26,5,0,2,20,10,1,211,14.7,1616,19:42:00,40,213,506,632,44.5,26,STL,RW,82,1270,1073,54.2,3.3,969,805,54.6,3.6,11.1,91.8,103,50.8,49.2,19:42:00,15:16:00,47,23,360,58.3,1,0,1,0.0
2010,Mikael Backlund,21,CGY,C,73,10,15,25,4,18,2.4,8,2,0,1,12,2,1,144,6.9,882,12:05:00,19,35,319,345,48,21,CGY,C,73,793,604,56.8,6.6,597,440,57.6,7.3,7.5,91.2,98.7,53.5,46.5,12:05:00,10:29:00,37,26,240,60,0,0,0,0.0
2010,Nicklas Backstrom,23,WSH,C,77,18,47,65,24,40,7.5,13,4,1,2,29,18,0,202,8.9,1586,20:36:00,62,68,679,619,52.3,23,WSH,C,77,1339,1110,54.7,3.3,956,798,54.5,3.7,8.9,93.3,102.2,50.8,49.2,20:22:00,15:35:00,73,42,345,57.4,9,2,7,22.2
2010,Drew Bagnall,27,MIN,D,2,0,0,0,-2,4,-0.1,0,0,0,0,0,0,0,1,0,26,13:01:00,1,0,0,0,,27,MIN,D,2,13,22,37.1,-18.8,8,17,32,-20.4,0,80,80,40,60,13:01:00,12:13:00,0,0,2,50,0,0,0,0.0
2010,Josh Bailey,21,NYI,C,70,11,17,28,-13,37,1.6,6,5,0,2,10,4,3,102,10.8,1248,17:50:00,41,47,273,342,44.4,21,NYI,C,70,796,932,46.1,-3,572,683,45.6,-3.6,7.6,90,97.6,43,57,17:50:00,13:05:00,72,44,162,63,0,0,0,0.0
2010,Keith Ballard,28,VAN,D,65,2,5,7,10,53,2.8,2,0,0,0,5,0,0,53,3.8,1034,15:54:00,111,99,0,0,,28,VAN,D,65,802,863,48.2,-5.4,583,627,48.2,-5.4,7.3,94.9,102.2,44.7,55.3,15:54:00,14:03:00,9,28,136,39,0,0,0,0.0
2010,Krys Barch,30,DAL,RW,44,2,1,3,-7,80,-0.1,2,0,0,0,1,0,0,16,12.5,230,05:13:00,2,53,2,2,50,30,DAL,RW,44,149,207,41.9,-6.9,110,164,40.1,-8.3,4.2,91.1,95.2,63.7,36.3,05:13:00,05:06:00,3,12,23,69.6,0,0,0,0.0
2010,Cam Barker,24,MIN,D,52,1,4,5,-10,34,0.9,1,0,0,1,2,2,0,44,2.3,853,16:24:00,61,68,0,0,,24,MIN,D,52,542,708,43.4,-2.5,422,548,43.5,-3.3,7.5,92.4,99.9,51,49,16:24:00,14:11:00,6,5,109,40.4,0,0,0,0.0
2010,Matt Bartkowski,22,BOS,D,6,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,2,0,55,09:10:00,2,4,0,0,,22,BOS,D,6,48,57,45.7,-6,31,45,40.8,-8.7,4.5,94.4,99,55.6,44.4,09:12:00,08:44:00,0,1,8,25,0,0,0,0.0
2010,Oskars Bartulis,24,PHI,D,13,0,0,0,-4,4,-0.3,0,0,0,0,0,0,0,7,0,169,13:01:00,13,8,0,0,,24,PHI,D,13,135,187,41.9,-8.6,104,145,41.8,-8.2,3.6,93.2,96.8,41.7,58.3,13:01:00,12:53:00,3,2,19,36.8,0,0,0,0.0
2010,Cody Bass,24,OTT,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,07:09:00,1,3,0,0,,24,OTT,C,1,5,6,45.5,,4,4,50,,0,100,100,66.7,33.3,07:09:00,07:09:00,0,0,0,,0,0,0,0.0
2010,Jay Beagle,25,WSH,C,31,2,1,3,-2,8,-0.1,2,0,0,2,1,0,0,27,7.4,326,10:30:00,8,45,58,47,55.2,25,WSH,C,31,213,248,46.2,-4.7,136,181,42.9,-7.2,7.3,93.1,100.4,43,57,10:30:00,09:16:00,10,1,53,50.9,0,0,0,0.0
2010,Francois Beauchemin,30,TOT,D,81,5,12,17,-8,32,3.6,4,1,0,0,10,2,0,106,4.7,1869,23:04:00,182,122,0,1,0,30,TOT,D,81,1336,1440,48.1,-1.6,958,1035,48.1,-1.5,9.2,90.4,99.6,51.1,48.9,23:04:00,18:33:00,34,90,247,42.9,0,0,0,0.0
2010,Francois Beauchemin,30,TOR,D,54,2,10,12,-4,16,2.5,2,0,0,0,9,1,0,76,2.6,1283,23:45:00,131,82,0,0,,30,TOT,D,81,1336,1440,48.1,-1.6,958,1035,48.1,-1.5,9.2,90.4,99.6,51.1,48.9,23:04:00,18:33:00,34,90,247,42.9,0,0,0,0.0
2010,Francois Beauchemin,30,ANA,D,27,3,2,5,-4,16,1.1,2,1,0,0,1,1,0,30,10,586,21:42:00,51,40,0,1,0,30,TOT,D,81,1336,1440,48.1,-1.6,958,1035,48.1,-1.5,9.2,90.4,99.6,51.1,48.9,23:04:00,18:33:00,34,90,247,42.9,0,0,0,0.0
2010,Steve Begin,32,NSH,C,2,0,0,0,-2,4,-0.1,0,0,0,0,0,0,0,2,0,20,09:49:00,0,5,0,0,,32,NSH,C,2,10,16,38.5,-16.4,10,14,41.7,-11.4,0,81.8,81.8,57.1,42.9,09:49:00,09:49:00,1,0,3,66.7,0,0,0,0.0
2010,Wade Belak,34,NSH,D,15,0,0,0,-1,18,0,0,0,0,0,0,0,0,4,0,57,03:47:00,2,20,0,0,,34,NSH,D,15,35,62,36.1,-19.5,30,46,39.5,-12.9,0,97.1,97.1,48.1,51.9,03:47:00,03:47:00,0,5,5,80,0,0,0,0.0
2010,Eric Belanger,33,PHX,C,82,13,27,40,11,36,3.5,11,1,1,2,23,4,0,127,10.2,1422,17:21:00,45,71,717,580,55.3,33,PHX,C,82,1143,1059,51.9,1.3,858,814,51.3,2.2,9.7,92.2,101.9,46.5,53.5,17:20:00,14:03:00,45,29,248,51.2,3,1,2,33.3
2010,Matt Beleskey,22,ANA,LW,35,3,7,10,-10,36,0.2,3,0,0,0,6,0,1,58,5.2,454,12:59:00,20,64,3,5,37.5,22,ANA,LW,35,334,491,40.5,-5.8,258,384,40.2,-7,8.3,90.6,98.9,53.2,46.8,12:59:00,12:08:00,7,10,94,61.7,0,0,0,0.0
2010,Shawn Belle,26,TOT,D,9,0,0,0,-1,2,0,0,0,0,0,0,0,0,8,0,154,17:09:00,4,9,0,0,,26,TOT,D,9,106,137,43.6,-1,71,111,39,-0.9,10.4,92.2,102.6,36.7,63.3,17:09:00,15:29:00,2,8,15,53.3,0,0,0,0.0
2010,Shawn Belle,26,EDM,D,5,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,7,0,82,16:26:00,2,4,0,0,,26,TOT,D,9,106,137,43.6,-1,71,111,39,-0.9,10.4,92.2,102.6,36.7,63.3,17:09:00,15:29:00,2,8,15,53.3,0,0,0,0.0
2010,Shawn Belle,26,COL,D,4,0,0,0,1,2,0.1,0,0,0,0,0,0,0,1,0,72,18:02:00,2,5,0,0,,26,TOT,D,9,106,137,43.6,-1,71,111,39,-0.9,10.4,92.2,102.6,36.7,63.3,17:09:00,15:29:00,2,8,15,53.3,0,0,0,0.0
2010,Jamie Benn,21,DAL,LW,69,22,34,56,-5,52,6.3,12,6,4,3,27,5,2,177,12.4,1243,18:01:00,41,124,84,111,43.1,21,DAL,LW,69,874,896,49.4,0.1,645,676,48.8,-0.9,10.3,89.8,100.1,59.1,40.9,0.75,13:57:00,66,33,325,54.2,7,2,5,28.6
2010,Andre Benoit,27,OTT,D,8,0,1,1,-1,6,0.2,0,0,0,0,0,1,0,17,0,135,16:50:00,12,5,0,0,,27,OTT,D,8,105,113,48.2,1.9,83,80,50.9,4.2,4.5,92.5,97,48.2,51.8,16:50:00,14:54:00,3,3,27,63,0,0,0,0.0
2010,Sean Bergenheim,26,TBL,LW,80,14,15,29,0,56,2.8,12,2,0,1,13,2,0,182,7.7,1118,13:59:00,37,109,25,26,49,26,TBL,LW,80,975,772,55.8,4.9,736,563,56.7,4,6.7,91,97.7,45.4,54.6,13:59:00,11:31:00,45,24,304,59.2,2,0,2,0.0
2010,Marc-Andre Bergeron,30,TBL,D,23,2,6,8,-10,8,0.6,2,0,0,1,3,3,0,37,5.4,329,14:19:00,18,6,0,0,,30,TBL,D,23,305,204,59.9,7.4,224,142,61.2,7.8,5.2,86.5,91.7,71,29,14:19:00,10:51:00,5,15,88,42,0,0,0,0.0
2010,Patrice Bergeron,25,BOS,C,80,22,35,57,20,26,6.7,17,3,2,4,26,8,1,211,10.4,1431,17:53:00,56,45,815,624,56.6,25,BOS,C,80,1152,972,54.2,3.3,827,717,53.6,2.7,9.5,92.4,101.9,42.9,57.1,17:53:00,13:06:00,49,24,365,57.8,3,0,3,0.0
2010,Niclas Bergfors,23,TOT,RW,72,12,24,36,-9,8,3.1,9,3,0,1,18,6,0,152,7.9,1062,14:45:00,13,12,4,5,44.4,23,TOT,RW,72,962,876,52.3,3.6,718,665,51.9,1.9,6.9,91.1,98,48.2,51.8,14:45:00,13:02:00,48,14,246,61.8,3,0,3,0.0
2010,Niclas Bergfors,23,ATL,RW,52,11,18,29,-11,6,2.7,8,3,0,1,12,6,0,99,11.1,736,14:09:00,9,4,2,1,66.7,23,TOT,RW,72,962,876,52.3,3.6,718,665,51.9,1.9,6.9,91.1,98,48.2,51.8,14:45:00,13:02:00,48,14,246,61.8,3,0,3,0.0
2010,Niclas Bergfors,23,FLA,RW,20,1,6,7,2,2,0.4,1,0,0,0,6,0,0,53,1.9,326,16:19:00,4,8,2,4,33.3,23,TOT,RW,72,962,876,52.3,3.6,718,665,51.9,1.9,6.9,91.1,98,48.2,51.8,14:45:00,13:02:00,48,14,246,61.8,3,0,3,0.0
2010,Patrik Berglund,22,STL,C,81,22,30,52,-3,26,5.6,14,8,0,1,20,9,1,175,12.6,1392,17:11:00,33,116,450,524,46.2,22,STL,C,81,1136,927,55.1,2.8,834,697,54.5,1.8,8.7,89.3,97.9,60,40,17:11:00,13:48:00,28,19,314,55.7,3,0,3,0.0
2010,Steve Bernier,25,FLA,RW,68,5,10,15,-14,21,0.2,2,3,0,0,10,0,0,97,5.2,886,13:02:00,35,112,4,13,23.5,25,FLA,RW,68,624,697,47.2,-4,460,527,46.6,-4.8,5.8,91.3,97.1,53.6,46.4,13:02:00,10:48:00,22,14,162,59.9,1,1,0,100.0
2010,Todd Bertuzzi,35,DET,RW,81,16,29,45,-7,71,3.8,14,2,0,2,24,5,0,138,11.6,1293,15:57:00,21,110,18,22,45,35,DET,RW,81,1102,1080,50.5,-5.9,850,861,49.7,-5.9,8.8,90.3,99.1,51,49,15:57:00,14:21:00,30,46,239,57.7,7,2,5,28.6
2010,Blair Betts,30,PHI,C,75,5,7,12,-3,8,0.1,4,0,1,2,6,0,1,51,9.8,784,10:27:00,72,82,411,406,50.3,30,PHI,C,75,340,494,40.8,-11.9,243,330,42.4,-10.6,7.3,91.6,98.9,26.6,73.4,10:27:00,06:47:00,18,8,84,60.7,0,0,0,0.0
