Season,Player,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,E+/-,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
2015,Stefan Matteau,21,NJD,LW,20,1,0,1,-9,13,-0.4,1,0,0,0,0,0,0,22,4.5,202,10:05:00,4,39,0,0,,231,274,45.7,-0.7,174,211,45.2,-1.7,3.1,89.7,92.9,47.9,52.1,10:17:00,09:40:00,2,9,-4.4,53,50.9,0,0,0,0.0
2015,Stefan Matteau,21,MTL,LW,12,0,1,1,-4,4,-0.3,0,0,0,0,1,0,0,5,0,128,10:38:00,3,28,0,0,,231,274,45.7,-0.7,174,211,45.2,-1.7,3.1,89.7,92.9,47.9,52.1,10:17:00,09:40:00,2,9,-4.4,53,50.9,0,0,0,0.0
2015,Shawn Matthias,27,TOT,C,71,12,16,28,-17,20,2.2,12,0,0,2,15,0,1,101,11.9,959,13:31:00,39,68,9,15,37.5,830,880,48.5,-0.8,585,661,47,-2,8,89.9,97.8,52.5,47.5,13:31:00,11:50:00,34,12,-7,160,63.1,0,0,0,0.0
2015,Shawn Matthias,27,TOR,C,51,6,11,17,-10,12,1.1,6,0,0,1,10,0,1,66,9.1,664,13:01:00,23,60,5,11,31.3,830,880,48.5,-0.8,585,661,47,-2,8,89.9,97.8,52.5,47.5,13:31:00,11:50:00,34,12,-7,160,63.1,0,0,0,0.0
2015,Shawn Matthias,27,COL,C,20,6,5,11,-7,8,1.1,6,0,0,1,5,0,0,35,17.1,296,14:48:00,16,8,4,4,50,830,880,48.5,-0.8,585,661,47,-2,8,89.9,97.8,52.5,47.5,13:31:00,11:50:00,34,12,-7,160,63.1,0,0,0,0.0
2015,Scott Mayfield,23,NYI,D,6,1,0,1,-4,11,0,1,0,0,0,0,0,0,4,25,103,17:07:00,15,12,0,0,,72,90,44.4,-9.1,54,62,46.6,-6.3,7.5,85.1,92.6,38.3,61.7,17:07:00,15:09:00,0,3,-1.2,12,33.3,0,0,0,0.0
2015,Jamie McBain,27,LAK,D,44,2,7,9,2,6,1.9,1,1,0,0,2,5,0,32,6.3,538,12:14:00,38,20,0,0,,524,394,57.1,1.8,383,303,55.8,0.4,6.5,93.6,100.1,68.1,31.9,12:14:00,11:14:00,2,13,2.1,78,41,0,0,0,0.0
2015,Jake McCabe,22,BUF,D,77,4,10,14,6,51,4.5,4,0,0,0,10,0,0,62,6.5,1472,19:07:00,109,114,0,2,0,1111,1238,47.3,-0.2,864,935,48,1,7.8,93,100.8,48.6,51.4,19:06:00,17:22:00,17,34,-3.3,146,42.5,0,0,0,0.0
2015,Jared McCann,19,VAN,C,69,9,9,18,-6,32,1.5,8,1,0,1,7,2,0,106,8.5,864,12:31:00,19,45,181,341,34.7,683,764,47.2,0,497,596,45.5,-1.1,6.8,92.9,99.7,53.5,46.5,12:31:00,11:22:00,30,26,-15.2,199,53.3,3,2,1,66.7
2015,Michael McCarron,20,MTL,RW,20,1,1,2,-10,37,-0.5,1,0,0,0,1,0,0,41,2.4,234,11:41:00,8,49,85,84,50.3,171,214,44.4,-4.1,122,153,44.4,-3.9,4.5,89.3,93.8,42.5,57.5,11:41:00,10:26:00,4,7,-1.1,56,73.2,0,0,0,0.0
2015,John McCarthy,29,SJS,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,07:05:00,1,0,0,1,0,0,14,0,-43.8,0,8,0,-51.9,,100,,50,50,07:05:00,07:05:00,0,1,-0.4,0,,0,0,0,0.0
2015,Jay McClement,32,CAR,C,77,3,8,11,-17,24,-0.4,2,0,1,0,8,0,0,64,4.7,893,11:36:00,31,79,375,303,55.3,577,680,45.9,-6.8,436,524,45.4,-6.6,5.7,89.6,95.3,41,59,11:36:00,09:35:00,32,21,-1.2,107,59.8,0,0,0,0.0
2015,Max McCormick,23,OTT,LW,20,2,2,4,-4,37,0.1,2,0,0,0,2,0,0,37,5.4,209,10:28:00,11,46,39,37,51.3,189,188,50.1,-0.9,139,135,50.7,2,4.7,89.5,94.2,50.9,49.1,10:28:00,10:20:00,8,5,1.6,54,68.5,0,0,0,0.0
2015,Connor McDavid,19,EDM,C,45,16,32,48,-1,18,5.8,13,3,0,5,21,11,0,105,15.2,850,18:53:00,10,12,249,355,41.2,709,629,53,6.2,529,472,52.8,6.9,10.5,87.7,98.2,53.5,46.5,18:53:00,14:56:00,33,17,9,156,67.3,2,0,2,0.0
2015,Ryan McDonagh,26,NYR,D,73,9,25,34,26,22,7.8,7,2,0,0,17,7,1,113,8,1632,22:21:00,138,98,1,0,100,1146,1256,47.7,0.7,869,876,49.8,2.7,12.6,91.6,104.1,43.1,56.9,22:21:00,17:47:00,31,67,1.4,262,43.1,0,0,0,0.0
2015,Colin McDonald,31,PHI,RW,5,1,0,1,0,7,0.2,1,0,0,0,0,0,0,4,25,41,08:09:00,1,16,0,0,,24,32,42.9,-8.4,16,22,42.1,-10.6,9.1,94.1,103.2,85.7,14.3,08:09:00,08:08:00,0,0,-0.4,6,66.7,0,0,0,0.0
2015,John McFarland,23,FLA,LW,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0,30,09:55:00,3,5,0,0,,14,31,31.1,-16,11,25,30.6,-18.3,0,92.9,92.9,23.5,76.5,09:55:00,09:39:00,0,1,-0.4,4,50,0,0,0,0.0
2015,Brock McGinn,21,CAR,LW,21,3,1,4,-14,10,-0.1,3,0,0,0,1,0,0,25,12,235,11:11:00,6,28,0,1,0,167,205,44.9,-9.3,130,153,45.9,-6.2,5.9,82.5,88.4,48.4,51.6,11:11:00,10:41:00,4,4,-3.5,35,71.4,0,0,0,0.0
2015,Jamie McGinn,27,TOT,LW,84,22,17,39,-7,33,5,13,9,0,5,14,3,0,156,14.1,1201,14:18:00,27,164,4,3,57.1,846,896,48.6,0.6,626,667,48.4,0.1,9.1,90.1,99.2,47.2,52.8,14:18:00,11:53:00,18,19,0.8,244,63.9,0,0,0,0.0
2015,Jamie McGinn,27,BUF,LW,63,14,13,27,-10,10,3,8,6,0,3,10,3,0,109,12.8,892,14:10:00,19,113,2,1,66.7,846,896,48.6,0.6,626,667,48.4,0.1,9.1,90.1,99.2,47.2,52.8,14:18:00,11:53:00,18,19,0.8,244,63.9,0,0,0,0.0
2015,Jamie McGinn,27,ANA,LW,21,8,4,12,3,23,1.9,5,3,0,2,4,0,0,47,17,308,14:41:00,8,51,2,2,50,846,896,48.6,0.6,626,667,48.4,0.1,9.1,90.1,99.2,47.2,52.8,14:18:00,11:53:00,18,19,0.8,244,63.9,0,0,0,0.0
2015,Tye McGinn,25,TBL,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,08:33:00,0,0,0,0,,12,13,48,0.1,12,10,54.5,8.9,0,100,100,44.4,55.6,08:33:00,08:33:00,1,0,-0.2,2,50,0,0,0,0.0
2015,Dylan McIlrath,23,NYR,D,34,2,2,4,7,64,1.5,2,0,0,0,2,0,0,28,7.1,480,14:07:00,35,93,0,0,,401,389,50.8,1.1,288,293,49.6,-0.8,9.1,94.8,103.9,48.4,51.6,14:07:00,13:10:00,9,12,-1.6,69,40.6,0,0,0,0.0
2015,Greg McKegg,23,FLA,C,15,2,0,2,1,2,0.3,2,0,0,0,0,0,0,14,14.3,124,08:15:00,6,20,50,61,45,84,109,43.5,-6.9,66,86,43.4,-6.5,6.1,97.1,103.2,52.9,47.1,08:15:00,07:55:00,4,1,-0.5,23,60.9,0,0,0,0.0
2015,Curtis McKenzie,24,DAL,LW,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,0,26,08:48:00,1,4,0,0,,19,26,42.2,-2.9,16,20,44.4,-0.2,0,90.9,90.9,50,50,08:48:00,08:41:00,1,0,0.3,5,60,0,0,0,0.0
2015,Cody McLeod,31,COL,LW,82,8,5,13,1,138,1,7,1,0,1,5,0,0,73,11,864,10:32:00,28,240,1,0,100,602,784,43.4,-1.3,468,570,45.1,-0.6,7.4,94,101.5,38.3,61.8,10:32:00,09:35:00,6,2,-5.9,107,68.2,0,0,0,0.0
2015,Brayden McNabb,25,LAK,D,81,2,12,14,11,92,4.2,2,0,0,1,10,1,1,91,2.2,1524,18:49:00,95,206,0,0,,1422,1029,58,2.7,1088,783,58.2,3.2,6.6,93.6,100.2,55.9,44.1,18:49:00,16:48:00,19,56,6.2,227,40.1,0,0,0,0.0
2015,Mark McNeill,22,CHI,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,12:44:00,0,3,0,1,0,6,14,30,-12.5,4,13,23.5,-15.3,0,100,100,41.7,58.3,12:44:00,11:47:00,1,0,-0.3,1,0,0,0,0,0.0
2015,Adam McQuaid,29,BOS,D,64,1,8,9,6,89,2.3,1,0,0,0,8,0,0,42,2.4,1155,18:02:00,121,142,0,0,,879,954,48,-2.6,649,698,48.2,-2.7,7.2,93.5,100.7,48.9,51.1,18:02:00,15:33:00,7,27,-2.7,106,38.7,0,0,0,0.0
2015,Evgeny Medvedev,33,PHI,D,45,4,8,12,5,34,3,3,1,0,1,6,2,0,71,5.6,847,18:50:00,34,38,0,0,,723,630,53.4,4.9,522,477,52.3,3.5,8,92.5,100.5,52.8,47.3,18:50:00,16:13:00,13,27,-3.4,189,37.6,1,0,1,0.0
2015,Jayson Megna,25,NYR,C,6,1,1,2,-1,2,0.2,1,0,0,0,1,0,0,9,11.1,73,12:15:00,1,6,1,0,100,64,61,51.2,-4,45,42,51.7,-4.6,6.7,88,94.7,55,45,12:15:00,10:31:00,1,2,0,21,42.9,0,0,0,0.0
2015,Julian Melchiori,24,WPG,D,11,0,0,0,1,0,0.2,0,0,0,0,0,0,0,12,0,150,13:36:00,9,18,0,0,,109,133,45,-5.3,85,100,45.9,-6.5,7.6,94.3,101.9,56.3,43.8,13:36:00,13:12:00,2,5,-1.1,21,57.1,0,0,0,0.0
2015,Jonathon Merrill,23,NJD,D,47,1,4,5,-15,28,0.7,1,0,0,1,3,1,0,30,3.3,794,16:54:00,54,48,0,0,,514,594,46.4,0.2,392,447,46.7,-0.3,7.4,89.5,96.9,57.9,42.1,16:53:00,15:26:00,7,17,0.1,57,52.6,0,0,0,0.0
2015,Michael Mersch,23,LAK,LW,17,1,2,3,1,0,0.2,1,0,0,0,2,0,0,23,4.3,176,10:23:00,10,26,1,3,25,131,185,41.5,-14.3,96,144,40,-16.2,6.5,97,103.5,48.4,51.6,10:23:00,09:33:00,3,3,-2.8,33,69.7,0,0,0,0.0
2015,Marc Methot,30,OTT,D,69,5,7,12,12,34,3.3,5,0,0,0,7,0,0,74,6.8,1425,20:39:00,90,124,0,0,,1068,1238,46.3,-1.5,769,937,45.1,-1.7,10.7,92.3,103,48.8,51.2,20:39:00,18:21:00,10,49,-10.8,132,56.1,0,0,0,0.0
2015,Milan Michalek,31,TOT,LW,45,7,9,16,0,18,1.3,4,3,0,0,6,3,0,64,10.9,725,16:07:00,27,42,3,5,37.5,429,527,44.9,-4.4,318,387,45.1,-3.1,9.4,92.4,101.8,37.5,62.5,16:07:00,12:15:00,25,14,-6.1,119,53.8,0,0,0,0.0
2015,Milan Michalek,31,OTT,LW,32,6,4,10,1,12,0.9,3,3,0,0,4,0,0,56,10.7,538,16:48:00,21,23,2,3,40,429,527,44.9,-4.4,318,387,45.1,-3.1,9.4,92.4,101.8,37.5,62.5,16:07:00,12:15:00,25,14,-6.1,119,53.8,0,0,0,0.0
2015,Milan Michalek,31,TOR,LW,13,1,5,6,-1,6,0.4,1,0,0,0,2,3,0,8,12.5,187,14:25:00,6,19,1,2,33.3,429,527,44.9,-4.4,318,387,45.1,-3.1,9.4,92.4,101.8,37.5,62.5,16:07:00,12:15:00,25,14,-6.1,119,53.8,0,0,0,0.0
2015,Zbynek Michalek,33,ARI,D,70,2,5,7,3,20,2.1,2,0,0,0,5,0,0,69,2.9,1191,17:01:00,123,84,0,0,,755,953,44.2,-3.1,555,696,44.4,-1.7,9.9,91.7,101.6,47,53,16:58:00,13:49:00,21,27,-7.7,133,51.9,0,0,0,0.0
2015,Sonny Milano,19,CBJ,LW,3,0,1,1,1,0,0.1,0,0,0,0,1,0,0,2,0,40,13:23:00,2,4,0,0,,37,30,55.2,10,26,23,53.1,9.1,12.5,92.9,105.4,65.4,34.6,13:23:00,13:23:00,1,1,0.9,5,40,0,0,0,0.0
2015,Andrew Miller,27,EDM,C,6,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,0,55,09:07:00,0,4,13,16,44.8,37,39,48.7,-1.1,28,31,47.5,-3.4,5.9,89.5,95.4,53.3,46.7,09:07:00,08:56:00,1,0,-0.1,4,75,0,0,0,0.0
2015,Colin Miller,23,BOS,D,42,3,13,16,0,39,2.5,3,0,0,0,8,5,0,59,5.1,663,15:48:00,36,45,0,0,,581,536,52,2.5,455,398,53.3,3.6,7.6,91.5,99.1,65.2,34.8,15:47:00,14:28:00,6,20,0.5,140,42.1,0,0,0,0.0
2015,Drew Miller,31,DET,LW,28,1,1,2,-5,2,-0.5,1,0,0,0,1,0,0,27,3.7,363,12:58:00,33,39,1,1,50,179,291,38.1,-14.3,145,231,38.6,-12,5.8,93,98.8,27.5,72.5,12:58:00,09:49:00,8,6,-2.8,44,61.4,0,0,0,0.0
2015,J.T. Miller,22,NYR,C,82,22,21,43,10,46,5.5,20,2,0,5,19,2,0,135,16.3,1233,15:02:00,48,174,68,89,43.3,1008,1039,49.2,2.7,727,738,49.6,2.4,10.4,91.6,102,57.8,42.2,15:02:00,13:37:00,40,61,-4.7,253,53.4,0,0,0,0.0
2015,Kevan Miller,28,BOS,D,71,5,13,18,15,53,4.6,5,0,0,0,12,1,0,64,7.8,1353,19:04:00,123,164,0,0,,1038,1069,49.3,-0.5,774,795,49.3,-0.3,9.4,92.4,101.7,48.1,51.9,19:04:00,16:29:00,12,33,4,145,44.1,0,0,0,0.0
2015,John Mitchell,31,COL,C,71,10,11,21,-7,52,1.4,10,0,0,3,10,1,0,101,9.9,1082,15:15:00,65,85,415,434,48.9,671,907,42.5,-1.6,493,671,42.4,-2.9,7.1,92.8,99.9,39.5,60.5,15:15:00,12:37:00,33,17,-12.1,165,61.2,0,0,0,0.0
2015,Torrey Mitchell,31,MTL,C,71,11,8,19,2,51,1.9,10,0,1,3,6,0,2,69,15.9,901,12:41:00,38,67,370,347,51.6,640,701,47.7,-4.3,472,507,48.2,-3.3,6.5,93.2,99.7,32.2,67.8,12:41:00,0.4583333333333333,22,27,0.9,102,67.6,0,0,0,0.0
2015,Willie Mitchell,38,FLA,D,46,1,6,7,-2,18,1.2,1,0,0,1,6,0,0,33,3,917,19:56:00,70,68,0,0,,541,732,42.5,-8.4,435,568,43.4,-7.5,8.7,92.6,101.3,35.9,64.1,19:55:00,16:34:00,6,18,-5.2,77,42.9,0,0,0,0.0
2015,Travis Moen,33,DAL,LW,23,0,2,2,-3,21,-0.3,0,0,0,0,1,0,1,12,0,188,08:12:00,13,30,4,1,80,125,146,46.1,-7.6,93,105,47,-5.5,3.3,92,95.3,51,49,08:12:00,07:46:00,4,4,-0.7,17,70.6,0,0,0,0.0
2015,Sean Monahan,21,CGY,C,81,27,36,63,-6,18,6.9,20,7,0,5,23,13,0,197,13.7,1552,19:10:00,37,38,887,852,51,1126,1158,49.3,1.1,821,835,49.6,1,10.8,88.5,99.3,55.3,44.7,19:10:00,15:04:00,55,38,-0.4,336,58.6,5,1,4,20.0
2015,Dominic Moore,35,NYR,C,80,6,9,15,-2,32,0.3,6,0,0,2,9,0,0,94,6.4,1064,13:18:00,35,51,476,384,55.3,651,882,42.5,-6.3,493,651,43.1,-6.3,8.2,93.6,101.7,22.9,77.1,13:18:00,11:05:00,24,36,-6.6,150,62.7,1,0,1,0.0
2015,John Moore,25,NJD,D,73,4,15,19,-12,28,4,3,1,0,3,10,5,0,106,3.8,1448,19:50:00,83,93,0,0,,871,1126,43.6,-3,670,850,44.1,-3.6,8.1,92.1,100.2,47.2,52.8,19:47:00,16:14:00,23,42,-10.7,218,48.6,0,0,0,0.0
2015,Josh Morrissey,20,WPG,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,15:54:00,2,1,0,0,,9,12,42.9,-10.3,6,10,37.5,-14.5,0,100,100,80,20,15:54:00,15:45:00,0,1,-1.3,1,100,0,0,0,0.0
2015,Joseph Morrow,23,BOS,D,33,1,6,7,-7,4,0.6,1,0,0,0,4,2,0,44,2.3,525,15:54:00,35,28,0,0,,419,466,47.3,-2.6,319,362,46.8,-3.1,8.2,89.8,98,49.5,50.5,15:54:00,14:38:00,9,8,-0.5,81,54.3,0,0,0,0.0
2015,Kael Mouillierat,28,PIT,LW,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,11,10:41:00,0,4,5,6,45.5,4,8,33.3,-5.2,3,6,33.3,-3.2,0,100,100,42.9,57.1,10:41:00,10:41:00,1,0,-0.1,1,100,0,0,0,0.0
2015,Matt Moulson,32,BUF,LW,81,8,13,21,-5,16,1.7,6,2,0,1,8,5,0,111,7.2,964,11:54:00,23,45,0,5,0,670,692,49.2,1.9,515,535,49,1.8,6.2,93.2,99.4,50.6,49.4,11:54:00,09:53:00,18,15,-1.1,182,61,3,1,2,33.3
2015,Vojtech Mozik,23,NJD,D,7,0,0,0,0,4,0.2,0,0,0,0,0,0,0,6,0,93,13:14:00,5,12,0,0,,66,68,49.3,6.4,54,54,50,6.5,5.3,95.1,100.4,68.3,31.7,13:14:00,13:10:00,0,1,-0.4,9,66.7,0,0,0,0.0
2015,Mirco Mueller,20,SJS,D,11,0,0,0,-4,7,-0.2,0,0,0,0,0,0,0,8,0,117,10:36:00,3,2,0,0,,104,99,51.2,-0.4,72,76,48.6,-5.1,0,92.2,92.2,54.4,45.6,10:36:00,10:15:00,1,6,0.4,19,42.1,0,0,0,0.0
2015,Connor Murphy,22,ARI,D,78,6,11,17,5,48,4.2,5,1,0,1,9,2,0,101,5.9,1599,20:30:00,139,175,0,0,,1157,1315,46.8,-0.3,855,1004,46,-0.5,8.8,93.2,102,46.1,53.9,20:27:00,17:13:00,21,29,-2,244,41.4,0,0,0,0.0
2015,Ryan Murphy,22,CAR,D,35,0,10,10,-1,10,1.9,0,0,0,0,9,1,0,47,0,604,17:15:00,22,25,0,0,,487,443,52.4,1.1,360,338,51.6,0.9,7.8,91.2,99.1,57,43,17:15:00,15:19:00,11,18,2.1,99,47.5,0,0,0,0.0
2015,Ryan Murray,22,CBJ,D,82,4,21,25,-10,40,3.8,3,1,0,0,11,10,0,90,4.4,1873,22:51:00,171,51,0,0,,1311,1456,47.4,-1.1,981,1042,48.5,-0.1,8.7,90.8,99.5,47.8,52.2,22:51:00,18:06:00,17,39,0.9,198,45.5,0,0,0,0.0
2015,Jake Muzzin,26,LAK,D,82,8,32,40,7,64,7.8,7,1,0,1,19,12,1,203,3.9,1891,23:04:00,135,197,0,0,,1663,1252,57,1.5,1239,929,57.1,2,7.2,91.6,98.8,55.7,44.3,23:04:00,18:13:00,13,68,13.4,424,47.9,0,0,0,0.0
2015,Tyler Myers,25,WPG,D,73,9,18,27,6,72,5.6,9,0,0,0,15,2,1,140,6.4,1651,22:37:00,95,54,0,1,0,1256,1148,52.2,0.3,916,869,51.3,-0.5,7.6,92.2,99.8,51.8,48.3,22:36:00,18:12:00,45,47,-4.3,288,48.6,0,0,0,0.0
2015,Jakub Nakladal,28,CGY,D,27,2,3,5,-5,6,0.6,2,0,0,0,2,1,0,42,4.8,383,14:11:00,23,41,0,0,,320,277,53.6,6,218,196,52.7,5.3,7,90.1,97.1,54.6,45.4,14:11:00,12:35:00,4,11,1.4,88,47.7,0,0,0,0.0
2015,Vladislav Namestnikov,23,TBL,C,80,14,21,35,17,45,4.5,13,1,0,2,18,3,0,106,13.2,1129,14:07:00,33,49,175,216,44.8,950,772,55.2,4.5,702,590,54.3,4.1,9.2,93.6,102.8,53.1,46.9,14:07:00,12:17:00,15,18,7.7,177,59.9,0,0,0,0.0
2015,Rick Nash,31,NYR,LW,60,15,21,36,8,30,4.3,11,4,0,4,18,2,1,183,8.2,1016,16:56:00,24,69,0,1,0,765,821,48.2,0.9,564,594,48.7,0.9,10.8,91.9,102.7,59.1,40.9,16:56:00,13:26:00,45,40,0.1,320,57.2,2,0,2,0.0
2015,Riley Nash,26,CAR,C,64,9,13,22,-5,18,2.1,7,2,0,1,9,4,0,76,11.8,829,12:57:00,21,58,193,197,49.5,627,578,52,-0.4,448,439,50.5,-1.2,7.4,90.9,98.3,55.5,44.5,12:57:00,11:03:00,47,13,1.8,129,58.9,5,3,2,60.0
2015,James Neal,28,NSH,RW,82,31,27,58,27,65,8.7,27,4,0,3,17,10,0,268,11.6,1564,19:04:00,31,113,8,19,29.6,1348,1128,54.4,3.2,993,809,55.1,2.4,9.4,94,103.4,61.1,38.9,19:04:00,16:17:00,49,25,9.7,474,56.5,4,1,3,25.0
2015,Chris Neil,36,OTT,RW,80,5,8,13,-3,165,0.5,5,0,0,0,8,0,0,70,7.1,744,09:18:00,12,215,1,1,50,634,640,49.8,2.6,462,492,48.4,1.9,7.2,92.7,99.9,42.3,57.7,09:18:00,09:11:00,11,12,-0.9,134,52.2,0,0,0,0.0
2015,Brock Nelson,24,NYI,LW,81,26,14,40,-3,30,5.2,23,3,0,3,12,2,0,165,15.8,1280,15:48:00,50,59,186,202,47.9,999,1049,48.8,-0.8,716,745,49,-0.6,9,91.7,100.7,57.8,42.2,15:48:00,13:33:00,48,24,-10.5,293,56.3,2,0,2,0.0
2015,Casey Nelson,23,BUF,D,7,0,4,4,1,8,0.7,0,0,0,0,2,2,0,5,0,104,14:49:00,4,5,0,0,,80,58,58,13.8,58,43,57.4,12.3,14.6,84,98.6,59.3,40.7,14:49:00,12:57:00,1,2,0.6,14,35.7,0,0,0,0.0
2015,Patrik Nemeth,23,DAL,D,38,0,8,8,-1,14,1,0,0,0,0,7,1,0,36,0,594,15:37:00,47,58,0,0,,535,506,51.4,-0.1,410,364,53,0.9,5.4,93.4,98.8,47.2,52.8,15:38:00,14:28:00,5,19,-0.4,82,43.9,0,0,0,0.0
2015,Aaron Ness,25,WSH,D,8,0,2,2,4,2,0.6,0,0,0,0,2,0,0,8,0,99,12:23:00,7,4,0,0,,98,86,53.3,2.3,63,64,49.6,-2.4,13.3,94.9,108.2,67.6,32.4,12:23:00,12:13:00,0,2,1.4,18,44.4,0,0,0,0.0
2015,Nikita Nesterov,22,TBL,D,57,3,6,9,-6,41,1.7,1,2,0,0,4,2,0,57,5.3,849,14:53:00,31,95,0,0,,685,693,49.7,-3,497,554,47.3,-5.3,6.8,92.7,99.5,65.8,34.2,14:53:00,13:38:00,8,30,-4.9,142,40.1,0,0,0,0.0
2015,Andrej Nestrasil,24,CAR,C,55,9,14,23,4,8,2.7,7,2,0,1,14,0,0,105,8.6,789,14:21:00,13,27,8,17,32,684,569,54.6,4,486,422,53.5,3.2,9.1,91.5,100.6,45.2,54.8,14:21:00,13:04:00,29,16,2.6,198,53,0,0,0,0.0
2015,Valeri Nichushkin,20,DAL,RW,79,9,20,29,2,12,2.3,8,1,0,1,19,1,0,139,6.5,1101,13:56:00,33,68,0,1,0,1027,935,52.3,-0.1,755,681,52.6,0,8.2,92.4,100.6,53.8,46.2,13:56:00,12:54:00,33,46,2.4,246,56.5,0,0,0,0.0
2015,Nino Niederreiter,23,MIN,RW,82,20,23,43,9,36,5.5,18,2,0,1,20,3,0,159,12.6,1275,15:33:00,19,129,11,16,40.7,1061,887,54.5,9,802,636,55.8,9.8,9,91.5,100.5,51.6,48.4,15:30:00,13:22:00,35,23,9.4,269,59.1,0,0,0,0.0
2015,Frans Nielsen,31,NYI,C,81,20,32,52,1,12,5.8,11,7,2,2,19,13,0,181,11,1435,17:43:00,92,35,586,583,50.1,1032,987,51.1,2.4,742,689,51.9,3.2,8.1,92,100.1,48.2,51.8,17:43:00,12:59:00,30,30,3.6,322,56.2,9,4,5,44.4
2015,Matthew Nieto,23,SJS,LW,67,8,9,17,-8,10,1,6,0,2,1,8,1,0,90,8.9,882,13:10:00,33,33,2,6,25,721,729,49.7,-1.4,539,516,51.1,-1.5,5.2,92.1,97.3,41.4,58.6,13:10:00,11:53:00,17,27,-1.9,151,59.6,0,0,0,0.0
2015,Nikita Nikitin,29,EDM,D,11,0,1,1,-5,8,-0.1,0,0,0,0,1,0,0,12,0,163,14:48:00,9,14,0,0,,175,152,53.5,3.1,126,114,52.5,3,5.7,88.2,94,55,45,14:48:00,14:29:00,0,4,0.1,33,36.4,0,0,0,0.0
2015,Matt Niskanen,29,WSH,D,82,5,27,32,10,38,6.6,3,2,0,3,13,14,0,150,3.3,2022,1900-01-01 00:40:00,145,157,0,0,,1450,1432,50.3,-0.7,1071,1017,51.3,0.2,8.1,92.7,100.8,43.3,56.7,1900-01-01 00:40:00,19:22:00,34,62,3.4,336,44.9,0,0,0,0.0
2015,Stefan Noesen,22,ANA,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,10:02:00,0,3,0,0,,2,6,25,-14.2,2,5,28.6,-6.6,0,100,100,0,100,10:02:00,07:34:00,0,0,-0.1,0,,0,0,0,0.0
2015,Jordan Nolan,26,LAK,C,52,0,5,5,0,38,-0.2,0,0,0,0,5,0,0,49,0,463,08:54:00,8,78,0,1,0,418,419,49.9,-8.1,305,323,48.6,-9.2,5.4,95.4,100.8,53.5,46.5,08:54:00,08:46:00,4,8,-5.4,97,50.5,0,0,0,0.0
2015,Joakim Nordstrom,23,CAR,LW,71,10,14,24,1,12,2.3,9,0,1,1,14,0,0,81,12.3,1109,15:38:00,32,98,6,4,60,832,864,49.1,-2.6,614,646,48.7,-2.1,7.8,92.5,100.3,44.4,55.6,15:38:00,13:51:00,26,33,-7,171,47.4,1,0,1,0.0
2015,Tomas Nosek,23,DET,C,6,0,0,0,-2,2,-0.2,0,0,0,0,0,0,0,2,0,61,10:08:00,0,6,4,4,50,32,29,52.5,2.3,22,24,47.8,1.7,0,87.5,87.5,59.1,40.9,10:08:00,08:36:00,3,0,0.8,5,40,0,0,0,0.0
2015,Ryan Nugent-Hopkins,22,EDM,C,55,12,22,34,-9,18,3.2,8,4,0,1,15,7,0,108,11.1,1048,19:04:00,36,39,369,454,44.8,803,842,48.8,0.2,565,627,47.4,-1.4,8.9,90.5,99.5,51.9,48.1,19:03:00,15:30:00,43,30,-5.6,215,50.7,4,2,2,50.0
2015,Darnell Nurse,20,EDM,D,69,3,7,10,-13,60,1.9,3,0,0,0,5,1,1,120,2.5,1396,20:14:00,103,160,0,0,,1067,1278,45.5,-5.8,774,967,44.5,-6.4,8.5,90.6,99.1,46,54,20:14:00,17:47:00,13,43,-10.8,241,49.8,0,0,0,0.0
2015,William Nylander,19,TOR,C,22,6,7,13,1,4,1.6,5,1,0,1,5,2,0,43,14,359,16:20:00,5,5,143,148,49.1,316,251,55.7,4.9,221,201,52.4,2.9,7.4,93.8,101.3,62,38,16:20:00,13:35:00,16,10,-0.9,99,43.4,2,0,2,0.0
2015,Gustav Nyquist,26,DET,RW,82,17,26,43,-2,34,4.7,10,7,0,3,21,5,0,161,10.6,1244,15:10:00,19,58,0,2,0,940,765,55.1,4.4,702,612,53.4,4,8.4,90.3,98.7,59.4,40.6,15:10:00,12:20:00,28,26,7.3,263,61.6,5,0,5,0.0
