Player,Season,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
Colin McDonald,2013,29,NYI,RW,70,8,10,18,-22,34,0.5,8,0,0,0,10,0,0,96,8.3,867,12:23:00,15,217,7,8,46.7,688,770,47.2,-4.2,508,569,47.2,-3.8,7,88.3,95.3,44.9,55.1,12:23:00,11:42:00,17,13,162,59.3,1,1,0,100.0
Jamie McGinn,2013,25,COL,LW,79,19,19,38,-3,30,3.8,14,5,0,3,15,4,0,167,11.4,1247,15:47:00,35,140,1,1,50,980,1112,46.8,-1.8,731,856,46.1,-2,8.9,91.5,100.4,51.2,48.8,15:47:00,13:39:00,36,17,311,53.7,0,0,0,0.0
Tye McGinn,2013,23,PHI,LW,18,4,1,5,-1,4,0.6,4,0,0,0,1,0,0,16,25,201,11:11:00,7,26,0,0,,147,171,46.2,-7.5,103,130,44.2,-9.3,12.3,90.4,102.7,49,51,11:11:00,10:24:00,4,6,32,50,1,1,0,100.0
Brian McGrattan,2013,32,CGY,RW,76,4,4,8,-4,100,0.4,4,0,0,0,4,0,0,79,5.1,511,06:43:00,23,82,2,1,66.7,365,590,38.2,-9.8,276,399,40.9,-7.9,7.1,93.6,100.7,57.3,42.7,06:43:00,06:39:00,14,10,126,62.7,0,0,0,0.0
Dylan McIlrath,2013,21,NYR,D,2,0,0,0,-1,7,-0.1,0,0,0,0,0,0,0,0,,14,07:02:00,1,2,0,0,,20,12,62.5,0.8,13,11,54.2,-5.7,0,87.5,87.5,40,60,07:02:00,07:02:00,0,0,2,0,0,0,0,0.0
Greg McKegg,2013,21,TOR,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,03:43:00,0,2,1,5,16.7,3,0,100,55.1,2,0,100,52.8,0,,,0,100,03:43:00,03:43:00,0,0,1,100,0,0,0,0.0
Frazer McLaren,2013,26,TOR,LW,27,0,0,0,-2,77,-0.3,0,0,0,0,0,0,0,4,0,108,04:00:00,3,24,1,0,100,63,92,40.6,-4.2,41,67,38,-7.5,3.8,93.2,97,44.8,55.2,04:00:00,04:00:00,0,3,8,50,0,0,0,0.0
Cody McLeod,2013,29,COL,LW,71,5,8,13,2,122,0.6,4,0,1,0,8,0,0,76,6.6,733,10:20:00,33,148,2,8,20,440,608,42,-8.2,320,449,41.6,-8.7,7.1,94.7,101.9,48.8,51.2,10:20:00,08:47:00,10,1,110,69.1,0,0,0,0.0
Brandon McMillan,2013,23,PHX,LW,22,2,4,6,0,4,0.4,2,0,0,0,4,0,0,35,5.7,277,12:35:00,7,50,7,7,50,238,208,53.4,4.6,183,153,54.5,5.2,7,91.5,98.5,53.4,46.6,12:35:00,11:31:00,6,2,52,67.3,0,0,0,0.0
Carson McMillan,2013,25,MIN,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,08:06:00,2,0,0,0,,4,7,36.4,-0.7,4,4,50,10,0,100,100,25,75,08:06:00,07:08:00,0,0,1,0,0,0,0,0.0
Brayden McNabb,2013,23,BUF,D,12,0,0,0,1,6,0.4,0,0,0,0,0,0,0,10,0,207,17:14:00,12,25,0,0,,143,177,44.7,1.5,103,128,44.6,-0.4,5.4,97,102.4,41.5,58.5,17:14:00,14:19:00,2,5,25,40,0,0,0,0.0
Adam McQuaid,2013,27,BOS,D,30,1,5,6,12,69,2,1,0,0,0,5,0,0,25,4,481,16:03:00,42,54,0,0,,375,367,50.5,-6,277,260,51.6,-4,10.7,94.7,105.4,49,51,16:03:00,14:13:00,1,10,57,43.9,0,0,0,0.0
Jayson Megna,2013,23,PIT,C,36,5,4,9,1,6,1,5,0,0,2,4,0,0,36,13.9,377,10:29:00,13,47,2,8,20,278,342,44.8,-5.1,198,248,44.4,-6.6,9,91.9,100.9,59.9,40.1,10:29:00,10:19:00,7,4,64,56.3,0,0,0,0.0
Julian Melchiori,2013,22,WPG,D,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,9,08:41:00,1,1,0,0,,2,5,28.6,-30.8,1,3,25,-31.3,,66.7,,40,60,08:41:00,08:41:00,0,1,0,,0,0,0,0.0
Jonathon Merrill,2013,21,NJD,D,52,2,9,11,-3,12,2.6,2,0,0,2,7,2,0,45,4.4,1000,19:14:00,41,27,0,0,,704,624,53,-2.9,525,505,51,-4.7,7.1,92,99.1,55.3,44.7,19:14:00,16:56:00,9,11,123,36.6,0,0,0,0.0
Andrej Meszaros,2013,28,TOT,D,52,7,15,22,5,40,4.3,6,1,0,0,14,1,0,84,8.3,925,17:47:00,64,67,0,0,,738,778,48.7,-2.2,523,589,47,-2.2,9.8,92.5,102.3,55.8,44.2,17:47:00,15:48:00,11,28,183,45.9,0,0,0,0.0
Andrej Meszaros,2013,28,PHI,D,38,5,12,17,1,34,3,5,0,0,0,11,1,0,62,8.1,660,17:22:00,49,54,0,0,,738,778,48.7,-2.2,523,589,47,-2.2,9.8,92.5,102.3,55.8,44.2,17:47:00,15:48:00,11,28,183,45.9,0,0,0,0.0
Andrej Meszaros,2013,28,BOS,D,14,2,3,5,4,6,1.2,1,1,0,0,3,0,0,22,9.1,265,18:54:00,15,13,0,0,,738,778,48.7,-2.2,523,589,47,-2.2,9.8,92.5,102.3,55.8,44.2,17:47:00,15:48:00,11,28,183,45.9,0,0,0,0.0
Marc Methot,2013,28,OTT,D,75,6,17,23,0,28,4.1,6,0,0,1,14,3,0,117,5.1,1632,21:45:00,110,181,0,0,,1403,1326,51.4,-2.9,1077,1058,50.4,-2,8,92,100,51.5,48.5,21:44:00,18:22:00,21,43,210,55.7,0,0,0,0.0
Milan Michalek,2013,29,OTT,LW,82,17,22,39,-25,41,2.5,13,4,0,1,18,4,0,169,10.1,1442,17:35:00,31,86,6,8,42.9,1167,1133,50.7,-3.1,874,913,48.9,-3.9,9.1,88.6,97.7,57,43,17:34:00,13:36:00,32,14,298,56.7,8,1,7,12.5
Zbynek Michalek,2013,31,PHX,D,59,2,8,10,6,24,3.1,2,0,0,1,8,0,0,78,2.6,1238,20:59:00,165,55,0,0,,904,944,48.9,-1.4,677,678,50,0.6,7.1,93.5,100.6,44.1,55.9,20:58:00,17:52:00,27,23,162,48.1,0,0,0,0.0
Andy Miele,2013,25,PHX,C,7,0,2,2,4,5,0.3,0,0,0,0,2,0,0,6,0,65,09:21:00,2,4,15,27,35.7,60,71,45.8,6.6,39,54,41.9,3.2,17.2,97.4,114.7,66.7,33.3,09:21:00,09:01:00,2,1,10,60,0,0,0,0.0
Drew Miller,2013,29,DET,LW,82,7,8,15,-11,21,0,7,0,0,1,8,0,0,117,6,1159,14:08:00,63,122,9,14,39.1,694,751,48,-6.1,546,559,49.4,-4,6.8,90.8,97.6,44.8,55.2,14:08:00,11:01:00,26,9,180,65,0,0,0,0.0
J.T. Miller,2013,20,NYR,C,30,3,3,6,-6,18,0.2,3,0,0,0,1,2,0,46,6.5,344,11:27:00,17,44,26,25,51,306,286,51.7,-0.5,232,213,52.1,-0.5,3.5,92.3,95.8,59.1,40.9,11:27:00,10:30:00,11,7,79,58.2,0,0,0,0.0
Kevan Miller,2013,26,BOS,D,47,1,5,6,20,38,2.8,1,0,0,1,5,0,0,41,2.4,821,17:28:00,85,103,0,0,,628,615,50.5,-7.9,460,467,49.6,-9.5,8.8,96.7,105.5,61.6,38.4,17:28:00,15:26:00,15,8,101,40.6,0,0,0,0.0
Brad Mills,2013,30,CHI,C,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0,31,10:20:00,1,9,8,6,57.1,24,20,54.5,-3.5,16,16,50,-7.3,8.3,84.6,92.9,63.6,36.4,10:20:00,08:59:00,1,1,6,33.3,0,0,0,0.0
John Mitchell,2013,29,COL,C,75,11,21,32,13,36,2.9,8,3,0,2,20,0,1,107,10.3,1220,16:16:00,51,112,374,374,50,836,981,46,-3.6,603,742,44.8,-4.9,9.5,94.6,104.1,43.4,56.6,16:16:00,13:21:00,38,27,206,51.9,0,0,0,0.0
Torrey Mitchell,2013,29,TOT,C,67,2,8,10,-3,25,0.1,2,0,0,0,8,0,0,56,3.6,729,10:53:00,25,60,12,19,38.7,444,553,44.5,-6.1,313,403,43.7,-7.3,6.8,93.2,100,35.2,64.8,10:53:00,09:05:00,13,11,97,57.7,0,0,0,0.0
Torrey Mitchell,2013,29,MIN,C,58,1,8,9,-3,21,0,1,0,0,0,8,0,0,47,2.1,588,10:08:00,20,49,9,15,37.5,444,553,44.5,-6.1,313,403,43.7,-7.3,6.8,93.2,100,35.2,64.8,10:53:00,09:05:00,13,11,97,57.7,0,0,0,0.0
Torrey Mitchell,2013,29,BUF,C,9,1,0,1,0,4,0,1,0,0,0,0,0,0,9,11.1,141,15:39:00,5,11,3,4,42.9,444,553,44.5,-6.1,313,403,43.7,-7.3,6.8,93.2,100,35.2,64.8,10:53:00,09:05:00,13,11,97,57.7,0,0,0,0.0
Willie Mitchell,2013,36,LAK,D,76,1,11,12,14,58,4.7,1,0,0,0,9,2,0,73,1.4,1545,20:20:00,128,102,0,0,,1307,1054,55.4,-4.3,974,777,55.6,-2.1,7.1,93.4,100.5,51.3,48.7,20:19:00,16:54:00,10,56,177,41.2,0,0,0,0.0
Travis Moen,2013,31,MTL,LW,65,2,10,12,2,49,0.5,2,0,0,0,9,0,1,56,3.6,749,11:32:00,54,92,7,1,87.5,467,556,45.7,-2.6,353,366,49.1,0.5,6.8,93.5,100.4,39.5,60.5,11:32:00,08:54:00,15,11,103,54.4,0,0,0,0.0
Sean Monahan,2013,19,CGY,C,75,22,12,34,-20,8,3.6,19,3,0,2,8,4,0,140,15.7,1198,15:59:00,23,42,476,560,45.9,815,1016,44.5,-3.6,583,696,45.6,-3.4,9,89.8,98.7,55.6,44.4,15:59:00,13:37:00,26,31,250,56,8,5,3,62.5
Dominic Moore,2013,33,NYR,C,73,6,12,18,0,18,1.4,5,0,1,1,10,0,2,96,6.3,856,11:44:00,24,62,354,294,54.6,609,666,47.8,-6.9,458,488,48.4,-6.2,5.7,93.2,98.9,24.5,75.5,11:43:00,09:56:00,18,11,145,66.2,2,1,1,50.0
John Moore,2013,23,NYR,D,74,4,11,15,7,25,4.1,4,0,0,2,9,2,0,115,3.5,1134,15:20:00,57,59,0,0,,1042,956,52.2,-1.9,789,711,52.6,-1.3,6.2,94.3,100.5,63.7,36.3,15:20:00,13:57:00,4,27,250,46,0,0,0,0.0
Jeremy Morin,2013,22,CHI,LW,24,5,6,11,5,32,1.6,5,0,0,0,6,0,0,46,10.9,220,09:10:00,2,20,4,2,66.7,244,142,63.2,8.2,168,110,60.4,6.7,11.2,89.7,100.9,71.1,28.9,09:10:00,08:50:00,9,0,77,59.7,0,0,0,0.0
Travis Morin,2013,30,DAL,C,4,0,1,1,2,0,0.1,0,0,0,0,1,0,0,4,0,41,10:20:00,1,0,19,19,50,45,43,51.1,13.5,35,33,51.5,11.2,11.5,95.5,107,50,50,10:20:00,10:10:00,1,0,5,80,0,0,0,0.0
Derek Morris,2013,35,PHX,D,63,5,12,17,-2,41,3.5,5,0,0,0,11,1,0,82,6.1,1225,19:27:00,104,99,0,0,,1028,1010,50.4,-1.9,754,773,49.4,-2.6,7.5,92.1,99.7,49.8,50.2,19:27:00,16:59:00,21,23,200,41,0,0,0,0.0
Brenden Morrow,2013,35,STL,LW,71,13,12,25,1,76,2.9,9,4,0,3,9,3,0,56,23.2,845,11:54:00,20,110,9,20,31,609,649,48.4,-6.6,473,482,49.5,-5,8.8,92.9,101.8,58.5,41.5,11:54:00,10:50:00,12,13,86,65.1,0,0,0,0.0
Simon Moser,2013,24,NSH,LW,6,1,1,2,0,2,0.2,1,0,0,0,1,0,0,7,14.3,61,10:08:00,1,5,0,0,,53,38,58.2,3.4,44,27,62,4.3,6.9,90.5,97.4,68.8,31.3,10:08:00,09:44:00,1,0,11,63.6,0,0,0,0.0
Dave Moss,2013,32,PHX,RW,79,8,14,22,-1,18,1.3,8,0,0,1,12,2,0,151,5.3,1158,14:39:00,49,120,21,30,41.2,945,882,51.7,1.1,669,662,50.3,-0.2,7.6,92.6,100.1,54.5,45.5,14:39:00,11:59:00,32,16,269,56.1,0,0,0,0.0
Mike Mottau,2013,35,FLA,D,8,0,0,0,-3,4,-0.2,0,0,0,0,0,0,0,1,0,101,12:40:00,5,3,0,0,,62,95,39.5,-16.5,48,77,38.4,-16,8.8,89.7,98.5,47.4,52.6,12:40:00,10:39:00,1,0,5,20,0,0,0,0.0
Matt Moulson,2013,30,TOT,LW,75,23,28,51,2,34,6.5,14,9,0,5,18,10,0,176,13.1,1348,17:58:00,43,46,2,7,22.2,956,1072,47.1,2.3,715,816,46.7,1.6,9.5,92.1,101.6,50.7,49.3,17:58:00,14:50:00,32,14,291,60.5,14,7,7,50.0
Matt Moulson,2013,30,BUF,LW,44,11,18,29,-8,20,3.2,8,3,0,2,12,6,0,105,10.5,824,18:44:00,27,32,1,3,25,956,1072,47.1,2.3,715,816,46.7,1.6,9.5,92.1,101.6,50.7,49.3,17:58:00,14:50:00,32,14,291,60.5,14,7,7,50.0
Matt Moulson,2013,30,MIN,LW,20,6,7,13,7,8,1.9,5,1,0,3,5,2,0,43,14,329,16:27:00,7,10,1,1,50,956,1072,47.1,2.3,715,816,46.7,1.6,9.5,92.1,101.6,50.7,49.3,17:58:00,14:50:00,32,14,291,60.5,14,7,7,50.0
Matt Moulson,2013,30,NYI,LW,11,6,3,9,3,6,1.5,1,5,0,0,1,2,0,28,21.4,194,17:39:00,9,4,0,3,0,956,1072,47.1,2.3,715,816,46.7,1.6,9.5,92.1,101.6,50.7,49.3,17:58:00,14:50:00,32,14,291,60.5,14,7,7,50.0
Chris Mueller,2013,27,DAL,C,9,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,8,0,83,09:15:00,4,11,29,25,53.7,76,79,49,-1.2,53,53,50,2,0,94.7,94.7,54.3,45.7,09:15:00,0.375,1,1,16,50,0,0,0,0.0
Connor Murphy,2013,20,PHX,D,30,1,7,8,5,10,2,1,0,0,1,7,0,0,30,3.3,539,17:59:00,38,44,0,0,,451,437,50.8,-4.2,345,332,51,-2,8.5,92.8,101.3,57,43,17:59:00,15:59:00,13,13,69,43.5,0,0,0,0.0
Ryan Murphy,2013,20,CAR,D,48,2,10,12,-9,10,1.8,1,1,0,0,8,2,0,81,2.5,878,18:17:00,58,22,0,0,,745,771,49.1,-0.8,530,588,47.4,-2,5.9,93,98.8,61.3,38.7,18:17:00,15:36:00,32,46,182,44.5,0,0,0,0.0
Douglas Murray,2013,33,MTL,D,53,0,2,2,-12,42,0.1,0,0,0,0,2,0,0,26,0,761,14:21:00,115,144,0,0,,488,686,41.6,-5.1,351,456,43.5,-5.1,5.1,92.2,97.3,49.7,50.3,14:21:00,11:29:00,5,17,70,37.1,0,0,0,0.0
Ryan Murray,2013,20,CBJ,D,66,4,17,21,4,10,4.5,1,3,0,0,12,4,1,62,6.5,1311,19:52:00,94,25,0,0,,949,900,51.3,1.8,697,681,50.6,1.2,9.2,91.4,100.6,52.1,47.9,19:32:00,15:49:00,12,26,136,44.1,0,0,0,0.0
Jake Muzzin,2013,24,LAK,D,76,5,19,24,8,58,5.9,4,1,0,0,15,4,0,175,2.9,1446,19:02:00,82,169,0,0,,1335,855,61,2.1,973,653,59.8,1.6,6.6,93,99.6,58.4,41.6,19:02:00,16:10:00,14,57,370,47.3,0,0,0,0.0
Tyler Myers,2013,23,BUF,D,62,9,13,22,-26,58,3.7,6,3,0,0,7,6,0,99,9.1,1358,21:54:00,81,107,0,0,,815,1042,43.9,-0.3,605,809,42.8,-1.5,6.4,90.8,97.2,41.1,58.9,21:54:00,16:58:00,18,41,202,49,0,0,0,0.0
Vladislav Namestnikov,2013,21,TBL,C,4,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,4,0,38,09:28:00,1,3,12,14,46.2,37,42,46.8,8.6,30,30,50,12.7,0,95.2,95.2,35.7,64.3,09:28:00,09:28:00,1,1,6,66.7,0,0,0,0.0
Rick Nash,2013,29,NYR,LW,65,26,13,39,10,36,6.1,20,4,2,9,8,3,2,258,10.1,1106,17:01:00,29,11,2,0,100,1037,864,54.6,1.5,784,658,54.4,1.3,7.3,93.3,100.5,54.7,45.3,17:01:00,13:57:00,51,49,414,62.1,4,0,4,0.0
Riley Nash,2013,24,CAR,C,73,10,14,24,0,29,2.5,9,1,0,3,11,2,1,86,11.6,925,12:40:00,22,81,306,360,45.9,749,744,50.2,-1.2,551,570,49.2,-1.3,7.3,92.5,99.8,59.9,40.1,12:40:00,11:07:00,54,18,146,58.9,3,1,2,33.3
Joonas Nattinen,2013,23,MTL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,01:45:00,1,0,0,2,0,0,5,0,,0,3,0,,,100,,0,100,01:45:00,01:45:00,0,0,0,,0,0,0,0.0
James Neal,2013,26,PIT,LW,59,27,34,61,15,55,8.7,16,11,0,4,19,15,0,238,11.3,1089,18:27:00,23,58,5,13,27.8,938,720,56.6,10.3,699,564,55.3,9.3,10.5,90.8,101.3,58.6,41.4,18:25:00,14:34:00,31,22,427,55.7,5,1,4,20.0
Chris Neil,2013,34,OTT,RW,76,8,6,14,-10,211,0.3,8,0,0,0,5,1,0,99,8.1,897,11:48:00,18,253,1,2,33.3,814,800,50.4,-4.2,602,631,48.8,-4.4,5.8,92.8,98.5,45.8,54.2,11:48:00,11:08:00,16,13,174,56.9,0,0,0,0.0
Brock Nelson,2013,22,NYI,C,72,14,12,26,-10,12,2.3,11,3,0,1,8,4,0,132,10.6,1027,14:16:00,38,74,191,260,42.4,818,728,52.9,2.6,586,514,53.3,3.7,8,89.1,97.1,49.4,50.6,14:16:00,11:30:00,32,23,261,50.6,4,3,1,75.0
Patrik Nemeth,2013,21,DAL,D,8,0,0,0,-3,6,-0.2,0,0,0,0,0,0,0,3,0,110,13:46:00,11,14,0,0,,63,75,45.7,-7.5,51,58,46.8,-7.2,5.4,90,95.4,55.6,44.4,12:12:00,11:31:00,1,5,6,50,0,0,0,0.0
Aaron Ness,2013,23,NYI,D,20,1,2,3,-13,10,-0.4,1,0,0,0,2,0,0,23,4.3,296,14:48:00,26,14,0,0,,260,291,47.2,-1.3,185,216,46.1,-1.7,2.4,90.3,92.7,52.4,47.6,14:48:00,13:45:00,3,7,49,46.9,0,0,0,0.0
Kris Newbury,2013,31,PHI,C,4,0,1,1,0,7,0.1,0,0,0,0,1,0,0,1,0,20,05:02:00,0,10,6,8,42.9,10,19,34.5,-21.2,10,13,43.5,-7,14.3,90.9,105.2,75,25,05:02:00,05:02:00,0,0,3,33.3,0,0,0,0.0
Valeri Nichushkin,2013,18,DAL,RW,79,14,20,34,20,8,4.1,12,2,0,2,19,1,0,128,10.9,1183,14:58:00,27,85,0,1,0,1045,1009,50.9,0,785,740,51.5,0.3,9.4,94,103.4,53.5,46.5,14:46:00,13:27:00,25,58,215,58.1,2,0,2,0.0
Nino Niederreiter,2013,21,MIN,RW,81,14,22,36,12,44,4.2,12,2,0,1,18,4,0,143,9.8,1142,14:06:00,23,175,7,19,26.9,870,856,50.4,1.8,665,629,51.4,2.9,8.9,93.6,102.5,56.5,43.5,14:05:00,12:40:00,37,24,227,63,2,1,1,50.0
Frans Nielsen,2013,29,NYI,C,80,25,33,58,-11,8,6.3,18,5,2,0,17,15,1,167,15,1467,18:20:00,47,39,534,550,49.3,950,914,51,0.2,687,679,50.3,-0.6,8.6,89.1,97.8,47.3,52.7,18:20:00,12:42:00,50,35,281,59.1,15,8,7,53.3
Matthew Nieto,2013,21,SJS,LW,66,10,14,24,-4,16,2,9,1,0,2,11,3,0,124,8.1,929,14:05:00,45,7,3,8,27.3,853,786,52,-3.8,634,556,53.3,-3.6,5.9,93,98.9,50.6,49.4,14:05:00,12:36:00,17,29,199,62.3,0,0,0,0.0
Nikita Nikitin,2013,27,CBJ,D,66,2,13,15,9,20,3.8,2,0,0,1,13,0,0,95,2.1,1130,17:07:00,72,84,0,0,,914,936,49.4,-5.7,669,692,49.2,-5.8,8.6,93.6,102.2,49.3,50.7,17:09:00,15:35:00,13,21,197,48.2,0,0,0,0.0
Matt Niskanen,2013,27,PIT,D,81,10,36,46,33,51,11.1,7,3,0,6,24,12,0,162,6.2,1725,21:18:00,76,124,0,0,,1339,1163,53.5,6.9,989,869,53.2,5.8,10.1,93.3,103.3,50.1,49.9,21:18:00,17:35:00,19,49,354,45.8,0,0,0,0.0
Jordan Nolan,2013,24,LAK,C,64,6,4,10,-1,54,0.9,6,0,0,1,4,0,0,58,10.3,576,09:00:00,11,100,1,3,25,508,449,53.1,-7,360,323,52.7,-6.5,4.9,94.6,99.5,59.1,40.9,09:00:00,08:54:00,5,16,101,57.4,0,0,0,0.0
Joakim Nordstrom,2013,21,CHI,C,16,1,2,3,-2,2,0,1,0,0,0,2,0,0,26,3.8,187,11:41:00,7,17,10,17,37,146,145,50.2,-6.6,111,117,48.7,-9.2,5.9,91.9,97.7,29.3,70.7,11:41:00,10:32:00,9,2,46,56.5,0,0,0,0.0
Ryan Nugent-Hopkins,2013,20,EDM,C,80,19,37,56,-12,26,5.4,13,6,0,4,23,14,0,178,10.7,1632,20:24:00,35,72,543,737,42.4,1120,1326,45.8,-0.1,848,1022,45.3,0.3,9.2,90.4,99.7,59.3,40.7,20:24:00,16:09:00,63,50,307,58,1,0,1,0.0
Gustav Nyquist,2013,24,DET,RW,57,28,20,48,16,10,7.7,22,6,0,6,17,3,0,153,18.3,961,16:51:00,14,18,5,4,55.6,735,625,54,1.5,572,483,54.2,1.2,10.8,92.7,103.6,53.3,46.7,16:51:00,13:32:00,34,19,265,57.7,3,0,3,0.0
Eric Nystrom,2013,30,NSH,LW,79,15,6,21,-25,60,0.9,14,0,1,1,6,0,0,120,12.5,1174,14:52:00,35,154,2,8,20,800,975,45.1,-6.9,584,714,45,-8.2,7.1,88.5,95.7,45.7,54.3,14:52:00,12:57:00,26,16,207,57.5,0,0,0,0.0
Shane O'Brien,2013,30,CGY,D,45,0,3,3,-8,58,0.3,0,0,0,0,3,0,0,16,0,507,11:16:00,38,56,0,0,,400,496,44.6,-5.1,283,352,44.6,-6,8.5,90.1,98.6,55,45,11:16:00,11:09:00,3,9,57,28.1,0,0,0,0.0
Eric O'Dell,2013,23,WPG,C,30,3,4,7,-2,10,0.5,3,0,0,1,4,0,0,17,17.6,291,09:41:00,12,31,78,78,50,250,240,51,-1.6,183,176,51,-2,9.4,89.5,98.9,61.9,38.1,09:41:00,09:19:00,15,4,31,54.8,0,0,0,0.0
Ryan O'Reilly,2013,22,COL,C,80,28,36,64,-1,2,7.1,19,9,0,6,23,13,0,201,13.9,1586,19:49:00,43,22,192,179,51.8,1231,1280,49,2,921,984,48.3,1.4,9.4,90.9,100.3,48.4,51.6,19:49:00,15:54:00,83,33,320,62.8,7,3,4,42.9
Johnny Oduya,2013,32,CHI,D,77,3,13,16,11,38,3.5,3,0,0,1,12,0,1,83,3.6,1548,20:06:00,114,49,1,0,100,1201,1060,53.1,-5.8,888,735,54.7,-3.2,8.4,91.9,100.2,49.2,50.8,20:06:00,17:43:00,15,52,161,51.6,0,0,0,0.0
Kyle Okposo,2013,25,NYI,RW,71,27,42,69,-9,51,7.9,22,5,0,4,32,10,0,195,13.8,1451,20:26:00,35,43,97,107,47.5,1206,1186,50.4,1.5,871,889,49.5,0.4,10.5,88.8,99.3,61.7,38.3,20:25:00,16:14:00,44,39,381,51.2,3,2,1,66.7
Jamie Oleksiak,2013,21,DAL,D,7,0,0,0,-3,2,-0.2,0,0,0,0,0,0,0,5,0,125,17:47:00,14,16,0,0,,98,100,49.5,1.1,76,73,51,0.6,6.9,85.5,92.4,49.1,50.9,17:47:00,14:22:00,1,7,9,55.6,0,0,0,0.0
Steven Oleksy,2013,27,WSH,D,33,2,8,10,7,53,2.4,2,0,0,1,8,0,0,27,7.4,504,15:16:00,48,46,0,0,,368,430,46.1,-1.3,280,322,46.5,0.6,9.8,94.5,104.3,52.2,47.8,15:16:00,13:26:00,8,12,61,44.3,0,0,0,0.0
Rostislav Olesz,2013,28,NJD,LW,10,0,2,2,-1,0,0,0,0,0,0,1,1,0,9,0,114,11:25:00,1,11,1,2,33.3,75,63,54.3,4.3,57,52,52.3,2.3,2.3,95.3,97.7,53.3,46.7,11:25:00,10:12:00,3,0,13,69.2,0,0,0,0.0
Dylan Olsen,2013,23,FLA,D,44,3,9,12,-3,8,2,3,0,0,0,8,1,0,60,5,679,15:26:00,55,116,0,0,,567,550,50.8,-2.1,430,407,51.4,-1,8.4,89.8,98.2,52.5,47.5,15:26:00,13:48:00,18,15,98,61.2,0,0,0,0.0
Linus Omark,2013,26,TOT,LW,14,0,2,2,-6,6,-0.3,0,0,0,0,0,2,0,10,0,175,12:30:00,3,4,0,1,0,128,140,47.8,4.3,98,103,48.8,4.7,2.9,88.1,91,34.8,65.2,12:30:00,10:37:00,2,2,25,40,3,0,3,0.0
Linus Omark,2013,26,BUF,LW,13,0,2,2,-5,6,-0.2,0,0,0,0,0,2,0,10,0,166,12:46:00,3,3,0,1,0,128,140,47.8,4.3,98,103,48.8,4.7,2.9,88.1,91,34.8,65.2,12:30:00,10:37:00,2,2,25,40,3,0,3,0.0
Linus Omark,2013,26,EDM,LW,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,9,09:04:00,0,1,0,0,,128,140,47.8,4.3,98,103,48.8,4.7,2.9,88.1,91,34.8,65.2,12:30:00,10:37:00,2,2,25,40,3,0,3,0.0
Dmitry Orlov,2013,22,WSH,D,54,3,8,11,-1,19,2.4,3,0,0,0,7,1,0,59,5.1,1058,19:36:00,62,75,0,0,,944,871,52,5.9,685,659,51,4,7.8,91.8,99.6,51.1,48.9,19:36:00,18:59:00,28,28,129,45.7,1,0,1,0.0
Brooks Orpik,2013,33,PIT,D,72,2,11,13,-3,46,3.2,2,0,0,0,11,0,0,50,4,1526,21:12:00,143,221,0,0,,1033,1207,46.1,-5.3,786,885,47,-4.8,10.4,90.1,100.5,44.5,55.5,21:12:00,18:07:00,11,32,127,39.4,0,0,0,0.0
Colton Orr,2013,31,TOR,RW,54,0,0,0,-3,110,-0.7,0,0,0,0,0,0,0,12,0,290,05:23:00,10,112,1,1,50,176,275,39,-6,124,200,38.3,-5.7,7.9,93.8,101.7,45.9,54.1,05:23:00,05:20:00,3,6,27,44.4,0,0,0,0.0
T.J. Oshie,2013,27,STL,RW,79,21,39,60,19,42,7.4,14,5,2,5,28,10,1,152,13.8,1500,18:59:00,54,77,28,38,42.4,1084,925,54,-0.3,797,663,54.6,0.3,10.2,91.8,101.9,49.1,50.9,18:59:00,14:29:00,62,21,271,55.7,12,9,3,75.0
Steve Ott,2013,31,TOT,C,82,9,14,23,-38,92,0,3,6,0,1,12,2,0,127,7.1,1495,18:14:00,35,246,494,423,53.9,967,1212,44.4,-4.4,711,936,43.2,-5,4.6,90.9,95.5,48.6,51.4,18:14:00,14:16:00,15,28,198,63.6,4,2,2,50.0
Steve Ott,2013,31,BUF,C,59,9,11,20,-26,55,0.7,3,6,0,1,9,2,0,99,9.1,1162,19:42:00,29,194,365,336,52.1,967,1212,44.4,-4.4,711,936,43.2,-5,4.6,90.9,95.5,48.6,51.4,18:14:00,14:16:00,15,28,198,63.6,4,2,2,50.0
