Player,Season,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
Jake Gardiner,2020,30,CAR,D,26,0,8,8,-1,11,1.2,0,0,0,0,5,3,0,23,0,417,16:03:00,15,15,0,0,,332,301,52.4,-0.9,244,228,51.7,-1.4,8.3,91.6,99.9,55.6,44.4,16:03:00,14:12:00,5,13,62,37.1,0.0,0.0,0.0,0.0
Rhett Gardner,2020,24,DAL,C,28,1,1,2,-9,8,-0.5,1,0,0,0,1,0,0,23,4.3,279,09:58:00,11,52,43,57,43,200,230,46.5,-5.9,147,176,45.5,-7.1,5.9,87.5,93.4,45,55,09:58:00,09:39:00,5,4,52,44.2,0.0,0.0,0.0,0.0
Conor Garland,2020,24,ARI,RW,49,12,27,39,-3,26,3.9,9,3,0,1,20,7,0,135,8.9,878,17:55:00,19,26,7,14,33.3,691,631,52.3,5.5,532,501,51.5,4.8,10,88.8,98.9,63.1,36.9,17:55:00,15:01:00,34,19,241,56,5.0,3.0,2.0,60.0
Adam Gaudette,2020,24,TOT,C,40,5,6,11,-15,12,0.4,5,0,0,0,3,3,0,66,7.6,445,11:07:00,22,16,53,71,42.7,359,414,46.4,0.4,265,301,46.8,0.7,5.6,90.2,95.8,55.3,44.7,11:07:00,10:05:00,9,6,109,60.6,2.0,1.0,1.0,50.0
Adam Gaudette,2020,24,VAN,C,33,4,3,7,-13,12,0.1,4,0,0,0,1,2,0,59,6.8,359,10:54:00,20,12,50,65,43.5,359,414,46.4,0.4,265,301,46.8,0.7,5.6,90.2,95.8,55.3,44.7,11:07:00,10:05:00,9,6,109,60.6,2.0,1.0,1.0,50.0
Adam Gaudette,2020,24,CHI,C,7,1,3,4,-2,0,0.3,1,0,0,0,2,1,0,7,14.3,85,12:12:00,2,4,3,6,33.3,359,414,46.4,0.4,265,301,46.8,0.7,5.6,90.2,95.8,55.3,44.7,11:07:00,10:05:00,9,6,109,60.6,2.0,1.0,1.0,50.0
Frederick Gaudreau,2020,27,PIT,C,19,2,8,10,10,2,1.1,2,0,0,0,7,0,1,20,10,248,13:04:00,9,9,87,75,53.7,187,166,53,3.8,150,135,52.6,3.7,13.3,93.6,106.9,25.8,74.2,13:04:00,11:10:00,14,4,35,57.1,0.0,0.0,0.0,0.0
Johnny Gaudreau,2020,27,CGY,LW,56,19,30,49,2,6,5.4,12,7,0,5,18,12,0,112,17,1031,18:25:00,9,8,0,1,0,755,672,52.9,0,579,517,52.8,0.4,9.7,90.2,99.9,60,40,18:25:00,14:50:00,23,59,197,56.9,2.0,1.0,1.0,50.0
Frederik Gauthier,2020,25,ARI,C,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,13,06:45:00,1,1,6,10,37.5,5,17,22.7,-21.9,3,12,20,-18.8,0,100,100,37.5,62.5,06:45:00,06:45:00,0,0,1,100,0.0,0.0,0.0,0.0
Julien Gauthier,2020,23,NYR,RW,30,2,6,8,-6,14,0.3,2,0,0,0,6,0,0,38,5.3,289,09:39:00,9,56,4,4,50,222,261,46,-2.1,169,191,46.9,-0.4,8.9,88.1,97,47,53,09:39:00,09:24:00,5,9,56,67.9,0.0,0.0,0.0,0.0
Vladislav Gavrikov,2020,25,CBJ,D,55,2,10,12,-13,14,1.7,2,0,0,1,10,0,0,48,4.2,1067,19:24:00,77,69,0,0,,692,895,43.6,-4.2,536,660,44.8,-3,7.3,90.6,97.8,36.9,63.1,19:24:00,17:22:00,17,17,102,47.1,0.0,0.0,0.0,0.0
Glenn Gawdin,2020,23,CGY,C,7,0,1,1,-1,0,0,0,0,0,0,1,0,0,1,0,48,06:55:00,1,12,19,16,54.3,37,42,46.8,-6.1,26,33,44.1,-8.3,5,90,95,71,29,06:55:00,06:44:00,3,0,5,20,0.0,0.0,0.0,0.0
Morgan Geekie,2020,22,CAR,C,36,3,6,9,1,10,0.7,1,2,0,0,6,0,0,30,10,352,09:47:00,6,28,74,67,52.5,279,243,53.4,0.1,209,184,53.2,0.1,7.6,92.5,100.1,56.7,43.3,09:47:00,08:37:00,5,7,57,52.6,0.0,0.0,0.0,0.0
Nathan Gerbe,2020,33,CBJ,C,9,1,2,3,0,2,0.3,1,0,0,0,1,0,1,9,11.1,100,11:07:00,2,8,7,6,53.8,60,60,50,3.2,44,44,50,2.9,5.4,90.9,96.3,48.5,51.5,11:07:00,09:43:00,2,1,14,64.3,0.0,0.0,0.0,0.0
Timothy Gettinger,2020,22,NYR,LW,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,2,0,23,11:43:00,1,5,1,0,100,9,18,33.3,2.9,6,16,27.3,-4.7,0,83.3,83.3,27.8,72.2,11:43:00,11:22:00,1,0,2,100,0.0,0.0,0.0,0.0
Ryan Getzlaf,2020,35,ANA,C,48,5,12,17,-14,43,0.6,2,3,0,1,11,1,0,70,7.1,796,16:35:00,46,66,350,326,51.8,619,565,52.3,4.3,440,419,51.2,4,8.3,87.7,96,52.8,47.2,16:35:00,14:06:00,24,40,133,52.6,0.0,0.0,0.0,0.0
Dennis Gilbert,2020,24,COL,D,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,20,06:43:00,1,2,0,0,,13,14,48.1,-3,10,8,55.6,5.6,0,100,100,44.4,55.6,06:43:00,06:00:00,0,0,1,0,0.0,0.0,0.0,0.0
Mark Giordano,2020,37,CGY,D,56,9,17,26,5,14,5.4,5,4,0,2,13,4,0,142,6.3,1285,22:57:00,110,51,0,0,,901,774,53.8,1.3,675,563,54.5,3,10.3,90.2,100.5,51.9,48.1,22:57:00,17:23:00,21,41,306,46.4,0.0,0.0,0.0,0.0
Samuel Girard,2020,22,COL,D,48,5,27,32,15,16,5.7,5,0,0,0,18,9,0,79,6.3,1115,23:13:00,52,31,0,0,,1002,661,60.3,2.1,726,486,59.9,2.2,9.1,90.1,99.2,61.2,38.8,23:13:00,19:31:00,14,32,186,42.5,0.0,0.0,0.0,0.0
Claude Giroux,2020,33,PHI,C,54,16,27,43,-4,12,4.1,15,1,0,2,17,10,0,120,13.3,978,18:06:00,6,32,484,328,59.6,792,594,57.1,6.7,594,460,56.4,6.2,11.4,85.8,97.2,50.1,49.9,18:06:00,14:44:00,19,16,211,56.9,5.0,2.0,3.0,40.0
Cody Glass,2020,21,VEG,C,27,4,6,10,6,8,1,0,4,0,0,5,1,0,28,14.3,393,14:32:00,9,10,110,149,42.5,272,265,50.7,-2.9,179,176,50.4,-2.3,10,95.5,105.5,49.1,50.9,14:32:00,12:09:00,11,6,55,50.9,0.0,0.0,0.0,0.0
Luke Glendening,2020,31,DET,C,54,6,9,15,3,20,1.1,6,0,0,1,9,0,0,67,9,799,14:48:00,57,68,523,336,60.9,479,604,44.2,-1.8,363,441,45.1,-0.6,10.6,92.9,103.4,32,68,14:48:00,12:15:00,10,7,110,60.9,0.0,0.0,0.0,0.0
Alex Goligoski,2020,35,ARI,D,56,3,19,22,2,14,4.5,3,0,0,0,12,7,0,72,4.2,1288,23:00:00,108,76,0,0,,910,977,48.2,-0.7,677,723,48.4,-0.4,11.1,89.9,101,50.3,49.7,23:00:00,19:04:00,14,33,157,45.9,0.0,0.0,0.0,0.0
Barclay Goodrow,2020,27,TBL,RW,55,6,14,20,16,52,2,6,0,0,1,14,0,0,72,8.3,832,15:07:00,27,111,162,162,50,624,504,55.3,4.4,486,385,55.8,5,10.5,92.2,102.7,46.2,53.8,15:07:00,12:33:00,16,12,104,69.2,0.0,0.0,0.0,0.0
Shayne Gostisbehere,2020,27,PHI,D,41,9,11,20,-2,6,3.4,4,5,0,0,7,4,0,85,10.6,818,19:56:00,47,18,0,0,,623,568,52.3,-1.1,466,435,51.7,-1.1,10.4,88.4,98.9,55.8,44.2,19:56:00,17:06:00,10,24,189,45,0.0,0.0,0.0,0.0
Yanni Gourde,2020,29,TBL,C,56,17,19,36,10,44,4.3,15,2,0,4,15,4,0,118,14.4,956,17:04:00,21,51,316,333,48.7,719,575,55.6,4.9,554,448,55.3,4.5,10.5,90.9,101.4,48.8,51.2,17:04:00,13:43:00,18,13,182,64.8,1.0,0.0,1.0,0.0
Mikael Granlund,2020,28,NSH,C,51,13,14,27,-1,14,2.6,8,5,0,1,12,2,0,74,17.6,992,19:28:00,42,46,243,226,51.8,670,684,49.5,-0.7,521,528,49.7,-1.4,9.3,91.4,100.7,54.3,45.7,19:28:00,14:40:00,23,27,134,55.2,0.0,0.0,0.0,0.0
Derek Grant,2020,30,ANA,C,46,6,9,15,-4,25,1.1,5,0,1,1,9,0,0,66,9.1,670,14:34:00,40,65,289,277,51.1,403,567,41.5,-8.2,297,416,41.7,-6.7,10.9,90.8,101.7,37.2,62.8,14:34:00,11:41:00,9,12,122,54.1,0.0,0.0,0.0,0.0
Tyler Graovac,2020,27,VAN,C,14,3,1,4,-3,6,0.4,2,1,0,0,1,0,0,17,17.6,136,09:44:00,5,13,42,50,45.7,92,140,39.7,-6.9,70,108,39.3,-7.4,7.5,90.9,98.5,48.4,51.6,09:44:00,09:08:00,6,3,26,65.4,0.0,0.0,0.0,0.0
Ryan Graves,2020,25,COL,D,54,2,13,15,15,55,3.6,2,0,0,0,13,0,0,101,2,1029,19:03:00,91,77,0,0,,877,651,57.4,-1.6,630,483,56.6,-2,10,92,101.9,47.9,52.1,19:03:00,15:39:00,18,24,226,44.7,0.0,0.0,0.0,0.0
Andy Greene,2020,38,NYI,D,55,1,4,5,9,6,2.7,1,0,0,0,4,0,0,50,2,967,17:35:00,99,41,0,0,,684,781,46.7,-2.8,511,564,47.5,-2.7,8.2,94.3,102.4,55.8,44.2,17:35:00,15:37:00,6,19,125,40,0.0,0.0,0.0,0.0
Jordan Greenway,2020,23,MIN,LW,56,6,26,32,5,49,2.5,6,0,0,0,25,1,0,80,7.5,885,15:48:00,28,87,16,17,48.5,581,749,43.7,-3.6,454,557,44.9,-3.4,11.5,90.6,102.1,41.8,58.2,15:48:00,14:05:00,16,18,142,56.3,0.0,0.0,0.0,0.0
A.J. Greer,2020,24,NJD,LW,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,9,08:33:00,0,0,0,0,,3,15,16.7,-30.7,3,13,18.8,-22.9,,100,,33.3,66.7,08:33:00,08:33:00,0,0,0,,0.0,0.0,0.0,0.0
Noah Gregor,2020,22,SJS,C,30,5,1,6,-16,6,0,5,0,0,0,1,0,0,60,8.3,352,11:43:00,19,47,20,49,29,269,363,42.6,-5.9,207,273,43.1,-5.9,5.2,87.8,93,45.9,54.1,11:43:00,11:05:00,11,6,98,61.2,0.0,0.0,0.0,0.0
Mikhail Grigorenko,2020,26,CBJ,C,32,4,8,12,-2,6,0.9,4,0,0,1,8,0,0,36,11.1,440,13:45:00,17,14,9,15,37.5,330,397,45.4,-0.7,258,310,45.4,-1.1,8.5,91.9,100.5,52,48,13:45:00,12:52:00,10,8,68,52.9,1.0,0.0,1.0,0.0
Rocco Grimaldi,2020,27,NSH,C,40,10,3,13,-3,4,1.5,9,0,1,2,3,0,0,62,16.1,513,12:49:00,9,20,0,2,0,411,423,49.3,-1.1,315,335,48.5,-3.1,7.8,92,99.8,52.5,47.5,12:49:00,12:00:00,17,11,112,55.4,0.0,0.0,0.0,0.0
Jordan Gross,2020,25,ARI,D,7,0,3,3,-3,2,0.2,0,0,0,0,3,0,0,10,0,92,13:11:00,8,6,0,0,,85,73,53.8,0.4,67,53,55.8,2.2,10.6,80,90.6,62.7,37.3,13:11:00,13:08:00,0,4,23,43.5,0.0,0.0,0.0,0.0
Carl Grundstrom,2020,23,LAK,RW,47,6,5,11,-10,16,0.6,6,0,0,3,3,2,0,66,9.1,586,12:28:00,23,104,3,4,42.9,418,518,44.7,-4.2,326,386,45.8,-2.9,7,91.2,98.1,48.6,51.4,12:28:00,11:32:00,6,9,101,65.3,1.0,0.0,1.0,0.0
Matt Grzelcyk,2020,27,BOS,D,37,5,15,20,11,22,4.3,4,1,0,1,9,6,0,80,6.3,731,19:45:00,34,19,0,0,,646,454,58.7,6.2,519,341,60.3,7,8.2,92.4,100.6,52,48,19:45:00,16:37:00,14,11,126,63.5,0.0,0.0,0.0,0.0
Radko Gudas,2020,30,FLA,D,54,2,9,11,6,40,2.4,2,0,0,1,9,0,0,84,2.4,949,17:34:00,72,250,0,0,,782,691,53.1,-0.1,614,525,53.9,0.8,8.4,91.4,99.8,48,52,17:34:00,15:31:00,14,33,167,50.3,0.0,0.0,0.0,0.0
Erik Gudbranson,2020,29,TOT,D,45,1,3,4,-12,59,0.3,1,0,0,1,3,0,0,58,1.7,806,17:55:00,64,111,0,0,,612,678,47.4,-2,460,532,46.4,-4.3,7.2,90.6,97.8,44.6,55.4,17:55:00,15:29:00,6,33,121,47.9,0.0,0.0,0.0,0.0
Erik Gudbranson,2020,29,OTT,D,36,1,2,3,-13,47,-0.1,1,0,0,1,2,0,0,53,1.9,651,18:04:00,51,92,0,0,,612,678,47.4,-2,460,532,46.4,-4.3,7.2,90.6,97.8,44.6,55.4,17:55:00,15:29:00,6,33,121,47.9,0.0,0.0,0.0,0.0
Erik Gudbranson,2020,29,NSH,D,9,0,1,1,1,12,0.3,0,0,0,0,1,0,0,5,0,155,17:15:00,13,19,0,0,,612,678,47.4,-2,460,532,46.4,-4.3,7.2,90.6,97.8,44.6,55.4,17:55:00,15:29:00,6,33,121,47.9,0.0,0.0,0.0,0.0
Jake Guentzel,2020,26,PIT,C,56,23,34,57,7,28,6.3,17,6,0,7,21,12,1,141,16.3,1135,20:16:00,32,43,3,9,25,861,809,51.6,1.7,653,637,50.6,0.2,11.2,90.7,101.9,62.4,37.6,20:15:00,17:11:00,17,23,238,59.2,4.0,3.0,1.0,75.0
Carl Gunnarsson,2020,34,STL,D,12,0,2,2,-2,6,0.2,0,0,0,0,2,0,0,6,0,173,14:26:00,16,9,0,0,,105,136,43.6,-11.4,77,103,42.8,-10.7,10,89.7,99.7,33.3,66.7,14:26:00,11:50:00,1,2,17,35.3,0.0,0.0,0.0,0.0
Denis Gurianov,2020,23,DAL,RW,55,12,18,30,0,21,3,8,4,0,2,14,4,0,130,9.2,872,15:51:00,12,63,0,1,0,690,630,52.3,-1,515,483,51.6,-1.4,8.4,91.5,99.9,59.2,40.8,15:51:00,13:36:00,18,29,251,51.8,2.0,1.0,1.0,50.0
Nikita Gusev,2020,28,TOT,LW,31,4,6,10,-12,2,0.2,4,0,0,0,4,2,0,72,5.6,445,14:21:00,1,4,0,0,,383,278,57.9,4.3,295,215,57.8,5.1,4.1,90.1,94.2,55.8,44.2,14:21:00,11:48:00,10,21,117,61.5,3.0,1.0,2.0,33.3
Nikita Gusev,2020,28,NJD,LW,20,2,3,5,-12,0,-0.2,2,0,0,0,2,1,0,45,4.4,271,13:32:00,1,2,0,0,,383,278,57.9,4.3,295,215,57.8,5.1,4.1,90.1,94.2,55.8,44.2,14:21:00,11:48:00,10,21,117,61.5,3.0,1.0,2.0,33.3
Nikita Gusev,2020,28,FLA,LW,11,2,3,5,0,2,0.4,2,0,0,0,2,1,0,27,7.4,174,15:51:00,0,2,0,0,,383,278,57.9,4.3,295,215,57.8,5.1,4.1,90.1,94.2,55.8,44.2,14:21:00,11:48:00,10,21,117,61.5,3.0,1.0,2.0,33.3
David Gustafsson,2020,20,WPG,C,4,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0,23,05:49:00,0,0,11,10,52.4,17,18,48.6,-3.9,13,16,44.8,-8.1,0,92.9,92.9,50,50,05:49:00,05:48:00,1,0,2,50,0.0,0.0,0.0,0.0
Erik Gustafsson,2020,28,TOT,D,29,1,11,12,-1,0,1.6,1,0,0,0,6,5,0,33,3,485,16:43:00,21,21,0,0,,340,297,53.4,3.7,245,229,51.7,2.8,11.5,89,100.5,62.8,37.2,16:43:00,14:20:00,7,22,93,35.5,0.0,0.0,0.0,0.0
Erik Gustafsson,2020,28,PHI,D,24,1,9,10,-2,0,1.3,1,0,0,0,5,4,0,25,4,418,17:24:00,20,20,0,0,,340,297,53.4,3.7,245,229,51.7,2.8,11.5,89,100.5,62.8,37.2,16:43:00,14:20:00,7,22,93,35.5,0.0,0.0,0.0,0.0
Erik Gustafsson,2020,28,MTL,D,5,0,2,2,1,0,0.3,0,0,0,0,1,1,0,8,0,67,13:23:00,1,1,0,0,,340,297,53.4,3.7,245,229,51.7,2.8,11.5,89,100.5,62.8,37.2,16:43:00,14:20:00,7,22,93,35.5,0.0,0.0,0.0,0.0
Gaetan Haas,2020,29,EDM,F,34,2,1,3,-6,10,-0.4,2,0,0,1,1,0,0,24,8.3,386,11:21:00,29,31,139,167,45.4,212,277,43.4,-5.1,142,182,43.8,-3.8,6.1,92.4,98.5,44.6,55.4,11:21:00,09:18:00,9,10,50,48,0.0,0.0,0.0,0.0
Brandon Hagel,2020,22,CHI,LW,52,9,15,24,-7,11,2,9,0,0,2,11,3,1,91,9.9,727,13:59:00,28,59,9,14,39.1,525,626,45.6,-0.1,369,464,44.3,-0.9,9.8,89.8,99.6,37.5,62.5,13:59:00,12:41:00,31,11,144,63.2,0.0,0.0,0.0,0.0
Carl Hagelin,2020,32,WSH,LW,56,6,10,16,7,19,1.2,5,0,1,0,10,0,0,85,7.1,790,14:06:00,19,22,3,10,23.1,523,550,48.7,-1.9,403,401,50.1,0.3,10.2,91.9,102.1,17.5,82.5,14:06:00,11:28:00,21,16,129,65.9,0.0,0.0,0.0,0.0
Robert Hagg,2020,25,PHI,D,34,2,3,5,-3,18,0.9,2,0,0,0,3,0,0,29,6.9,533,15:40:00,31,100,0,0,,398,363,52.3,-0.2,291,279,51.1,-0.3,7.9,90.3,98.2,60.8,39.2,15:40:00,13:54:00,5,20,77,37.7,0.0,0.0,0.0,0.0
Nicolas Hague,2020,22,VEG,D,52,5,12,17,14,31,4,5,0,0,0,12,0,0,78,6.4,832,16:00:00,65,94,0,0,,715,616,53.7,0.4,521,436,54.4,1.1,9.9,92.7,102.6,60.7,39.3,0.6666666666666666,14:42:00,10,15,185,42.2,0.0,0.0,0.0,0.0
Libor Hajek,2020,22,NYR,D,44,2,2,4,2,10,1.3,2,0,0,1,2,0,0,33,6.1,672,15:16:00,48,26,0,0,,390,665,37,-12,313,520,37.6,-12.5,10.3,94.2,104.6,51.6,48.4,15:16:00,14:28:00,5,17,56,58.9,0.0,0.0,0.0,0.0
Jani Hakanpaa,2020,28,TOT,D,57,2,2,4,4,35,2.2,2,0,0,1,1,0,1,54,3.7,1027,18:01:00,83,215,0,0,,709,761,48.2,-1.9,508,550,48,-1.8,9.9,91.1,101.1,51,49,18:01:00,15:55:00,3,36,122,44.3,0.0,0.0,0.0,0.0
Jani Hakanpaa,2020,28,ANA,D,42,0,1,1,0,31,1.1,0,0,0,0,1,0,0,41,0,782,18:37:00,65,168,0,0,,709,761,48.2,-1.9,508,550,48,-1.8,9.9,91.1,101.1,51,49,18:01:00,15:55:00,3,36,122,44.3,0.0,0.0,0.0,0.0
Jani Hakanpaa,2020,28,CAR,D,15,2,1,3,4,4,1.1,2,0,0,1,0,0,1,13,15.4,245,16:21:00,18,47,0,0,,709,761,48.2,-1.9,508,550,48,-1.8,9.9,91.1,101.1,51,49,18:01:00,15:55:00,3,36,122,44.3,0.0,0.0,0.0,0.0
Micheal Haley,2020,34,OTT,C,4,0,0,0,-1,5,-0.1,0,0,0,0,0,0,0,0,,24,06:03:00,0,10,0,1,0,14,24,36.8,-7.8,9,15,37.5,-7.8,0,90,90,23.1,76.9,06:03:00,06:01:00,0,0,1,0,0.0,0.0,0.0,0.0
Taylor Hall,2020,29,TOT,LW,53,10,23,33,-6,26,2.9,8,2,0,1,17,6,0,136,7.4,947,17:52:00,15,34,7,10,41.2,783,603,56.5,7.5,608,465,56.7,7.2,8.5,88.9,97.4,64.7,35.3,17:52:00,15:15:00,19,31,236,57.6,1.0,0.0,1.0,0.0
Taylor Hall,2020,29,BUF,LW,37,2,17,19,-21,24,0.4,1,1,0,0,12,5,0,88,2.3,691,18:41:00,11,24,2,9,18.2,783,603,56.5,7.5,608,465,56.7,7.2,8.5,88.9,97.4,64.7,35.3,17:52:00,15:15:00,19,31,236,57.6,1.0,0.0,1.0,0.0
Taylor Hall,2020,29,BOS,LW,16,8,6,14,15,2,2.5,7,1,0,1,5,1,0,48,16.7,255,15:58:00,4,10,5,1,83.3,783,603,56.5,7.5,608,465,56.7,7.2,8.5,88.9,97.4,64.7,35.3,17:52:00,15:15:00,19,31,236,57.6,1.0,0.0,1.0,0.0
Dougie Hamilton,2020,27,CAR,D,55,10,32,42,20,35,8.2,7,2,1,2,16,16,0,180,5.6,1250,22:43:00,64,52,0,0,,1062,859,55.3,2.5,814,655,55.4,3.2,10.1,92.4,102.5,51.1,48.9,22:43:00,18:15:00,19,44,362,49.7,6.0,3.0,3.0,50.0
Travis Hamonic,2020,30,VAN,D,38,3,7,10,-3,39,1.9,3,0,0,0,7,0,0,79,3.8,736,19:22:00,81,48,0,1,0,540,662,44.9,-0.6,391,471,45.4,0,7.6,93,100.6,52,48,19:22:00,17:13:00,10,19,151,52.3,0.0,0.0,0.0,0.0
Fredrik Händemark,2020,27,SJS,C,8,1,0,1,-3,2,0,1,0,0,0,0,0,0,5,20,76,09:27:00,1,14,29,30,49.2,52,63,45.2,-3.8,45,43,51.1,2,3,83.9,86.9,46.2,53.8,09:27:00,09:19:00,2,3,8,62.5,0.0,0.0,0.0,0.0
Noah Hanifin,2020,24,CGY,D,47,4,11,15,-2,18,2.8,4,0,0,1,8,3,0,89,4.5,941,20:01:00,40,28,0,0,,755,698,52,-0.5,571,536,51.6,-0.4,7.4,91.1,98.5,49.3,50.7,20:01:00,18:42:00,19,37,206,43.2,0.0,0.0,0.0,0.0
Joel Hanley,2020,29,DAL,D,35,0,8,8,6,2,1.8,0,0,0,0,8,0,0,27,0,456,13:01:00,30,40,0,0,,381,291,56.7,2,287,211,57.6,3.7,8.8,90.7,99.6,56.3,43.7,13:01:00,12:34:00,4,7,51,52.9,0.0,0.0,0.0,0.0
Mike Hardman,2020,21,CHI,RW,8,1,2,3,0,0,0.3,1,0,0,0,2,0,0,5,20,88,10:59:00,6,38,1,1,50,53,88,37.6,-2.5,40,72,35.7,-4,12.9,92.2,105.1,38,62,10:59:00,10:53:00,2,1,10,50,0.0,0.0,0.0,0.0
Jansen Harkins,2020,23,WPG,C,26,1,1,2,-2,4,-0.1,1,0,0,0,1,0,0,16,6.3,218,08:24:00,3,11,11,7,61.1,156,201,43.7,-5.8,120,146,45.1,-3.8,4.8,94.7,99.6,32.2,67.8,08:24:00,08:15:00,1,2,29,55.2,0.0,0.0,0.0,0.0
Ben Harpur,2020,26,NSH,D,34,0,7,7,2,17,1.4,0,0,0,0,6,0,1,33,0,559,16:26:00,29,44,0,0,,346,451,43.4,-6,286,349,45,-5.3,8.6,93.2,101.7,45.1,54.9,16:26:00,14:52:00,9,28,57,57.9,0.0,0.0,0.0,0.0
Scott Harrington,2020,27,CBJ,D,12,1,2,3,-3,6,0.4,1,0,0,0,1,0,1,8,12.5,196,16:21:00,20,9,0,0,,128,159,44.6,-1.5,98,119,45.2,-1.8,11.3,85.1,96.3,52.3,47.7,16:21:00,14:49:00,0,1,16,50,0.0,0.0,0.0,0.0
Ryan Hartman,2020,26,MIN,RW,51,7,15,22,0,33,1.6,6,0,1,2,11,3,1,74,9.5,769,15:04:00,33,55,198,279,41.5,508,612,45.4,-1.1,389,459,45.9,-1.5,9.8,91.2,101,39.8,60.2,15:04:00,12:34:00,21,29,138,53.6,1.0,0.0,1.0,0.0
Garnet Hathaway,2020,29,WSH,RW,56,6,12,18,7,66,1.6,6,0,0,0,11,0,1,62,9.7,690,12:19:00,30,179,10,14,41.7,495,550,47.4,-3.6,382,404,48.6,-1.7,10.6,92.4,103,17.5,82.5,12:19:00,10:55:00,10,10,106,58.5,0.0,0.0,0.0,0.0
Erik Haula,2020,29,NSH,LW,51,9,12,21,4,14,2,6,1,2,2,10,2,0,85,10.6,816,16:00:00,23,63,270,220,55.1,531,562,48.6,-1.5,402,430,48.3,-3,9.3,92.1,101.4,43.8,56.2,16:00:00,12:32:00,18,17,143,59.4,0.0,0.0,0.0,0.0
Jayce Hawryluk,2020,25,VAN,C,30,2,3,5,-7,9,0,2,0,0,1,3,0,0,18,11.1,289,09:38:00,11,43,1,1,50,225,281,44.5,-0.5,166,210,44.1,-1.5,5.3,88.8,94.2,46.3,53.7,09:38:00,09:33:00,5,12,33,54.5,0.0,0.0,0.0,0.0
John Hayden,2020,25,ARI,C,29,2,3,5,-4,37,0.2,2,0,0,2,3,0,0,21,9.5,285,09:49:00,16,84,4,9,30.8,198,236,45.6,-5.6,146,165,46.9,-4,7.4,89.3,96.6,46.5,53.5,09:49:00,09:04:00,4,4,38,55.3,0.0,0.0,0.0,0.0
Kevin Hayes,2020,28,PHI,RW,55,12,19,31,-2,22,2.5,9,3,0,2,13,6,0,127,9.4,964,17:31:00,14,60,234,244,49,632,637,49.8,-3.1,489,502,49.3,-2.9,8.9,91.5,100.4,55.4,44.6,17:31:00,13:40:00,22,27,226,56.2,2.0,1.0,1.0,50.0
Barrett Hayton,2020,20,ARI,C,14,2,1,3,-1,0,0.2,2,0,0,0,1,0,0,10,20,161,11:29:00,3,15,40,40,50,121,114,51.5,2.4,89,85,51.1,1.9,6.7,91.5,98.2,61.8,38.2,11:29:00,09:14:00,4,4,20,50,0.0,0.0,0.0,0.0
Victor Hedman,2020,30,TBL,D,54,9,36,45,5,28,7.3,8,1,0,2,13,23,0,136,6.6,1352,1900-01-01 01:03:00,73,51,0,0,,912,804,53.1,1.6,692,623,52.6,0.7,10.4,89.4,99.8,59.7,40.3,1900-01-01 01:03:00,19:19:00,12,28,316,43,2.0,0.0,2.0,0.0
Danton Heinen,2020,25,ANA,C,43,7,7,14,-9,0,0.9,6,1,0,1,7,0,0,76,9.2,635,14:46:00,30,32,1,6,14.3,463,493,48.4,-0.1,342,374,47.8,0.7,8.1,90.2,98.3,46,54,14:46:00,12:33:00,23,10,139,54.7,0.0,0.0,0.0,0.0
Ville Heinola,2020,19,WPG,D,5,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,9,0,78,15:32:00,9,2,0,0,,56,69,44.8,-8,42,53,44.2,-8.2,6.9,90.5,97.4,58.5,41.5,15:32:00,14:29:00,1,2,10,90,0.0,0.0,0.0,0.0
Miro Heiskanen,2020,21,DAL,D,55,8,19,27,-9,12,4.6,5,3,0,1,11,8,0,121,6.6,1373,1900-01-01 00:58:00,52,47,0,0,,1028,917,52.9,-0.3,777,693,52.9,0.4,6.8,90.2,97,51.3,48.7,1900-01-01 00:58:00,20:39:00,16,48,262,46.2,2.0,0.0,2.0,0.0
Darren Helm,2020,34,DET,C,47,3,5,8,-3,10,0,3,0,0,0,5,0,0,83,3.6,690,14:41:00,20,39,6,3,66.7,484,525,48,3.5,358,395,47.5,3,6.3,93.6,99.9,37.7,62.3,14:41:00,12:44:00,13,10,130,63.8,0.0,0.0,0.0,0.0
Adam Henrique,2020,30,ANA,C,45,12,9,21,-8,11,2.1,11,1,0,2,7,1,1,77,15.6,722,16:02:00,32,40,303,244,55.4,545,528,50.8,3.8,382,409,48.3,1.8,9.7,89.9,99.6,53.7,46.3,16:02:00,13:16:00,11,20,129,59.7,0.0,0.0,0.0,0.0
